pair,ligand_gene,receptor_gene,sender_cluster,receiver_cluster,n_sender,n_receiver,mean_score_recv
GRN__L6-eNeuron|CNTNAP1__L2-L3-eNeuron,GRN,CNTNAP1,L6-eNeuron,L2-L3-eNeuron,124,74,0.0004543578
VEGFA__astrocytes|DAG1__endothelial,VEGFA,DAG1,astrocytes,endothelial,31,33,0.00045415194
CSPG4__OPC|SDC3__L2-L3-eNeuron,CSPG4,SDC3,OPC,L2-L3-eNeuron,18,74,0.00045387258
SEMA7A__endothelial|FLOT1__astrocytes,SEMA7A,FLOT1,endothelial,astrocytes,33,31,0.00045377275
NFASC__Olig|SDC4__astrocytes,NFASC,SDC4,Olig,astrocytes,15,31,0.00045256104
SEMA5A__OPC|SDC4__astrocytes,SEMA5A,SDC4,OPC,astrocytes,18,31,0.0004524737
SEMA7A__Olig|RTN4R__L5-eNeuron,SEMA7A,RTN4R,Olig,L5-eNeuron,15,64,0.00045221447
SLITRK1__L2-L3-eNeuron|SDC3__OPC,SLITRK1,SDC3,L2-L3-eNeuron,OPC,74,18,0.00045198418
ICAM5__L2-L3-eNeuron|LRP4__OPC,ICAM5,LRP4,L2-L3-eNeuron,OPC,74,18,0.0004517483
AGRN__L5-eNeuron|LRP5__astrocytes,AGRN,LRP5,L5-eNeuron,astrocytes,64,31,0.00045145338
TNR__OPC|RTN4R__L2-L3-eNeuron,TNR,RTN4R,OPC,L2-L3-eNeuron,18,74,0.00045115806
GAS6__microglia|CNTNAP1__L5-eNeuron,GAS6,CNTNAP1,microglia,L5-eNeuron,11,64,0.0004509511
SEMA6B__L5-eNeuron|NOTCH3__mural,SEMA6B,NOTCH3,L5-eNeuron,mural,64,10,0.0004505082
BGN__mural|LINGO1__L2-L3-eNeuron,BGN,LINGO1,mural,L2-L3-eNeuron,10,74,0.00045045736
GAS6__Lhx6-iNeuron|LINGO1__astrocytes,GAS6,LINGO1,Lhx6-iNeuron,astrocytes,29,31,0.00045024446
TNXB__mural|CNTNAP1__L5-eNeuron,TNXB,CNTNAP1,mural,L5-eNeuron,10,64,0.00045020191
CSPG4__OPC|SDC4__astrocytes,CSPG4,SDC4,OPC,astrocytes,18,31,0.00045018631
ADAM15__Adarb2-iNeuron|S1PR1__astrocytes,ADAM15,S1PR1,Adarb2-iNeuron,astrocytes,18,31,0.0004498154
CSPG4__OPC|CAP1__L5-eNeuron,CSPG4,CAP1,OPC,L5-eNeuron,18,64,0.0004497397
COL4A2__Olig|ADORA1__L5-eNeuron,COL4A2,ADORA1,Olig,L5-eNeuron,15,64,0.0004494963
GRN__OPC|CNTNAP1__L5-eNeuron,GRN,CNTNAP1,OPC,L5-eNeuron,18,64,0.00044921637
GRN__Lhx6-iNeuron|CNTNAP1__L2-L3-eNeuron,GRN,CNTNAP1,Lhx6-iNeuron,L2-L3-eNeuron,29,74,0.00044919556
GRN__Adarb2-iNeuron|ENG__endothelial,GRN,ENG,Adarb2-iNeuron,endothelial,18,33,0.0004484317
TGFB1__microglia|ENG__endothelial,TGFB1,ENG,microglia,endothelial,11,33,0.00044794913
GAS6__astrocytes|HRH3__L5-eNeuron,GAS6,HRH3,astrocytes,L5-eNeuron,31,64,0.00044784002
FN1__endothelial|DAG1__OPC,FN1,DAG1,endothelial,OPC,33,18,0.00044778976
AGRN__mural|PLXNA4__L4-eNeuron,AGRN,PLXNA4,mural,L4-eNeuron,10,96,0.00044775207
GRN__mural|EPHB6__L5-eNeuron,GRN,EPHB6,mural,L5-eNeuron,10,64,0.0004476645
SEMA6B__OPC|ADCY1__L2-L3-eNeuron,SEMA6B,ADCY1,OPC,L2-L3-eNeuron,18,74,0.0004475742
CADM3__OPC|LRP1__L2-L3-eNeuron,CADM3,LRP1,OPC,L2-L3-eNeuron,18,74,0.00044742707
COL5A3__Olig|GLG1__L5-eNeuron,COL5A3,GLG1,Olig,L5-eNeuron,15,64,0.00044738012
SEMA6B__Adarb2-iNeuron|LRP1__L6-eNeuron,SEMA6B,LRP1,Adarb2-iNeuron,L6-eNeuron,18,124,0.00044729112
CADM3__Lhx6-iNeuron|SDC3__endothelial,CADM3,SDC3,Lhx6-iNeuron,endothelial,29,33,0.00044689918
GRN__Adarb2-iNeuron|LINGO1__L5-eNeuron,GRN,LINGO1,Adarb2-iNeuron,L5-eNeuron,18,64,0.0004467299
LGI4__astrocytes|LRP1__L2-L3-eNeuron,LGI4,LRP1,astrocytes,L2-L3-eNeuron,31,74,0.00044658544
SEMA7A__Olig|ADORA1__L5-eNeuron,SEMA7A,ADORA1,Olig,L5-eNeuron,15,64,0.00044604615
VEGFA__astrocytes|LRP4__endothelial,VEGFA,LRP4,astrocytes,endothelial,31,33,0.0004459914
TGFB1__microglia|S1PR1__astrocytes,TGFB1,S1PR1,microglia,astrocytes,11,31,0.0004458578
EFNB3__Olig|ITGB5__astrocytes,EFNB3,ITGB5,Olig,astrocytes,15,31,0.0004457342
SEMA6B__OPC|PLXNA4__L4-eNeuron,SEMA6B,PLXNA4,OPC,L4-eNeuron,18,96,0.00044532324
TNR__OPC|FLOT1__L5-eNeuron,TNR,FLOT1,OPC,L5-eNeuron,18,64,0.00044457163
SHANK1__L2-L3-eNeuron|S1PR1__mural,SHANK1,S1PR1,L2-L3-eNeuron,mural,74,10,0.00044455318
NID1__endothelial|PDGFRB__mural,NID1,PDGFRB,endothelial,mural,33,10,0.00044447137
DLK2__Olig|CNTNAP1__L5-eNeuron,DLK2,CNTNAP1,Olig,L5-eNeuron,15,64,0.00044447035
SLITRK1__L2-L3-eNeuron|CAV1__OPC,SLITRK1,CAV1,L2-L3-eNeuron,OPC,74,18,0.00044355105
VCAN__OPC|LRP1__L2-L3-eNeuron,VCAN,LRP1,OPC,L2-L3-eNeuron,18,74,0.00044353688
CD14__microglia|LINGO1__L5-eNeuron,CD14,LINGO1,microglia,L5-eNeuron,11,64,0.00044316097
GAS6__L5-eNeuron|ITGB1__mural,GAS6,ITGB1,L5-eNeuron,mural,64,10,0.00044311336
GAS6__Lhx6-iNeuron|DAG1__endothelial,GAS6,DAG1,Lhx6-iNeuron,endothelial,29,33,0.00044299528
CSPG4__OPC|FGFR3__astrocytes,CSPG4,FGFR3,OPC,astrocytes,18,31,0.00044297148
DLL4__endothelial|LRP4__astrocytes,DLL4,LRP4,endothelial,astrocytes,33,31,0.00044286172
PDGFB__endothelial|LRP1__astrocytes,PDGFB,LRP1,endothelial,astrocytes,33,31,0.00044271688
PDGFB__microglia|SLC17A7__L4-eNeuron,PDGFB,SLC17A7,microglia,L4-eNeuron,11,96,0.0004427126
AGRN__L5-eNeuron|FLOT1__astrocytes,AGRN,FLOT1,L5-eNeuron,astrocytes,64,31,0.00044268608
CADM3__L5-eNeuron|CNTNAP1__Adarb2-iNeuron,CADM3,CNTNAP1,L5-eNeuron,Adarb2-iNeuron,64,18,0.0004426244
COL4A2__mural|SV2A__L2-L3-eNeuron,COL4A2,SV2A,mural,L2-L3-eNeuron,10,74,0.0004425549
FN1__astrocytes|FLT1__endothelial,FN1,FLT1,astrocytes,endothelial,31,33,0.0004424759
MFNG__mural|RTN4R__L4-eNeuron,MFNG,RTN4R,mural,L4-eNeuron,10,96,0.00044246783
PLTP__endothelial|FLT1__mural,PLTP,FLT1,endothelial,mural,33,10,0.00044246463
TNR__OPC|S1PR1__astrocytes,TNR,S1PR1,OPC,astrocytes,18,31,0.0004424275
SEMA6B__L5-eNeuron|SV2A__Adarb2-iNeuron,SEMA6B,SV2A,L5-eNeuron,Adarb2-iNeuron,64,18,0.00044241574
NTRK3__L6-eNeuron|CNTNAP1__Adarb2-iNeuron,NTRK3,CNTNAP1,L6-eNeuron,Adarb2-iNeuron,124,18,0.00044240957
RPH3A__L6-eNeuron|EGFR__Adarb2-iNeuron,RPH3A,EGFR,L6-eNeuron,Adarb2-iNeuron,124,18,0.00044229976
GRN__L6-eNeuron|SDC3__mural,GRN,SDC3,L6-eNeuron,mural,124,10,0.0004422276
NFASC__OPC|LRP1__L4-eNeuron,NFASC,LRP1,OPC,L4-eNeuron,18,96,0.0004419062
FNDC5__Lhx6-iNeuron|SDC3__L2-L3-eNeuron,FNDC5,SDC3,Lhx6-iNeuron,L2-L3-eNeuron,29,74,0.00044175272
GAS6__microglia|LRP1__L2-L3-eNeuron,GAS6,LRP1,microglia,L2-L3-eNeuron,11,74,0.0004416633
GRN__mural|KCNJ4__L5-eNeuron,GRN,KCNJ4,mural,L5-eNeuron,10,64,0.00044154574
SEMA6B__L5-eNeuron|AXL__mural,SEMA6B,AXL,L5-eNeuron,mural,64,10,0.0004412902
SEMA6B__Adarb2-iNeuron|STX1A__L5-eNeuron,SEMA6B,STX1A,Adarb2-iNeuron,L5-eNeuron,18,64,0.00044117446
GAS6__endothelial|PDGFRB__mural,GAS6,PDGFRB,endothelial,mural,33,10,0.0004410783
SEMA6B__OPC|ADCY1__L5-eNeuron,SEMA6B,ADCY1,OPC,L5-eNeuron,18,64,0.00044039008
SHANK1__L2-L3-eNeuron|NOTCH3__mural,SHANK1,NOTCH3,L2-L3-eNeuron,mural,74,10,0.00044010018
GAS6__Adarb2-iNeuron|LINGO1__L6-eNeuron,GAS6,LINGO1,Adarb2-iNeuron,L6-eNeuron,18,124,0.00043995582
LAMB2__endothelial|LRP4__astrocytes,LAMB2,LRP4,endothelial,astrocytes,33,31,0.00043976534
GRN__L6-eNeuron|CADM3__Adarb2-iNeuron,GRN,CADM3,L6-eNeuron,Adarb2-iNeuron,124,18,0.0004396698
LAMB2__astrocytes|CNTNAP1__L2-L3-eNeuron,LAMB2,CNTNAP1,astrocytes,L2-L3-eNeuron,31,74,0.0004396481
COL4A2__mural|RTN4R__L2-L3-eNeuron,COL4A2,RTN4R,mural,L2-L3-eNeuron,10,74,0.00043954488
SEMA7A__L2-L3-eNeuron|LINGO1__astrocytes,SEMA7A,LINGO1,L2-L3-eNeuron,astrocytes,74,31,0.00043940466
COL4A2__endothelial|SDC3__OPC,COL4A2,SDC3,endothelial,OPC,33,18,0.00043897462
VTN__mural|LINGO1__astrocytes,VTN,LINGO1,mural,astrocytes,10,31,0.0004388553
CSPG4__OPC|NLGN2__L5-eNeuron,CSPG4,NLGN2,OPC,L5-eNeuron,18,64,0.00043883073
GAS6__L6-eNeuron|FLOT1__OPC,GAS6,FLOT1,L6-eNeuron,OPC,124,18,0.00043878742
SEMA6B__OPC|STX1A__L5-eNeuron,SEMA6B,STX1A,OPC,L5-eNeuron,18,64,0.00043868084
SEMA7A__L6-eNeuron|ITGA1__mural,SEMA7A,ITGA1,L6-eNeuron,mural,124,10,0.00043856038
SEMA5A__Olig|FLOT1__L5-eNeuron,SEMA5A,FLOT1,Olig,L5-eNeuron,15,64,0.00043840252
GRN__Olig|FLOT1__L5-eNeuron,GRN,FLOT1,Olig,L5-eNeuron,15,64,0.00043804586
MFNG__microglia|SLC17A7__L5-eNeuron,MFNG,SLC17A7,microglia,L5-eNeuron,11,64,0.0004380028
SEMA6B__OPC|ADAM11__L6-eNeuron,SEMA6B,ADAM11,OPC,L6-eNeuron,18,124,0.00043789783
SEMA5A__L6-eNeuron|FLOT1__Adarb2-iNeuron,SEMA5A,FLOT1,L6-eNeuron,Adarb2-iNeuron,124,18,0.0004372021
GRN__L6-eNeuron|CAV1__OPC,GRN,CAV1,L6-eNeuron,OPC,124,18,0.00043710857
COL4A2__mural|ITGB5__astrocytes,COL4A2,ITGB5,mural,astrocytes,10,31,0.00043705676
VTN__mural|EPHB6__L2-L3-eNeuron,VTN,EPHB6,mural,L2-L3-eNeuron,10,74,0.00043691637
NFASC__Olig|KCNJ4__L4-eNeuron,NFASC,KCNJ4,Olig,L4-eNeuron,15,96,0.00043621732
LAMC1__OPC|SLC17A7__L2-L3-eNeuron,LAMC1,SLC17A7,OPC,L2-L3-eNeuron,18,74,0.0004361774
TNR__OPC|RTN4R__L5-eNeuron,TNR,RTN4R,OPC,L5-eNeuron,18,64,0.00043585402
AGRN__astrocytes|LRP1__L2-L3-eNeuron,AGRN,LRP1,astrocytes,L2-L3-eNeuron,31,74,0.0004356235
SEMA6B__L5-eNeuron|ESAM__mural,SEMA6B,ESAM,L5-eNeuron,mural,64,10,0.00043528184
SEMA7A__endothelial|DAG1__OPC,SEMA7A,DAG1,endothelial,OPC,33,18,0.00043521554
FNDC5__Lhx6-iNeuron|LRP1__astrocytes,FNDC5,LRP1,Lhx6-iNeuron,astrocytes,29,31,0.00043510436
SEMA6B__OPC|EPHB6__L2-L3-eNeuron,SEMA6B,EPHB6,OPC,L2-L3-eNeuron,18,74,0.00043501382
FN1__endothelial|ENG__mural,FN1,ENG,endothelial,mural,33,10,0.00043460302
SEMA7A__L6-eNeuron|SDC4__mural,SEMA7A,SDC4,L6-eNeuron,mural,124,10,0.00043444804
OMG__microglia|SV2A__L2-L3-eNeuron,OMG,SV2A,microglia,L2-L3-eNeuron,11,74,0.0004340826
GRN__Adarb2-iNeuron|S1PR1__astrocytes,GRN,S1PR1,Adarb2-iNeuron,astrocytes,18,31,0.00043398136
GRN__Olig|RTN4R__L5-eNeuron,GRN,RTN4R,Olig,L5-eNeuron,15,64,0.000433914
AGRN__mural|RTN4R__L2-L3-eNeuron,AGRN,RTN4R,mural,L2-L3-eNeuron,10,74,0.00043360514
SEMA5A__Olig|RTN4R__L5-eNeuron,SEMA5A,RTN4R,Olig,L5-eNeuron,15,64,0.00043349506
SEMA4D__Adarb2-iNeuron|LRP1__L6-eNeuron,SEMA4D,LRP1,Adarb2-iNeuron,L6-eNeuron,18,124,0.00043349006
NTRK3__L6-eNeuron|S1PR1__mural,NTRK3,S1PR1,L6-eNeuron,mural,124,10,0.00043334835
COL4A2__endothelial|ITGB5__mural,COL4A2,ITGB5,endothelial,mural,33,10,0.0004332659
VTN__mural|EPHB6__Lhx6-iNeuron,VTN,EPHB6,mural,Lhx6-iNeuron,10,29,0.00043290269
GRN__L2-L3-eNeuron|CADM3__OPC,GRN,CADM3,L2-L3-eNeuron,OPC,74,18,0.0004328841
SEMA6B__Adarb2-iNeuron|EPHB6__L5-eNeuron,SEMA6B,EPHB6,Adarb2-iNeuron,L5-eNeuron,18,64,0.00043282975
VEGFA__astrocytes|SDC3__endothelial,VEGFA,SDC3,astrocytes,endothelial,31,33,0.00043276942
SEMA5A__OPC|FLOT1__L5-eNeuron,SEMA5A,FLOT1,OPC,L5-eNeuron,18,64,0.00043258027
SEMA6B__OPC|EPHB6__L5-eNeuron,SEMA6B,EPHB6,OPC,L5-eNeuron,18,64,0.00043240472
GRN__L6-eNeuron|FLOT1__OPC,GRN,FLOT1,L6-eNeuron,OPC,124,18,0.00043204983
GAS6__L4-eNeuron|SDC3__OPC,GAS6,SDC3,L4-eNeuron,OPC,96,18,0.00043202066
GRN__OPC|ADAM11__L2-L3-eNeuron,GRN,ADAM11,OPC,L2-L3-eNeuron,18,74,0.00043199438
FN1__mural|S1PR1__astrocytes,FN1,S1PR1,mural,astrocytes,10,31,0.00043189645
TGFB1__microglia|LRP1__L2-L3-eNeuron,TGFB1,LRP1,microglia,L2-L3-eNeuron,11,74,0.00043186985
AGRN__endothelial|SV2A__astrocytes,AGRN,SV2A,endothelial,astrocytes,33,31,0.0004318244
AGRN__mural|FGFR3__astrocytes,AGRN,FGFR3,mural,astrocytes,10,31,0.00043176804
SEMA7A__L5-eNeuron|DAG1__OPC,SEMA7A,DAG1,L5-eNeuron,OPC,64,18,0.00043176278
AGRN__Olig|FLOT1__L5-eNeuron,AGRN,FLOT1,Olig,L5-eNeuron,15,64,0.00043158623
LAMB2__astrocytes|SDC3__L2-L3-eNeuron,LAMB2,SDC3,astrocytes,L2-L3-eNeuron,31,74,0.00043133672
SELPLG__microglia|SV2A__Adarb2-iNeuron,SELPLG,SV2A,microglia,Adarb2-iNeuron,11,18,0.0004312135
CD14__microglia|FLOT1__L6-eNeuron,CD14,FLOT1,microglia,L6-eNeuron,11,124,0.00043080523
GAS6__Lhx6-iNeuron|EPHB4__endothelial,GAS6,EPHB4,Lhx6-iNeuron,endothelial,29,33,0.0004307637
NFASC__OPC|NOTCH1__astrocytes,NFASC,NOTCH1,OPC,astrocytes,18,31,0.00043067636
CADM3__OPC|S1PR1__astrocytes,CADM3,S1PR1,OPC,astrocytes,18,31,0.00043057537
CADM3__L5-eNeuron|S1PR1__mural,CADM3,S1PR1,L5-eNeuron,mural,64,10,0.00043052336
BGN__mural|SV2A__Lhx6-iNeuron,BGN,SV2A,mural,Lhx6-iNeuron,10,29,0.00043049798
CADM3__Lhx6-iNeuron|ITGB5__endothelial,CADM3,ITGB5,Lhx6-iNeuron,endothelial,29,33,0.00043025156
CADM3__L5-eNeuron|EPHB6__mural,CADM3,EPHB6,L5-eNeuron,mural,64,10,0.00043000167
LGI2__Lhx6-iNeuron|ADAM11__L2-L3-eNeuron,LGI2,ADAM11,Lhx6-iNeuron,L2-L3-eNeuron,29,74,0.00042990487
LAMB2__mural|GLG1__L5-eNeuron,LAMB2,GLG1,mural,L5-eNeuron,10,64,0.00042988305
ESAM__mural|S1PR1__astrocytes,ESAM,S1PR1,mural,astrocytes,10,31,0.00042979445
CSPG4__OPC|ESAM__endothelial,CSPG4,ESAM,OPC,endothelial,18,33,0.0004296958
FN1__astrocytes|SDC3__L2-L3-eNeuron,FN1,SDC3,astrocytes,L2-L3-eNeuron,31,74,0.0004293533
LAMB2__endothelial|ITGB5__astrocytes,LAMB2,ITGB5,endothelial,astrocytes,33,31,0.00042912536
FNDC5__Lhx6-iNeuron|S1PR1__endothelial,FNDC5,S1PR1,Lhx6-iNeuron,endothelial,29,33,0.0004290701
SELPLG__microglia|FLT1__endothelial,SELPLG,FLT1,microglia,endothelial,11,33,0.00042903805
GAS6__endothelial|ERBB4__Lhx6-iNeuron,GAS6,ERBB4,endothelial,Lhx6-iNeuron,33,29,0.0004289812
GRN__mural|CADM3__L5-eNeuron,GRN,CADM3,mural,L5-eNeuron,10,64,0.00042891956
GAS6__Adarb2-iNeuron|SV2A__L6-eNeuron,GAS6,SV2A,Adarb2-iNeuron,L6-eNeuron,18,124,0.00042891214
CADM3__L5-eNeuron|FLOT1__OPC,CADM3,FLOT1,L5-eNeuron,OPC,64,18,0.00042889966
SLITRK1__L2-L3-eNeuron|PLXNB3__OPC,SLITRK1,PLXNB3,L2-L3-eNeuron,OPC,74,18,0.00042887867
GRN__OPC|ACVR1B__L4-eNeuron,GRN,ACVR1B,OPC,L4-eNeuron,18,96,0.00042879733
VCAN__OPC|SDC4__astrocytes,VCAN,SDC4,OPC,astrocytes,18,31,0.0004287359
GAS6__L2-L3-eNeuron|FLOT1__L6-eNeuron,GAS6,FLOT1,L2-L3-eNeuron,L6-eNeuron,74,124,0.00042861828
NTRK3__L6-eNeuron|ERBB4__Adarb2-iNeuron,NTRK3,ERBB4,L6-eNeuron,Adarb2-iNeuron,124,18,0.0004283873
NLGN2__L6-eNeuron|FLOT1__Adarb2-iNeuron,NLGN2,FLOT1,L6-eNeuron,Adarb2-iNeuron,124,18,0.00042836257
DLL4__endothelial|ITGB5__astrocytes,DLL4,ITGB5,endothelial,astrocytes,33,31,0.00042834497
IGFBP4__L2-L3-eNeuron|ENG__mural,IGFBP4,ENG,L2-L3-eNeuron,mural,74,10,0.00042794
WNT6__Olig|FLOT1__L5-eNeuron,WNT6,FLOT1,Olig,L5-eNeuron,15,64,0.00042793615
LAMC1__astrocytes|CNTNAP1__Lhx6-iNeuron,LAMC1,CNTNAP1,astrocytes,Lhx6-iNeuron,31,29,0.00042783914
ADAM15__microglia|SV2A__L4-eNeuron,ADAM15,SV2A,microglia,L4-eNeuron,11,96,0.00042762206
COL4A2__Olig|RTN4R__L4-eNeuron,COL4A2,RTN4R,Olig,L4-eNeuron,15,96,0.00042756283
SEMA5A__Olig|ADORA1__L5-eNeuron,SEMA5A,ADORA1,Olig,L5-eNeuron,15,64,0.00042728957
AGRN__Olig|RTN4R__L5-eNeuron,AGRN,RTN4R,Olig,L5-eNeuron,15,64,0.00042723893
AGRN__L5-eNeuron|SDC3__L2-L3-eNeuron,AGRN,SDC3,L5-eNeuron,L2-L3-eNeuron,64,74,0.00042715395
VEGFA__astrocytes|EPHB4__endothelial,VEGFA,EPHB4,astrocytes,endothelial,31,33,0.0004270042
AGRN__mural|FLOT1__L4-eNeuron,AGRN,FLOT1,mural,L4-eNeuron,10,96,0.00042695992
GAS6__L5-eNeuron|DAG1__OPC,GAS6,DAG1,L5-eNeuron,OPC,64,18,0.00042695954
TNR__OPC|ADORA1__L5-eNeuron,TNR,ADORA1,OPC,L5-eNeuron,18,64,0.0004265999
TGFA__Olig|FLOT1__L5-eNeuron,TGFA,FLOT1,Olig,L5-eNeuron,15,64,0.00042641046
TGFB1__mural|CNTNAP1__L5-eNeuron,TGFB1,CNTNAP1,mural,L5-eNeuron,10,64,0.00042631128
SEMA5A__L6-eNeuron|TNFRSF1B__microglia,SEMA5A,TNFRSF1B,L6-eNeuron,microglia,124,11,0.000426085
GRN__Olig|ADORA1__L5-eNeuron,GRN,ADORA1,Olig,L5-eNeuron,15,64,0.0004260266
CADM3__Lhx6-iNeuron|LRP4__endothelial,CADM3,LRP4,Lhx6-iNeuron,endothelial,29,33,0.00042594122
COL4A2__endothelial|ITGB1__mural,COL4A2,ITGB1,endothelial,mural,33,10,0.00042577507
GRN__OPC|FLOT1__L4-eNeuron,GRN,FLOT1,OPC,L4-eNeuron,18,96,0.000425706
GRN__Adarb2-iNeuron|GABBR2__L6-eNeuron,GRN,GABBR2,Adarb2-iNeuron,L6-eNeuron,18,124,0.00042543048
AGRN__endothelial|DAG1__OPC,AGRN,DAG1,endothelial,OPC,33,18,0.00042534492
CADM3__L4-eNeuron|EPHB6__mural,CADM3,EPHB6,L4-eNeuron,mural,96,10,0.00042527542
LAMB2__mural|CADM3__L2-L3-eNeuron,LAMB2,CADM3,mural,L2-L3-eNeuron,10,74,0.0004250787
IGFBP4__L2-L3-eNeuron|ITGB5__mural,IGFBP4,ITGB5,L2-L3-eNeuron,mural,74,10,0.0004248056
LAMC1__astrocytes|ADAM11__L2-L3-eNeuron,LAMC1,ADAM11,astrocytes,L2-L3-eNeuron,31,74,0.00042463327
SEMA5A__OPC|RTN4R__L5-eNeuron,SEMA5A,RTN4R,OPC,L5-eNeuron,18,64,0.0004241736
BAG6__L2-L3-eNeuron|ENG__mural,BAG6,ENG,L2-L3-eNeuron,mural,74,10,0.00042413865
LAMC1__mural|NOTCH1__astrocytes,LAMC1,NOTCH1,mural,astrocytes,10,31,0.0004240817
NLGN2__L6-eNeuron|SDC3__L2-L3-eNeuron,NLGN2,SDC3,L6-eNeuron,L2-L3-eNeuron,124,74,0.00042392313
BGN__mural|S1PR1__astrocytes,BGN,S1PR1,mural,astrocytes,10,31,0.000423767
SEMA6B__L6-eNeuron|FLOT1__Adarb2-iNeuron,SEMA6B,FLOT1,L6-eNeuron,Adarb2-iNeuron,124,18,0.00042331757
GRN__L2-L3-eNeuron|ERBB4__Lhx6-iNeuron,GRN,ERBB4,L2-L3-eNeuron,Lhx6-iNeuron,74,29,0.00042325413
VTN__mural|NOTCH1__endothelial,VTN,NOTCH1,mural,endothelial,10,33,0.00042300485
GAS6__Lhx6-iNeuron|PDGFRB__mural,GAS6,PDGFRB,Lhx6-iNeuron,mural,29,10,0.00042300246
GAS6__Lhx6-iNeuron|SDC3__endothelial,GAS6,SDC3,Lhx6-iNeuron,endothelial,29,33,0.0004229675
WNT6__Olig|RTN4R__L5-eNeuron,WNT6,RTN4R,Olig,L5-eNeuron,15,64,0.00042290648
NID1__endothelial|SV2A__Adarb2-iNeuron,NID1,SV2A,endothelial,Adarb2-iNeuron,33,18,0.00042271882
SEMA6B__Adarb2-iNeuron|ADCY1__L5-eNeuron,SEMA6B,ADCY1,Adarb2-iNeuron,L5-eNeuron,18,64,0.00042256364
GRN__Lhx6-iNeuron|SDC3__L2-L3-eNeuron,GRN,SDC3,Lhx6-iNeuron,L2-L3-eNeuron,29,74,0.0004225123
CADM3__L2-L3-eNeuron|NOTCH1__mural,CADM3,NOTCH1,L2-L3-eNeuron,mural,74,10,0.00042250287
GRN__Lhx6-iNeuron|NOTCH1__astrocytes,GRN,NOTCH1,Lhx6-iNeuron,astrocytes,29,31,0.00042236538
PDGFB__endothelial|SV2A__Adarb2-iNeuron,PDGFB,SV2A,endothelial,Adarb2-iNeuron,33,18,0.00042204626
AGRN__Olig|ADORA1__L5-eNeuron,AGRN,ADORA1,Olig,L5-eNeuron,15,64,0.00042199864
AGRN__astrocytes|CNTNAP1__Lhx6-iNeuron,AGRN,CNTNAP1,astrocytes,Lhx6-iNeuron,31,29,0.00042194396
SEMA7A__endothelial|ENG__mural,SEMA7A,ENG,endothelial,mural,33,10,0.00042191643
GAS6__L2-L3-eNeuron|CADM3__OPC,GAS6,CADM3,L2-L3-eNeuron,OPC,74,18,0.00042189777
GAS6__L6-eNeuron|SDC3__L2-L3-eNeuron,GAS6,SDC3,L6-eNeuron,L2-L3-eNeuron,124,74,0.0004218464
SEMA5A__OPC|ADORA1__L5-eNeuron,SEMA5A,ADORA1,OPC,L5-eNeuron,18,64,0.00042175542
GAS6__L4-eNeuron|ITGB5__mural,GAS6,ITGB5,L4-eNeuron,mural,96,10,0.00042149413
TGFA__Olig|RTN4R__L5-eNeuron,TGFA,RTN4R,Olig,L5-eNeuron,15,64,0.000421033
GAS6__endothelial|LRP5__astrocytes,GAS6,LRP5,endothelial,astrocytes,33,31,0.00042069022
GAS6__microglia|GLG1__L5-eNeuron,GAS6,GLG1,microglia,L5-eNeuron,11,64,0.000420464
LGI3__Olig|EPHB6__L4-eNeuron,LGI3,EPHB6,Olig,L4-eNeuron,15,96,0.00042045026
SEMA5A__OPC|PLXNA4__L4-eNeuron,SEMA5A,PLXNA4,OPC,L4-eNeuron,18,96,0.0004195659
GDF10__astrocytes|CNTNAP1__Lhx6-iNeuron,GDF10,CNTNAP1,astrocytes,Lhx6-iNeuron,31,29,0.0004194078
ADAM15__microglia|KCNJ4__L4-eNeuron,ADAM15,KCNJ4,microglia,L4-eNeuron,11,96,0.00041939426
GRN__L6-eNeuron|ADAM11__L2-L3-eNeuron,GRN,ADAM11,L6-eNeuron,L2-L3-eNeuron,124,74,0.00041936705
ADAM15__microglia|LRP1__L6-eNeuron,ADAM15,LRP1,microglia,L6-eNeuron,11,124,0.00041931323
VCAN__OPC|ESAM__endothelial,VCAN,ESAM,OPC,endothelial,18,33,0.00041922758
GAS6__Lhx6-iNeuron|ITGB5__endothelial,GAS6,ITGB5,Lhx6-iNeuron,endothelial,29,33,0.00041907086
SEMA4D__Adarb2-iNeuron|SDC3__L2-L3-eNeuron,SEMA4D,SDC3,Adarb2-iNeuron,L2-L3-eNeuron,18,74,0.00041893774
SEMA6B__Adarb2-iNeuron|FGFR3__astrocytes,SEMA6B,FGFR3,Adarb2-iNeuron,astrocytes,18,31,0.00041890447
CADM3__L4-eNeuron|ITGA1__mural,CADM3,ITGA1,L4-eNeuron,mural,96,10,0.00041881713
SEMA5A__L6-eNeuron|ITGA1__mural,SEMA5A,ITGA1,L6-eNeuron,mural,124,10,0.0004185364
WNT6__Olig|ADORA1__L5-eNeuron,WNT6,ADORA1,Olig,L5-eNeuron,15,64,0.00041844643
AGRN__mural|ACVR1B__L4-eNeuron,AGRN,ACVR1B,mural,L4-eNeuron,10,96,0.00041844408
NFASC__Olig|ESAM__endothelial,NFASC,ESAM,Olig,endothelial,15,33,0.00041822987
NLGN2__L6-eNeuron|TNFRSF1B__microglia,NLGN2,TNFRSF1B,L6-eNeuron,microglia,124,11,0.00041815187
PLTP__endothelial|EPHB6__mural,PLTP,EPHB6,endothelial,mural,33,10,0.0004177521
