Sender,Receiver,score,Ligand,Receptor
Olig,Excitatory neuron,0.0,Icam5,Sv2a
Oligodendrocyte,Excitatory neuron,0.0,Icam5,Sv2a
astrocytes,Excitatory neuron,0.0,Icam5,Sv2a
endothelial,Excitatory neuron,0.0,Icam5,Sv2a
microglia,Excitatory neuron,0.0,Icam5,Sv2a
mural,Excitatory neuron,0.0,Icam5,Sv2a
Adarb2-iNeuron,Interneuron,0.0,Icam5,Sv2a
Astrocyte,Interneuron,0.0,Icam5,Sv2a
Choroid Plexus,Interneuron,2.199118135562305e-05,Icam5,Sv2a
Endothelial,Interneuron,2.016582890285226e-05,Icam5,Sv2a
Ependymal,Interneuron,5.982541027244467e-06,Icam5,Sv2a
Excitatory neuron,Interneuron,0.0,Icam5,Sv2a
Interneuron,Interneuron,0.011305269601522673,Icam5,Sv2a
L2-L3-eNeuron,Interneuron,1.305653591151772e-07,Icam5,Sv2a
L4-eNeuron,Interneuron,0.0,Icam5,Sv2a
L5-eNeuron,Interneuron,0.0,Icam5,Sv2a
L6-eNeuron,Interneuron,0.0,Icam5,Sv2a
Lhx6-iNeuron,Interneuron,0.0,Icam5,Sv2a
Microglia,Interneuron,0.0,Icam5,Sv2a
Neural Stem,Interneuron,0.0,Icam5,Sv2a
Neuroblast,Interneuron,4.054469724491292e-06,Icam5,Sv2a
OPC,Interneuron,0.0,Icam5,Sv2a
Olig,Interneuron,0.0,Icam5,Sv2a
Oligodendrocyte,Interneuron,0.0,Icam5,Sv2a
astrocytes,Interneuron,0.0,Icam5,Sv2a
endothelial,Interneuron,0.0,Icam5,Sv2a
microglia,Interneuron,0.0,Icam5,Sv2a
mural,Interneuron,0.0,Icam5,Sv2a
Adarb2-iNeuron,L2-L3-eNeuron,1.1017638871363777e-05,Icam5,Sv2a
Astrocyte,L2-L3-eNeuron,0.0,Icam5,Sv2a
Choroid Plexus,L2-L3-eNeuron,0.0,Icam5,Sv2a
Endothelial,L2-L3-eNeuron,0.0,Icam5,Sv2a
Ependymal,L2-L3-eNeuron,0.0,Icam5,Sv2a
Excitatory neuron,L2-L3-eNeuron,0.0,Icam5,Sv2a
Interneuron,L2-L3-eNeuron,1.8518478159625286e-06,Icam5,Sv2a
L2-L3-eNeuron,L2-L3-eNeuron,0.0025510472299465296,Icam5,Sv2a
L4-eNeuron,L2-L3-eNeuron,0.00016520843809100712,Icam5,Sv2a
L5-eNeuron,L2-L3-eNeuron,2.862907331054456e-05,Icam5,Sv2a
L6-eNeuron,L2-L3-eNeuron,1.667235975026297e-05,Icam5,Sv2a
Lhx6-iNeuron,L2-L3-eNeuron,4.494889056826173e-05,Icam5,Sv2a
Microglia,L2-L3-eNeuron,0.0,Icam5,Sv2a
Neural Stem,L2-L3-eNeuron,0.0,Icam5,Sv2a
Neuroblast,L2-L3-eNeuron,0.0,Icam5,Sv2a
OPC,L2-L3-eNeuron,0.0,Icam5,Sv2a
Olig,L2-L3-eNeuron,1.156880525336451e-07,Icam5,Sv2a
Oligodendrocyte,L2-L3-eNeuron,0.0,Icam5,Sv2a
astrocytes,L2-L3-eNeuron,3.574866456748417e-05,Icam5,Sv2a
endothelial,L2-L3-eNeuron,5.353981020764636e-05,Icam5,Sv2a
microglia,L2-L3-eNeuron,0.0,Icam5,Sv2a
mural,L2-L3-eNeuron,0.0,Icam5,Sv2a
Adarb2-iNeuron,L4-eNeuron,2.593243655762734e-05,Icam5,Sv2a
Astrocyte,L4-eNeuron,0.0,Icam5,Sv2a
Choroid Plexus,L4-eNeuron,0.0,Icam5,Sv2a
Endothelial,L4-eNeuron,0.0,Icam5,Sv2a
Ependymal,L4-eNeuron,0.0,Icam5,Sv2a
Excitatory neuron,L4-eNeuron,0.0,Icam5,Sv2a
Interneuron,L4-eNeuron,0.0,Icam5,Sv2a
L2-L3-eNeuron,L4-eNeuron,7.791898459458096e-05,Icam5,Sv2a
L4-eNeuron,L4-eNeuron,0.0019731728144666612,Icam5,Sv2a
L5-eNeuron,L4-eNeuron,5.402974648331969e-05,Icam5,Sv2a
L6-eNeuron,L4-eNeuron,4.804587948446265e-06,Icam5,Sv2a
Lhx6-iNeuron,L4-eNeuron,3.786335464057392e-05,Icam5,Sv2a
Microglia,L4-eNeuron,0.0,Icam5,Sv2a
Neural Stem,L4-eNeuron,0.0,Icam5,Sv2a
Neuroblast,L4-eNeuron,0.0,Icam5,Sv2a
OPC,L4-eNeuron,7.864853874022643e-05,Icam5,Sv2a
Olig,L4-eNeuron,4.407767396330921e-09,Icam5,Sv2a
Oligodendrocyte,L4-eNeuron,0.0,Icam5,Sv2a
astrocytes,L4-eNeuron,0.00025729243799282777,Icam5,Sv2a
endothelial,L4-eNeuron,8.595525519109909e-05,Icam5,Sv2a
microglia,L4-eNeuron,0.0,Icam5,Sv2a
mural,L4-eNeuron,0.0,Icam5,Sv2a
Adarb2-iNeuron,L5-eNeuron,1.096338411362677e-05,Icam5,Sv2a
Astrocyte,L5-eNeuron,0.0,Icam5,Sv2a
Choroid Plexus,L5-eNeuron,0.0,Icam5,Sv2a
Endothelial,L5-eNeuron,0.0,Icam5,Sv2a
Ependymal,L5-eNeuron,0.0,Icam5,Sv2a
Excitatory neuron,L5-eNeuron,0.0,Icam5,Sv2a
Interneuron,L5-eNeuron,0.0,Icam5,Sv2a
L2-L3-eNeuron,L5-eNeuron,1.7327547290828293e-05,Icam5,Sv2a
L4-eNeuron,L5-eNeuron,2.5139645522380688e-05,Icam5,Sv2a
L5-eNeuron,L5-eNeuron,0.0028742503510815597,Icam5,Sv2a
L6-eNeuron,L5-eNeuron,0.00016180445568796066,Icam5,Sv2a
Lhx6-iNeuron,L5-eNeuron,4.654454893666699e-05,Icam5,Sv2a
Microglia,L5-eNeuron,0.0,Icam5,Sv2a
Neural Stem,L5-eNeuron,0.0,Icam5,Sv2a
Neuroblast,L5-eNeuron,0.0,Icam5,Sv2a
OPC,L5-eNeuron,0.00016206024446904383,Icam5,Sv2a
Olig,L5-eNeuron,0.0001195050751621533,Icam5,Sv2a
Oligodendrocyte,L5-eNeuron,0.0,Icam5,Sv2a
astrocytes,L5-eNeuron,8.595210792148496e-05,Icam5,Sv2a
endothelial,L5-eNeuron,0.00018280477481955848,Icam5,Sv2a
microglia,L5-eNeuron,1.9440870846376153e-07,Icam5,Sv2a
mural,L5-eNeuron,0.00024986436844871363,Icam5,Sv2a
Adarb2-iNeuron,L6-eNeuron,1.665300212351076e-05,Icam5,Sv2a
Astrocyte,L6-eNeuron,0.0,Icam5,Sv2a
Choroid Plexus,L6-eNeuron,0.0,Icam5,Sv2a
Endothelial,L6-eNeuron,0.0,Icam5,Sv2a
Ependymal,L6-eNeuron,0.0,Icam5,Sv2a
Excitatory neuron,L6-eNeuron,0.0,Icam5,Sv2a
Interneuron,L6-eNeuron,0.0,Icam5,Sv2a
L2-L3-eNeuron,L6-eNeuron,1.2436841004104737e-05,Icam5,Sv2a
L4-eNeuron,L6-eNeuron,1.0180992283485211e-05,Icam5,Sv2a
L5-eNeuron,L6-eNeuron,0.00016746497584958466,Icam5,Sv2a
L6-eNeuron,L6-eNeuron,0.0016965255183875672,Icam5,Sv2a
Lhx6-iNeuron,L6-eNeuron,1.4561382240207065e-05,Icam5,Sv2a
Microglia,L6-eNeuron,0.0,Icam5,Sv2a
Neural Stem,L6-eNeuron,0.0,Icam5,Sv2a
Neuroblast,L6-eNeuron,0.0,Icam5,Sv2a
OPC,L6-eNeuron,4.241763742822114e-05,Icam5,Sv2a
Olig,L6-eNeuron,0.00018009709255220426,Icam5,Sv2a
Oligodendrocyte,L6-eNeuron,0.0,Icam5,Sv2a
astrocytes,L6-eNeuron,2.9170523486708568e-05,Icam5,Sv2a
endothelial,L6-eNeuron,8.11144259846949e-05,Icam5,Sv2a
microglia,L6-eNeuron,0.0001233279230796519,Icam5,Sv2a
mural,L6-eNeuron,0.0001255754534813921,Icam5,Sv2a
Adarb2-iNeuron,Lhx6-iNeuron,4.378739770013022e-06,Icam5,Sv2a
Astrocyte,Lhx6-iNeuron,0.0,Icam5,Sv2a
Choroid Plexus,Lhx6-iNeuron,0.0,Icam5,Sv2a
Endothelial,Lhx6-iNeuron,0.0,Icam5,Sv2a
Ependymal,Lhx6-iNeuron,0.0,Icam5,Sv2a
Excitatory neuron,Lhx6-iNeuron,0.0,Icam5,Sv2a
Interneuron,Lhx6-iNeuron,0.0,Icam5,Sv2a
L2-L3-eNeuron,Lhx6-iNeuron,0.0007437567020741394,Icam5,Sv2a
L4-eNeuron,Lhx6-iNeuron,0.00016449377149144848,Icam5,Sv2a
L5-eNeuron,Lhx6-iNeuron,0.0006245698048667018,Icam5,Sv2a
L6-eNeuron,Lhx6-iNeuron,0.00030192585871559465,Icam5,Sv2a
Lhx6-iNeuron,Lhx6-iNeuron,0.0028645233267305314,Icam5,Sv2a
Microglia,Lhx6-iNeuron,0.0,Icam5,Sv2a
Neural Stem,Lhx6-iNeuron,0.0,Icam5,Sv2a
Neuroblast,Lhx6-iNeuron,0.0,Icam5,Sv2a
OPC,Lhx6-iNeuron,6.217532678835471e-05,Icam5,Sv2a
Olig,Lhx6-iNeuron,6.002475931202292e-06,Icam5,Sv2a
Oligodendrocyte,Lhx6-iNeuron,0.0,Icam5,Sv2a
astrocytes,Lhx6-iNeuron,7.964178782619887e-05,Icam5,Sv2a
endothelial,Lhx6-iNeuron,0.00019702455251296687,Icam5,Sv2a
microglia,Lhx6-iNeuron,5.770758076683196e-05,Icam5,Sv2a
mural,Lhx6-iNeuron,1.6578904721623002e-06,Icam5,Sv2a
Adarb2-iNeuron,Microglia,0.0,Icam5,Sv2a
Astrocyte,Microglia,0.0,Icam5,Sv2a
Choroid Plexus,Microglia,0.0,Icam5,Sv2a
Endothelial,Microglia,0.0,Icam5,Sv2a
Ependymal,Microglia,0.0,Icam5,Sv2a
Excitatory neuron,Microglia,0.0,Icam5,Sv2a
Interneuron,Microglia,0.0,Icam5,Sv2a
L2-L3-eNeuron,Microglia,0.0,Icam5,Sv2a
L4-eNeuron,Microglia,0.0,Icam5,Sv2a
L5-eNeuron,Microglia,0.0,Icam5,Sv2a
L6-eNeuron,Microglia,0.0,Icam5,Sv2a
Lhx6-iNeuron,Microglia,0.0,Icam5,Sv2a
Microglia,Microglia,0.0,Icam5,Sv2a
Neural Stem,Microglia,0.0,Icam5,Sv2a
Neuroblast,Microglia,0.0,Icam5,Sv2a
OPC,Microglia,0.0,Icam5,Sv2a
Olig,Microglia,0.0,Icam5,Sv2a
Oligodendrocyte,Microglia,0.0,Icam5,Sv2a
astrocytes,Microglia,0.0,Icam5,Sv2a
endothelial,Microglia,0.0,Icam5,Sv2a
microglia,Microglia,0.0,Icam5,Sv2a
mural,Microglia,0.0,Icam5,Sv2a
Adarb2-iNeuron,Neural Stem,0.0,Icam5,Sv2a
Astrocyte,Neural Stem,0.0,Icam5,Sv2a
Choroid Plexus,Neural Stem,5.7542891889297916e-05,Icam5,Sv2a
Endothelial,Neural Stem,6.307672340430938e-07,Icam5,Sv2a
Ependymal,Neural Stem,0.00020325660648223522,Icam5,Sv2a
Excitatory neuron,Neural Stem,0.0,Icam5,Sv2a
Interneuron,Neural Stem,5.5697836520421555e-05,Icam5,Sv2a
L2-L3-eNeuron,Neural Stem,0.0,Icam5,Sv2a
L4-eNeuron,Neural Stem,0.0,Icam5,Sv2a
L5-eNeuron,Neural Stem,0.0,Icam5,Sv2a
L6-eNeuron,Neural Stem,0.0,Icam5,Sv2a
Lhx6-iNeuron,Neural Stem,0.0,Icam5,Sv2a
Microglia,Neural Stem,0.0,Icam5,Sv2a
Neural Stem,Neural Stem,3.8188782760531354e-05,Icam5,Sv2a
Neuroblast,Neural Stem,2.3731230280529848e-05,Icam5,Sv2a
OPC,Neural Stem,0.0,Icam5,Sv2a
Olig,Neural Stem,0.0,Icam5,Sv2a
Oligodendrocyte,Neural Stem,6.547718029863608e-07,Icam5,Sv2a
astrocytes,Neural Stem,0.0,Icam5,Sv2a
endothelial,Neural Stem,0.0,Icam5,Sv2a
microglia,Neural Stem,0.0,Icam5,Sv2a
mural,Neural Stem,0.0,Icam5,Sv2a
Adarb2-iNeuron,Neuroblast,0.0,Icam5,Sv2a
Astrocyte,Neuroblast,4.74457746760247e-06,Icam5,Sv2a
Choroid Plexus,Neuroblast,1.9220368895943773e-05,Icam5,Sv2a
Endothelial,Neuroblast,1.9589272074459185e-06,Icam5,Sv2a
Ependymal,Neuroblast,2.2388344404537417e-05,Icam5,Sv2a
Excitatory neuron,Neuroblast,0.0,Icam5,Sv2a
Interneuron,Neuroblast,0.00022427434446915267,Icam5,Sv2a
L2-L3-eNeuron,Neuroblast,0.0,Icam5,Sv2a
L4-eNeuron,Neuroblast,0.0,Icam5,Sv2a
L5-eNeuron,Neuroblast,0.0,Icam5,Sv2a
L6-eNeuron,Neuroblast,0.0,Icam5,Sv2a
Lhx6-iNeuron,Neuroblast,0.0,Icam5,Sv2a
Microglia,Neuroblast,0.0,Icam5,Sv2a
Neural Stem,Neuroblast,0.0,Icam5,Sv2a
Neuroblast,Neuroblast,2.1963169200508608e-05,Icam5,Sv2a
OPC,Neuroblast,0.0,Icam5,Sv2a
Olig,Neuroblast,0.0,Icam5,Sv2a
Oligodendrocyte,Neuroblast,1.8951978894038307e-06,Icam5,Sv2a
astrocytes,Neuroblast,0.0,Icam5,Sv2a
endothelial,Neuroblast,0.0,Icam5,Sv2a
microglia,Neuroblast,0.0,Icam5,Sv2a
mural,Neuroblast,0.0,Icam5,Sv2a
Adarb2-iNeuron,OPC,3.615157910335544e-06,Icam5,Sv2a
Astrocyte,OPC,0.0,Icam5,Sv2a
Choroid Plexus,OPC,0.0,Icam5,Sv2a
Endothelial,OPC,0.0,Icam5,Sv2a
Ependymal,OPC,0.0,Icam5,Sv2a
Excitatory neuron,OPC,0.0,Icam5,Sv2a
Interneuron,OPC,0.0,Icam5,Sv2a
L2-L3-eNeuron,OPC,1.994954848171119e-06,Icam5,Sv2a
L4-eNeuron,OPC,1.8693047842693686e-05,Icam5,Sv2a
L5-eNeuron,OPC,3.841809965311232e-06,Icam5,Sv2a
L6-eNeuron,OPC,6.3930207423626e-05,Icam5,Sv2a
Lhx6-iNeuron,OPC,5.249234917828627e-06,Icam5,Sv2a
Microglia,OPC,0.0,Icam5,Sv2a
Neural Stem,OPC,0.0,Icam5,Sv2a
Neuroblast,OPC,0.0,Icam5,Sv2a
OPC,OPC,0.0012060914796385668,Icam5,Sv2a
Olig,OPC,7.196492482551679e-05,Icam5,Sv2a
Oligodendrocyte,OPC,0.0,Icam5,Sv2a
astrocytes,OPC,0.0,Icam5,Sv2a
endothelial,OPC,0.0,Icam5,Sv2a
microglia,OPC,0.0,Icam5,Sv2a
mural,OPC,0.0,Icam5,Sv2a
Adarb2-iNeuron,Olig,2.20546603245315e-05,Icam5,Sv2a
Astrocyte,Olig,0.0,Icam5,Sv2a
Choroid Plexus,Olig,0.0,Icam5,Sv2a
Endothelial,Olig,0.0,Icam5,Sv2a
Ependymal,Olig,0.0,Icam5,Sv2a
Excitatory neuron,Olig,0.0,Icam5,Sv2a
Interneuron,Olig,0.0,Icam5,Sv2a
L2-L3-eNeuron,Olig,3.229742081334816e-05,Icam5,Sv2a
L4-eNeuron,Olig,2.102738875221775e-05,Icam5,Sv2a
L5-eNeuron,Olig,6.893280664484423e-05,Icam5,Sv2a
L6-eNeuron,Olig,0.00024109095413205346,Icam5,Sv2a
Lhx6-iNeuron,Olig,8.824521152054675e-07,Icam5,Sv2a
Microglia,Olig,0.0,Icam5,Sv2a
Neural Stem,Olig,0.0,Icam5,Sv2a
Neuroblast,Olig,0.0,Icam5,Sv2a
OPC,Olig,0.0001500237495593793,Icam5,Sv2a
Olig,Olig,0.005534742809664722,Icam5,Sv2a
Oligodendrocyte,Olig,0.0,Icam5,Sv2a
astrocytes,Olig,8.157085646613272e-05,Icam5,Sv2a
endothelial,Olig,6.563136719702303e-05,Icam5,Sv2a
microglia,Olig,0.0,Icam5,Sv2a
mural,Olig,8.146520477816829e-05,Icam5,Sv2a
Adarb2-iNeuron,Oligodendrocyte,0.0,Icam5,Sv2a
Astrocyte,Oligodendrocyte,0.0005176308967867576,Icam5,Sv2a
Choroid Plexus,Oligodendrocyte,0.00016727813071369834,Icam5,Sv2a
Endothelial,Oligodendrocyte,0.0,Icam5,Sv2a
Ependymal,Oligodendrocyte,0.0,Icam5,Sv2a
Excitatory neuron,Oligodendrocyte,0.0,Icam5,Sv2a
Interneuron,Oligodendrocyte,0.0,Icam5,Sv2a
L2-L3-eNeuron,Oligodendrocyte,0.0,Icam5,Sv2a
L4-eNeuron,Oligodendrocyte,0.0,Icam5,Sv2a
L5-eNeuron,Oligodendrocyte,0.0,Icam5,Sv2a
L6-eNeuron,Oligodendrocyte,0.0,Icam5,Sv2a
Lhx6-iNeuron,Oligodendrocyte,0.0,Icam5,Sv2a
Microglia,Oligodendrocyte,0.0,Icam5,Sv2a
Neural Stem,Oligodendrocyte,0.0001316203862965328,Icam5,Sv2a
Neuroblast,Oligodendrocyte,0.0,Icam5,Sv2a
OPC,Oligodendrocyte,0.0,Icam5,Sv2a
Olig,Oligodendrocyte,0.0,Icam5,Sv2a
Oligodendrocyte,Oligodendrocyte,0.003147846847409885,Icam5,Sv2a
astrocytes,Oligodendrocyte,0.0,Icam5,Sv2a
endothelial,Oligodendrocyte,0.0,Icam5,Sv2a
microglia,Oligodendrocyte,0.0,Icam5,Sv2a
mural,Oligodendrocyte,0.0,Icam5,Sv2a
Adarb2-iNeuron,astrocytes,5.065779700543368e-06,Icam5,Sv2a
Astrocyte,astrocytes,0.0,Icam5,Sv2a
Choroid Plexus,astrocytes,0.0,Icam5,Sv2a
Endothelial,astrocytes,0.0,Icam5,Sv2a
Ependymal,astrocytes,0.0,Icam5,Sv2a
Excitatory neuron,astrocytes,0.0,Icam5,Sv2a
Interneuron,astrocytes,0.0,Icam5,Sv2a
L2-L3-eNeuron,astrocytes,1.5572737819621323e-05,Icam5,Sv2a
L4-eNeuron,astrocytes,5.7690056987872034e-05,Icam5,Sv2a
L5-eNeuron,astrocytes,9.210956376878318e-05,Icam5,Sv2a
L6-eNeuron,astrocytes,8.464902269829812e-05,Icam5,Sv2a
Lhx6-iNeuron,astrocytes,2.2156129230107404e-06,Icam5,Sv2a
Microglia,astrocytes,0.0,Icam5,Sv2a
Neural Stem,astrocytes,0.0,Icam5,Sv2a
Neuroblast,astrocytes,0.0,Icam5,Sv2a
OPC,astrocytes,2.0372679658810762e-05,Icam5,Sv2a
Olig,astrocytes,7.032856056155965e-05,Icam5,Sv2a
Oligodendrocyte,astrocytes,0.0,Icam5,Sv2a
astrocytes,astrocytes,0.0006926806033045561,Icam5,Sv2a
endothelial,astrocytes,6.386459308193526e-05,Icam5,Sv2a
microglia,astrocytes,2.502783556970981e-07,Icam5,Sv2a
mural,astrocytes,1.6575473489576354e-06,Icam5,Sv2a
Adarb2-iNeuron,endothelial,1.3855371165902347e-06,Icam5,Sv2a
Astrocyte,endothelial,0.0,Icam5,Sv2a
Choroid Plexus,endothelial,0.0,Icam5,Sv2a
Endothelial,endothelial,0.0,Icam5,Sv2a
Ependymal,endothelial,0.0,Icam5,Sv2a
Excitatory neuron,endothelial,0.0,Icam5,Sv2a
Interneuron,endothelial,0.0,Icam5,Sv2a
L2-L3-eNeuron,endothelial,3.49601211660848e-06,Icam5,Sv2a
L4-eNeuron,endothelial,8.419077914578758e-05,Icam5,Sv2a
L5-eNeuron,endothelial,4.222592426831172e-05,Icam5,Sv2a
L6-eNeuron,endothelial,8.422777441402025e-05,Icam5,Sv2a
Lhx6-iNeuron,endothelial,2.5470930727709804e-06,Icam5,Sv2a
Microglia,endothelial,0.0,Icam5,Sv2a
Neural Stem,endothelial,0.0,Icam5,Sv2a
Neuroblast,endothelial,0.0,Icam5,Sv2a
OPC,endothelial,4.97908220626227e-05,Icam5,Sv2a
Olig,endothelial,1.4698960456520125e-07,Icam5,Sv2a
Oligodendrocyte,endothelial,0.0,Icam5,Sv2a
astrocytes,endothelial,5.588172166753291e-05,Icam5,Sv2a
endothelial,endothelial,0.0006878198424799478,Icam5,Sv2a
microglia,endothelial,0.0,Icam5,Sv2a
mural,endothelial,6.606938585966354e-07,Icam5,Sv2a
Adarb2-iNeuron,microglia,2.1641997070509777e-06,Icam5,Sv2a
Astrocyte,microglia,0.0,Icam5,Sv2a
Choroid Plexus,microglia,0.0,Icam5,Sv2a
Endothelial,microglia,0.0,Icam5,Sv2a
Ependymal,microglia,0.0,Icam5,Sv2a
Excitatory neuron,microglia,0.0,Icam5,Sv2a
Interneuron,microglia,0.0,Icam5,Sv2a
L2-L3-eNeuron,microglia,8.719323050848425e-05,Icam5,Sv2a
L4-eNeuron,microglia,0.00014377142713821583,Icam5,Sv2a
L5-eNeuron,microglia,7.770473015201833e-05,Icam5,Sv2a
L6-eNeuron,microglia,0.0002668095339713148,Icam5,Sv2a
Lhx6-iNeuron,microglia,9.485105155935865e-08,Icam5,Sv2a
Microglia,microglia,0.0,Icam5,Sv2a
Neural Stem,microglia,0.0,Icam5,Sv2a
Neuroblast,microglia,0.0,Icam5,Sv2a
OPC,microglia,4.0711126263951216e-05,Icam5,Sv2a
Olig,microglia,4.733015032007934e-06,Icam5,Sv2a
Oligodendrocyte,microglia,0.0,Icam5,Sv2a
astrocytes,microglia,0.00013640190157778394,Icam5,Sv2a
endothelial,microglia,0.0,Icam5,Sv2a
microglia,microglia,0.001776222881274423,Icam5,Sv2a
mural,microglia,1.3597800454379102e-05,Icam5,Sv2a
Adarb2-iNeuron,mural,0.0,Icam5,Sv2a
Astrocyte,mural,0.0,Icam5,Sv2a
Choroid Plexus,mural,0.0,Icam5,Sv2a
Endothelial,mural,0.0,Icam5,Sv2a
Ependymal,mural,0.0,Icam5,Sv2a
Excitatory neuron,mural,0.0,Icam5,Sv2a
Interneuron,mural,0.0,Icam5,Sv2a
L2-L3-eNeuron,mural,0.0,Icam5,Sv2a
L4-eNeuron,mural,5.117640247032835e-07,Icam5,Sv2a
L5-eNeuron,mural,5.347315309428424e-05,Icam5,Sv2a
L6-eNeuron,mural,0.00011914911282265655,Icam5,Sv2a
Lhx6-iNeuron,mural,1.617210722801861e-05,Icam5,Sv2a
Microglia,mural,0.0,Icam5,Sv2a
Neural Stem,mural,0.0,Icam5,Sv2a
Neuroblast,mural,0.0,Icam5,Sv2a
OPC,mural,1.7501019523587632e-05,Icam5,Sv2a
Olig,mural,0.0,Icam5,Sv2a
Oligodendrocyte,mural,0.0,Icam5,Sv2a
astrocytes,mural,0.00015338821763400594,Icam5,Sv2a
endothelial,mural,0.0,Icam5,Sv2a
microglia,mural,9.803469004752906e-07,Icam5,Sv2a
mural,mural,6.83275188762237e-07,Icam5,Sv2a
Adarb2-iNeuron,Adarb2-iNeuron,0.008628316619076731,Lrrc4b,Adcy1
Astrocyte,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
Choroid Plexus,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
Endothelial,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
Ependymal,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
Excitatory neuron,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
Interneuron,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
L2-L3-eNeuron,Adarb2-iNeuron,0.00034074343407277665,Lrrc4b,Adcy1
L4-eNeuron,Adarb2-iNeuron,0.00021698876481699822,Lrrc4b,Adcy1
L5-eNeuron,Adarb2-iNeuron,1.174986168683915e-05,Lrrc4b,Adcy1
L6-eNeuron,Adarb2-iNeuron,5.72169350670232e-05,Lrrc4b,Adcy1
Lhx6-iNeuron,Adarb2-iNeuron,1.6110815041027097e-05,Lrrc4b,Adcy1
Microglia,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
Neural Stem,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
Neuroblast,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
OPC,Adarb2-iNeuron,0.0006091084759563915,Lrrc4b,Adcy1
Olig,Adarb2-iNeuron,1.9929778207480602e-05,Lrrc4b,Adcy1
Oligodendrocyte,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
astrocytes,Adarb2-iNeuron,0.0004663560488939462,Lrrc4b,Adcy1
endothelial,Adarb2-iNeuron,7.499655683952138e-05,Lrrc4b,Adcy1
microglia,Adarb2-iNeuron,0.00024670920272537177,Lrrc4b,Adcy1
mural,Adarb2-iNeuron,0.0,Lrrc4b,Adcy1
Adarb2-iNeuron,Astrocyte,0.0,Lrrc4b,Adcy1
Astrocyte,Astrocyte,0.007506492450545915,Lrrc4b,Adcy1
Choroid Plexus,Astrocyte,9.559761209480884e-05,Lrrc4b,Adcy1
Endothelial,Astrocyte,2.9833785874579575e-05,Lrrc4b,Adcy1
Ependymal,Astrocyte,1.2079158456732426e-06,Lrrc4b,Adcy1
Excitatory neuron,Astrocyte,0.0,Lrrc4b,Adcy1
Interneuron,Astrocyte,0.0007038038284406832,Lrrc4b,Adcy1
L2-L3-eNeuron,Astrocyte,0.0,Lrrc4b,Adcy1
L4-eNeuron,Astrocyte,0.0,Lrrc4b,Adcy1
L5-eNeuron,Astrocyte,0.0,Lrrc4b,Adcy1
L6-eNeuron,Astrocyte,0.0,Lrrc4b,Adcy1
Lhx6-iNeuron,Astrocyte,0.0,Lrrc4b,Adcy1
Microglia,Astrocyte,3.334934673768237e-06,Lrrc4b,Adcy1
Neural Stem,Astrocyte,4.383477968129152e-05,Lrrc4b,Adcy1
Neuroblast,Astrocyte,0.00030030178440277466,Lrrc4b,Adcy1
OPC,Astrocyte,0.0,Lrrc4b,Adcy1
Olig,Astrocyte,0.0,Lrrc4b,Adcy1
Oligodendrocyte,Astrocyte,0.0020358335898386505,Lrrc4b,Adcy1
astrocytes,Astrocyte,0.0,Lrrc4b,Adcy1
endothelial,Astrocyte,0.0,Lrrc4b,Adcy1
microglia,Astrocyte,0.0,Lrrc4b,Adcy1
mural,Astrocyte,0.0,Lrrc4b,Adcy1
Adarb2-iNeuron,Choroid Plexus,0.0,Lrrc4b,Adcy1
Astrocyte,Choroid Plexus,0.0003009736644331003,Lrrc4b,Adcy1
Choroid Plexus,Choroid Plexus,5.763791956572512e-05,Lrrc4b,Adcy1
Endothelial,Choroid Plexus,4.748052546032951e-06,Lrrc4b,Adcy1
Ependymal,Choroid Plexus,4.750074821195738e-06,Lrrc4b,Adcy1
Excitatory neuron,Choroid Plexus,0.00013720305868697826,Lrrc4b,Adcy1
Interneuron,Choroid Plexus,0.00015875310417747958,Lrrc4b,Adcy1
L2-L3-eNeuron,Choroid Plexus,7.218186391976983e-09,Lrrc4b,Adcy1
L4-eNeuron,Choroid Plexus,0.0,Lrrc4b,Adcy1
L5-eNeuron,Choroid Plexus,0.0,Lrrc4b,Adcy1
L6-eNeuron,Choroid Plexus,0.0,Lrrc4b,Adcy1
Lhx6-iNeuron,Choroid Plexus,0.0,Lrrc4b,Adcy1
Microglia,Choroid Plexus,4.329317890875851e-05,Lrrc4b,Adcy1
Neural Stem,Choroid Plexus,8.793767680347463e-05,Lrrc4b,Adcy1
Neuroblast,Choroid Plexus,9.690503826513846e-05,Lrrc4b,Adcy1
OPC,Choroid Plexus,0.0,Lrrc4b,Adcy1
Olig,Choroid Plexus,0.0,Lrrc4b,Adcy1
Oligodendrocyte,Choroid Plexus,0.00012555063977112734,Lrrc4b,Adcy1
astrocytes,Choroid Plexus,0.0,Lrrc4b,Adcy1
endothelial,Choroid Plexus,0.0,Lrrc4b,Adcy1
microglia,Choroid Plexus,0.0,Lrrc4b,Adcy1
mural,Choroid Plexus,0.0,Lrrc4b,Adcy1
