Sender,Receiver,Ligand,Receptor,LRscore
Stroma,Tcell,PDGFB,ITGAV,2.873104992789975e-7
Stroma,Tcell,PDGFB,S1PR1,8.554280478148237e-7
Stroma,Tcell,PGF,NRP1,0
Stroma,Tcell,PLA2G2A,ITGA5,1.3383929475459683e-5
Stroma,Tcell,PLA2G2A,ITGAV,5.561062184263729e-6
Stroma,Tcell,PLA2G2A,ITGB1,7.08418023432774e-8
Stroma,Tcell,PLAU,ITGA5,1.369837054976328e-5
Stroma,Tcell,PLAU,ITGAM,0
Stroma,Tcell,PLAU,ITGAV,9.129261147368642e-8
Stroma,Tcell,PLAU,ITGB1,2.095997976150172e-7
Stroma,Tcell,PLAU,ITGB2,5.78201554052763e-6
Stroma,Tcell,PLAU,ITGB5,2.639937624642005e-6
Stroma,Tcell,PLAU,MRC2,4.430138770358129e-5
Stroma,Tcell,POSTN,ITGAV,2.202200809294236e-5
Stroma,Tcell,POSTN,ITGB5,8.868649642883051e-5
Stroma,Tcell,PROS1,AXL,2.79330981188764e-7
Stroma,Tcell,SEMA7A,ITGA1,0
Stroma,Tcell,SEMA7A,ITGB1,0
Stroma,Tcell,SERPINE1,ITGAV,1.5646992407524924e-6
Stroma,Tcell,SERPINE1,ITGB5,8.774685858644824e-7
Stroma,Tcell,SLIT2,APP,9.063669095991252e-7
Stroma,Tcell,SLIT2,SDC1,1.0053372257533686e-7
Stroma,Tcell,SORBS1,ITGA1,2.8993634247507792e-8
Stroma,Tcell,SORBS1,ITGB5,2.453149857910395e-6
Stroma,Tcell,SPON1,APP,1.1451750163165989e-5
Stroma,Tcell,SPON2,ITGA5,2.478706730401091e-5
Stroma,Tcell,SPON2,ITGAM,0
Stroma,Tcell,SPON2,ITGB1,7.135836114298908e-6
Stroma,Tcell,SPON2,ITGB2,6.179329154196505e-6
Stroma,Tcell,TGFB1,CXCR4,6.759332121917165e-6
Stroma,Tcell,TGFB1,ENG,9.600829362753976e-6
Stroma,Tcell,TGFB1,ITGAV,7.792020862816353e-6
Stroma,Tcell,TGFB1,TGFBR1,1.422665398308556e-5
Stroma,Tcell,TGFB1,TGFBR2,1.549992716223067e-5
Stroma,Tcell,TGFB3,ENG,4.959424670479362e-6
Stroma,Tcell,TGFB3,TGFBR1,1.2578610506441472e-6
Stroma,Tcell,TGFB3,TGFBR2,1.4436190880423445e-6
Stroma,Tcell,THBS1,ITGA6,7.162305799263494e-6
Stroma,Tcell,THBS1,ITGAV,1.44217562146687e-5
Stroma,Tcell,THBS1,ITGB1,8.708183670459006e-6
Stroma,Tcell,THBS1,SDC1,1.4761938679930835e-5
Stroma,Tcell,THBS2,ITGA6,1.1610591113614033e-5
Stroma,Tcell,THBS2,ITGAV,3.93714280900607e-5
Stroma,Tcell,THBS2,ITGB1,9.299836348297651e-6
Stroma,Tcell,THBS2,SDC1,2.763454976206442e-5
Stroma,Tcell,THBS4,ITGAV,2.6505585270582772e-6
Stroma,Tcell,THBS4,ITGB1,1.6812906591768304e-6
Stroma,Tcell,THBS4,SDC1,1.4918596002235242e-6
Stroma,Tcell,THY1,CD74,1.0991959152836416e-6
Stroma,Tcell,THY1,ITGAM,0
Stroma,Tcell,THY1,ITGAV,7.295905040092432e-6
Stroma,Tcell,THY1,ITGB2,2.753766589734152e-6
Stroma,Tcell,TIMP2,ITGB1,3.738761938743847e-5
Stroma,Tcell,TNC,ITGAV,8.325246911883131e-7
Stroma,Tcell,TNC,ITGB1,9.321002389811945e-8
Stroma,Tcell,TNC,SDC1,7.007016830033683e-7
Stroma,Tcell,TNXB,ITGAV,1.8051119995371723e-6
Stroma,Tcell,TNXB,ITGB1,2.459103709287829e-7
Stroma,Tcell,TNXB,SDC1,8.212869342998255e-7
Stroma,Tcell,VCAM1,ITGB1,0
Stroma,Tcell,VCAM1,ITGB2,0
Stroma,Tcell,VCAM1,ITGB7,0
Stroma,Tcell,VCAN,ITGB1,1.9864599932351825e-6
Stroma,Tcell,VCAN,TLR2,1.656333014525122e-10
Stroma,Tcell,VEGFB,NRP1,1.2747333985251787e-6
Stroma,Tcell,VEGFC,ITGB1,8.156027637704785e-8
Tcell,Bcell,HLA-F,CD74,1.5494187359011245e-6
Tcell,Endothelial,HLA-F,CD74,1.5926712006610844e-6
Tcell,Macrophage,C3,NRP1,1.464697807281596e-6
Tcell,Macrophage,FGF7,NRP1,0
Tcell,Macrophage,HLA-F,CD74,5.756090973153613e-7
Tcell,Macrophage,HLA-F,CD81,5.147830652607141e-7
Tcell,Macrophage,HLA-F,TYROBP,5.480775514676942e-6
Tcell,Malignant,C3,CD81,2.9217518250226367e-6
Tcell,Malignant,C3,IFITM1,7.873728814331388e-7
Tcell,Malignant,CD40LG,ITGA5,0
Tcell,Malignant,CD40LG,ITGB1,0
Tcell,Malignant,CD40LG,TRAF3,0
Tcell,Malignant,CLCF1,IL6ST,1.527482513425254e-7
Tcell,Malignant,COL4A3,ITGA1,0
Tcell,Malignant,COL4A3,ITGB1,0
Tcell,Malignant,COL4A3,SDC1,0
Tcell,Malignant,CXCL12,CD4,1.5929783820838537e-7
Tcell,Malignant,CXCL12,ITGA5,2.636158648781595e-6
Tcell,Malignant,CXCL12,ITGB1,2.7593217588086974e-6
Tcell,Malignant,EBI3,IL6ST,0
Tcell,Malignant,FBLN1,ITGB1,2.5078705855131512e-5
Tcell,Malignant,GAS6,AXL,2.757370136683319e-6
Tcell,Malignant,HLA-F,ALCAM,7.576502639084008e-7
Tcell,Malignant,HLA-F,AMFR,1.99677181334821e-6
Tcell,Malignant,HLA-F,APLP2,5.998908155794038e-7
Tcell,Malignant,HLA-F,APP,8.39627397429261e-7
Tcell,Malignant,HLA-F,ATP6AP2,1.1589142219741572e-6
Tcell,Malignant,HLA-F,BAMBI,1.2673582116718632e-6
Tcell,Malignant,HLA-F,CD151,8.78964013485874e-8
Tcell,Malignant,HLA-F,CD44,1.199602474656171e-7
Tcell,Malignant,HLA-F,CD55,2.0716647907988846e-6
Tcell,Malignant,HLA-F,CD63,9.300923065773389e-8
Tcell,Malignant,HLA-F,CD74,7.40115829799896e-8
Tcell,Malignant,HLA-F,CD81,1.220416698665478e-7
Tcell,Malignant,HLA-F,CD9,6.284366531901003e-8
Tcell,Malignant,HLA-F,CD99,8.380093819176042e-7
Tcell,Malignant,HLA-F,CDH1,9.224561516799208e-7
Tcell,Malignant,HLA-F,DAG1,1.032037831565556e-6
Tcell,Malignant,HLA-F,ENO1,9.812824782598967e-8
Tcell,Malignant,HLA-F,ERBB2,8.400345509211446e-7
Tcell,Malignant,HLA-F,ERBB3,3.7535914916559825e-7
Tcell,Malignant,HLA-F,FLOT1,9.433966307331188e-7
Tcell,Malignant,HLA-F,GFRA1,1.1555422617565591e-6
Tcell,Malignant,HLA-F,IL6ST,5.851113787888173e-8
Tcell,Malignant,HLA-F,ITGB1,1.461274405527119e-7
Tcell,Malignant,HLA-F,LAMP1,8.051599926891859e-8
Tcell,Malignant,HLA-F,NPTN,5.423566264265477e-7
Tcell,Malignant,HLA-F,PLXNB2,7.340299088492899e-8
Tcell,Malignant,HLA-F,PRLR,1.196215486525103e-6
Tcell,Malignant,HLA-F,PTPRF,3.6322033457174474e-7
Tcell,Malignant,HLA-F,RAMP1,1.562992744473013e-6
Tcell,Malignant,HLA-F,SDC1,1.5230587756756384e-7
Tcell,Malignant,HLA-F,SDC4,2.2752325944694297e-7
Tcell,Malignant,ICAM2,ITGAL,9.752123555148009e-8
Tcell,Malignant,ICAM3,ITGAL,5.024188644412554e-7
Tcell,Malignant,IL16,CD4,2.695567073411265e-6
Tcell,Malignant,IL6,IL6ST,0
Tcell,Malignant,LAMA2,ITGA1,2.3365725130009933e-8
Tcell,Malignant,LAMA2,ITGA6,2.142969655739227e-8
Tcell,Malignant,LAMA2,ITGB1,5.290926591737107e-9
Tcell,Malignant,LAMA2,ITGB4,5.822626298628234e-9
Tcell,Malignant,LIF,IL6ST,1.4028335617730057e-8
Tcell,Malignant,LTA,LTBR,0
Tcell,Malignant,LTA,TNFRSF14,0
Tcell,Malignant,LTA,TNFRSF1A,0
Tcell,Malignant,LTA,TNFRSF1B,0
Tcell,Malignant,LTB,LTBR,0
Tcell,Malignant,LTB,TNFRSF1A,0
Tcell,Malignant,PAPLN,SIRPA,1.076221860212954e-6
Tcell,Malignant,PDCD1LG2,RGMB,0
Tcell,Malignant,PLA2G2A,ITGA5,5.103683653255619e-7
Tcell,Malignant,PLA2G2A,ITGB1,9.672619737788576e-9
Tcell,Malignant,SLIT2,APP,6.815743410730345e-8
Tcell,Malignant,SLIT2,SDC1,4.1132909894112616e-8
Tcell,Malignant,TGFB1,ENG,3.767141467260619e-6
Tcell,Malignant,TGFB1,SDC2,6.0367358544155865e-6
Tcell,Malignant,TGFB3,ENG,6.2278492159163865e-6
Tcell,Malignant,TNFSF14,LTBR,0
Tcell,Malignant,TNFSF14,TNFRSF14,0
Tcell,Malignant,TNFSF14,TNFRSF6B,0
Tcell,Malignant,TNXB,ITGB1,1.225098462356236e-6
Tcell,Malignant,TNXB,SDC1,4.0261828101652964e-7
Tcell,Malignant,VCAM1,ITGB1,0
Tcell,Stroma,C3,CD81,4.634680627940216e-5
Tcell,Stroma,C3,IFITM1,2.102055311178354e-6
Tcell,Stroma,C3,ITGB2,9.543888978685978e-6
Tcell,Stroma,C3,NRP1,5.349760849725797e-6
Tcell,Stroma,CD226,PVR,0
Tcell,Stroma,CD40LG,CD40,0
Tcell,Stroma,CD40LG,ITGA5,0
Tcell,Stroma,CD40LG,ITGB1,0
Tcell,Stroma,CD40LG,ITGB2,0
Tcell,Stroma,CD40LG,TRAF3,0
Tcell,Stroma,CD48,CD2,0
Tcell,Stroma,CD58,CD2,0
Tcell,Stroma,CD96,PVR,0
Tcell,Stroma,CLCF1,IL6ST,1.146517997518853e-6
Tcell,Stroma,COL4A3,CD44,0
Tcell,Stroma,COL4A3,CD47,0
Tcell,Stroma,COL4A3,ITGA1,0
Tcell,Stroma,COL4A3,ITGA11,0
Tcell,Stroma,COL4A3,ITGAV,0
Tcell,Stroma,COL4A3,ITGB1,0
Tcell,Stroma,COL4A3,SDC1,0
Tcell,Stroma,COL4A3,SDC4,0
Tcell,Stroma,CRTAM,CADM1,0
Tcell,Stroma,CSF1,CSF1R,2.0768953831058064e-5
Tcell,Stroma,CTSG,F2RL2,0
Tcell,Stroma,CX3CL1,ITGAV,1.520524590717697e-7
Tcell,Stroma,CXCL12,CD4,0
Tcell,Stroma,CXCL12,ITGA5,4.222341059121327e-6
Tcell,Stroma,CXCL12,ITGAV,6.361958500962262e-6
Tcell,Stroma,CXCL12,ITGB1,4.606573298214307e-6
Tcell,Stroma,CXCL12,SDC4,7.825275838865533e-7
Tcell,Stroma,EBI3,IL6ST,0
Tcell,Stroma,EPHA4,EFNB1,0
Tcell,Stroma,F10,ITGB2,0
Tcell,Stroma,FBLN1,ITGB1,1.2590252847874252e-5
Tcell,Stroma,FCER2,ITGAV,0
Tcell,Stroma,FCER2,ITGB2,0
Tcell,Stroma,FGF7,FGFR1,0
Tcell,Stroma,FGF7,NRP1,0
Tcell,Stroma,GAS6,AXL,3.4221929939614607e-6
Tcell,Stroma,GZMA,F2RL2,0
Tcell,Stroma,HAS2,CD44,0
Tcell,Stroma,HLA-F,CD81,5.049877595629412e-7
Tcell,Stroma,ICAM2,ITGB2,1.4123816947694024e-8
Tcell,Stroma,ICAM3,ITGB2,1.6107847380097782e-5
Tcell,Stroma,ICOS,ICOSLG,0
Tcell,Stroma,IL16,CD4,0
Tcell,Stroma,IL34,CSF1R,8.804509539147823e-6
Tcell,Stroma,IL6,IL6ST,0
Tcell,Stroma,ITGA4,VCAM1,0
Tcell,Stroma,ITGAL,ICAM1,3.079181256822331e-7
Tcell,Stroma,ITGB7,VCAM1,0
Tcell,Stroma,JAM3,ITGB2,1.053766465634915e-6
Tcell,Stroma,LAMA2,CD44,7.425206378569782e-8
Tcell,Stroma,LAMA2,ITGA1,3.1325064501006046e-6
Tcell,Stroma,LAMA2,ITGAV,5.523128902176753e-8
Tcell,Stroma,LAMA2,ITGB1,5.8857529320955443e-8
Tcell,Stroma,LAMA2,ITGB4,2.337257994119674e-6
Tcell,Stroma,LIF,IL6ST,3.61819480202654e-7
Tcell,Stroma,LTA,EDNRA,0
Tcell,Stroma,LTA,LTBR,0
Tcell,Stroma,LTA,TNFRSF14,0
Tcell,Stroma,LTA,TNFRSF1B,0
Tcell,Stroma,LTB,CD40,0
Tcell,Stroma,LTB,LTBR,0
Tcell,Stroma,PAPLN,SIRPA,2.253174770021399e-10
Tcell,Stroma,PDCD1LG2,RGMB,0
Tcell,Stroma,PLA2G2A,ITGA5,1.0337366589367228e-10
Tcell,Stroma,PLA2G2A,ITGAV,1.2078405235706826e-7
Tcell,Stroma,PLA2G2A,ITGB1,3.387151167940555e-7
Tcell,Stroma,PLEKHO2,PDGFRB,6.59883036686286e-6
Tcell,Stroma,RGMA,BMPR2,0
Tcell,Stroma,RSPO3,SDC4,0
Tcell,Stroma,SELE,CD44,2.2834619589530108e-10
Tcell,Stroma,SELPLG,ITGB2,1.240934472042972e-5
Tcell,Stroma,SEMA4D,ERBB2,4.675223163623966e-7
Tcell,Stroma,SEMA4D,PLXNB1,3.555644229539718e-6
Tcell,Stroma,SEMA4D,PLXNB2,6.780615325339443e-7
Tcell,Stroma,SIRPG,CD47,0
Tcell,Stroma,SLIT2,APP,3.428843850458735e-8
Tcell,Stroma,SLIT2,ROBO1,2.5630836440523605e-8
Tcell,Stroma,SLIT2,SDC1,6.540548903046773e-8
Tcell,Stroma,TGFB1,ACVR1,4.519525816888402e-8
Tcell,Stroma,TGFB1,ENG,3.333490341850639e-7
Tcell,Stroma,TGFB1,ITGAV,1.5112072610360677e-7
Tcell,Stroma,TGFB1,SDC2,4.00729721991449e-6
Tcell,Stroma,TGFB3,ACVR1,1.4866242709809254e-5
Tcell,Stroma,TGFB3,ENG,1.4914446948455403e-5
Tcell,Stroma,TIGIT,PVR,0
Tcell,Stroma,TNFSF14,LTBR,0
Tcell,Stroma,TNFSF14,TNFRSF14,0
Tcell,Stroma,TNXB,ITGAV,2.3919554599376283e-7
Tcell,Stroma,TNXB,ITGB1,2.060951588202162e-6
Tcell,Stroma,TNXB,SDC1,7.667826778872199e-7
Tcell,Stroma,TNXB,SDC4,3.6157199834357866e-7
Tcell,Stroma,VCAM1,ITGB1,0
Tcell,Stroma,VCAM1,ITGB2,0
Tcell,Stroma,WNT5B,FZD2,4.6477008301658994e-8
