Sender,Receiver,Ligand,Receptor,LRscore
Macrophage,Malignant,HLA-DMA,FLOT1,0.12819246029756415
Macrophage,Stroma,HLA-DMA,FLOT1,0.11307942844306998
Macrophage,Malignant,HLA-DMA,FPR3,0.017629027728558108
Macrophage,Malignant,HLA-DMA,GFRA1,0.12372456666745069
Macrophage,Malignant,HLA-DMA,IFITM1,0.11841133215966003
Macrophage,Malignant,HLA-DMA,IL13RA1,0.06480957735438317
Macrophage,Malignant,HLA-DMA,IL6ST,0.161103289886637
Macrophage,Stroma,HLA-DMA,IL6ST,0.13622793852426762
Macrophage,Malignant,HLA-DMA,ITGB5,0.10693351949189092
Macrophage,Stroma,HLA-DMA,ITGB5,0.09859819704725324
Macrophage,Stroma,HLA-DMA,LAMP2,0.08504544792703742
Macrophage,Malignant,HLA-DMA,LDLR,0.02655408776863812
Macrophage,Malignant,HLA-DMA,MAGED1,0.07914873786217909
Macrophage,Malignant,HLA-DMA,MRC2,0.03151105704198806
Macrophage,Malignant,HLA-DMA,PLXNA3,0.04119299125719213
Macrophage,Malignant,HLA-DMA,PLXNB2,0.12487809229897534
Macrophage,Malignant,HLA-DMA,PRLR,0.1019703112844609
Macrophage,Malignant,HLA-DMA,SDC1,0.12356189706999329
Macrophage,Malignant,HLA-DMA,TREM2,0.01761432627109647
Macrophage,Malignant,HLA-DMA,TYROBP,0.09026047090562643
Macrophage,Malignant,HLA-DRA,ADORA2A,0.1931950645130651
Macrophage,Malignant,HLA-DRA,AMFR,0.21570627264300732
Macrophage,Malignant,HLA-DRA,ATP6AP2,0.215043270561615
Macrophage,Malignant,HLA-DRA,BAMBI,0.3155356128151932
Macrophage,Stroma,HLA-DRA,CAP1,0.16509230340204117
Macrophage,Malignant,HLA-DRA,CD151,0.2613992969879706
Macrophage,Malignant,HLA-DRA,CD163,0.060404591041689014
Macrophage,Malignant,HLA-DRA,CD44,0.1724165225254187
Macrophage,Malignant,HLA-DRA,CD47,0.15899075874330335
Macrophage,Malignant,HLA-DRA,CD55,0.22264484995506717
Macrophage,Malignant,HLA-DRA,CD63,0.3102400034743406
Macrophage,Bcell,HLA-DRA,CD74,0.13215874583072493
Macrophage,Malignant,HLA-DRA,CD74,0.3693558024208298
Macrophage,Stroma,HLA-DRA,CD74,0.36900195188871593
Macrophage,Stroma,HLA-DRA,CD81,0.2943403198802698
Macrophage,Malignant,HLA-DRA,CD9,0.306007115383212
Macrophage,Malignant,HLA-DRA,ENO1,0.26657726626771655
Macrophage,Malignant,HLA-DRA,ERBB2,0.2631805019859734
Macrophage,Malignant,HLA-DRA,FLOT1,0.24215360756163068
Macrophage,Stroma,HLA-DRA,FLOT1,0.21710865863143503
Macrophage,Malignant,HLA-DRA,FPR3,0.039599505053699705
Macrophage,Malignant,HLA-DRA,GFRA1,0.2352257356034808
Macrophage,Malignant,HLA-DRA,IFITM1,0.22686950516648177
Macrophage,Malignant,HLA-DRA,IL13RA1,0.13470722165780405
Macrophage,Malignant,HLA-DRA,IL6ST,0.2905647699219722
Macrophage,Stroma,HLA-DRA,IL6ST,0.2527048609860815
Macrophage,Malignant,HLA-DRA,ITGB5,0.20836832230531216
Macrophage,Stroma,HLA-DRA,ITGB5,0.193544566344046
Macrophage,Stroma,HLA-DRA,LAMP2,0.17051477399058138
Macrophage,Malignant,HLA-DRA,LDLR,0.058750569015449436
Macrophage,Malignant,HLA-DRA,MAGED1,0.1608600953498461
Macrophage,Malignant,HLA-DRA,MRC2,0.06914031619739142
Macrophage,Malignant,HLA-DRA,PLXNA3,0.08894502853398921
Macrophage,Malignant,HLA-DRA,PLXNB2,0.23702295029295106
Macrophage,Malignant,HLA-DRA,PRLR,0.20017144598337944
Macrophage,Malignant,HLA-DRA,SDC1,0.2349718101985463
Macrophage,Malignant,HLA-DRA,TREM2,0.039567476761601474
Macrophage,Malignant,HLA-DRA,TYROBP,0.1803416818036225
Malignant,Stroma,HLA-DRB1,CAP1,0
Malignant,Macrophage,HLA-DRB1,CD163,0.09248129565538518
Malignant,Macrophage,HLA-DRB1,CD63,0
Malignant,Bcell,HLA-DRB1,CD74,0.11368199950223883
Malignant,Macrophage,HLA-DRB1,CD74,0.313824733759053
Malignant,Stroma,HLA-DRB1,CD74,0
Malignant,Macrophage,HLA-DRB1,CD81,0
Malignant,Stroma,HLA-DRB1,CD81,0
Malignant,Macrophage,HLA-DRB1,CD9,0
Malignant,Macrophage,HLA-DRB1,ENO1,0
Malignant,Macrophage,HLA-DRB1,FLOT1,0
Malignant,Stroma,HLA-DRB1,FLOT1,0
Malignant,Macrophage,HLA-DRB1,IL2RG,0.07198349471770221
Malignant,Stroma,HLA-DRB1,IL6ST,0
Malignant,Macrophage,HLA-DRB1,ITGB2,0.1512651585431095
Malignant,Stroma,HLA-DRB1,ITGB5,0
Malignant,Stroma,HLA-DRB1,LAMP2,0
Malignant,Macrophage,HLA-DRB1,TYROBP,0.1793638032688505
Malignant,Stroma,HSPA1A,CAP1,0.1684723388121292
Malignant,Macrophage,HSPA1A,CD163,0.10611937653133663
Malignant,Macrophage,HSPA1A,CD63,0
Malignant,Bcell,HSPA1A,CD74,0.123982015609523
Malignant,Macrophage,HSPA1A,CD74,0.3429772026030008
Malignant,Stroma,HSPA1A,CD74,0.4081013701696776
Malignant,Macrophage,HSPA1A,CD81,0.2513505208953066
Malignant,Stroma,HSPA1A,CD81,0.31584084992986217
Malignant,Macrophage,HSPA1A,CD9,0
Malignant,Macrophage,HSPA1A,ENO1,0
Malignant,Macrophage,HSPA1A,FLOT1,0
Malignant,Stroma,HSPA1A,FLOT1,0
Malignant,Macrophage,HSPA1A,IL2RG,0.08298253615541018
Malignant,Stroma,HSPA1A,IL6ST,0
Malignant,Macrophage,HSPA1A,ITGB2,0.17130025924162637
Malignant,Stroma,HSPA1A,ITGB5,0.19966054097023497
Malignant,Stroma,HSPA1A,LAMP2,0
Malignant,Macrophage,HSPA1A,TYROBP,0.20185772012814027
Malignant,Stroma,IGFBP4,CAP1,0
Malignant,Macrophage,IGFBP4,CD163,0.09911117042196127
Malignant,Macrophage,IGFBP4,CD63,0
Malignant,Bcell,IGFBP4,CD74,0.11881998473800708
Malignant,Macrophage,IGFBP4,CD74,0.32835165017274026
Malignant,Stroma,IGFBP4,CD74,0.39001780308185635
Malignant,Macrophage,IGFBP4,CD81,0
Malignant,Stroma,IGFBP4,CD81,0
Malignant,Macrophage,IGFBP4,CD9,0
Malignant,Macrophage,IGFBP4,ENO1,0
Malignant,Macrophage,IGFBP4,FLOT1,0
Malignant,Stroma,IGFBP4,FLOT1,0
Malignant,Macrophage,IGFBP4,IL2RG,0.07731771957843907
Malignant,Stroma,IGFBP4,IL6ST,0
Malignant,Macrophage,IGFBP4,ITGB2,0.16107076307713786
Malignant,Stroma,IGFBP4,ITGB5,0
Malignant,Stroma,IGFBP4,LAMP2,0
Malignant,Macrophage,IGFBP4,TYROBP,0.19040786305824453
Macrophage,Malignant,ITGB2,ADORA2A,0.0945130348419374
Macrophage,Malignant,ITGB2,AMFR,0.10776673777759725
Macrophage,Malignant,ITGB2,ATP6AP2,0.1073683481209231
Macrophage,Malignant,ITGB2,BAMBI,0.17403095421370998
Macrophage,Stroma,ITGB2,CAP1,0.0791265368999873
Macrophage,Malignant,ITGB2,CD151,0.13647788283373008
Macrophage,Malignant,ITGB2,CD163,0.026321779541826386
Macrophage,Malignant,ITGB2,CD44,0.08275945225823368
Macrophage,Malignant,ITGB2,CD47,0.07539764546621347
Macrophage,Malignant,ITGB2,CD55,0.11196613756973096
Macrophage,Malignant,ITGB2,CD63,0.17017169133226379
Macrophage,Bcell,ITGB2,CD74,0.0806846341096065
Macrophage,Malignant,ITGB2,CD74,0.21581146134328424
Macrophage,Stroma,ITGB2,CD74,0.21858563063950037
Macrophage,Stroma,ITGB2,CD81,0.1604933433339144
Macrophage,Malignant,ITGB2,CD9,0.16711721506013116
Macrophage,Malignant,ITGB2,ENO1,0.13989546240208053
Macrophage,Malignant,ITGB2,ERBB2,0.13764957551608129
Macrophage,Malignant,ITGB2,FLOT1,0.12407544605514634
Macrophage,Stroma,ITGB2,FLOT1,0.10938401729142652
Macrophage,Malignant,ITGB2,FPR3,0.01696537063386054
Macrophage,Malignant,ITGB2,GFRA1,0.11972324273796504
Macrophage,Malignant,ITGB2,IFITM1,0.11455021719786544
Macrophage,Malignant,ITGB2,IL13RA1,0.06252220635294702
Macrophage,Malignant,ITGB2,IL6ST,0.15619647696307612
Macrophage,Stroma,ITGB2,IL6ST,0.13194014462490675
Macrophage,Malignant,ITGB2,ITGB5,0.10338502933710673
Macrophage,Stroma,ITGB2,ITGB5,0.09530187614531253
Macrophage,Stroma,ITGB2,LAMP2,0.08214245098691184
Macrophage,Malignant,ITGB2,LDLR,0.02556623162038564
Macrophage,Malignant,ITGB2,MAGED1,0.076412041823793
Macrophage,Malignant,ITGB2,MRC2,0.030346570226293158
Macrophage,Malignant,ITGB2,PLXNA3,0.03969058167511071
Macrophage,Malignant,ITGB2,PLXNB2,0.12084670579977085
Macrophage,Malignant,ITGB2,PRLR,0.09856112534868805
Macrophage,Malignant,ITGB2,SDC1,0.11956482338351425
Macrophage,Malignant,ITGB2,TREM2,0.01695120974540279
Macrophage,Malignant,ITGB2,TYROBP,0.08718979206098453
Malignant,Stroma,JAM3,CAP1,0.01418537158761648
Malignant,Macrophage,JAM3,CD163,0.008567514766348525
Malignant,Macrophage,JAM3,CD63,0
Malignant,Bcell,JAM3,CD74,0.015506199939416205
Malignant,Macrophage,JAM3,CD74,0.04196732021190541
Malignant,Stroma,JAM3,CD74,0.04820394966318456
Malignant,Macrophage,JAM3,CD81,0.02564134810720611
Malignant,Stroma,JAM3,CD81,0.03229730702051912
Malignant,Macrophage,JAM3,CD9,0
Malignant,Macrophage,JAM3,ENO1,0
Malignant,Macrophage,JAM3,FLOT1,0
Malignant,Stroma,JAM3,FLOT1,0
Malignant,Macrophage,JAM3,IL2RG,0.0064840944595676905
Malignant,Stroma,JAM3,IL6ST,0
Malignant,Macrophage,JAM3,ITGB2,0.01525834089492292
Malignant,Stroma,JAM3,ITGB5,0.017464109440168362
Malignant,Stroma,JAM3,LAMP2,0
Malignant,Macrophage,JAM3,TYROBP,0.01889516113467565
Malignant,Stroma,LGALS3BP,CAP1,0
Malignant,Macrophage,LGALS3BP,CD163,0.11554902383950673
Malignant,Macrophage,LGALS3BP,CD63,0
Malignant,Bcell,LGALS3BP,CD74,0.13052648840806946
Malignant,Macrophage,LGALS3BP,CD74,0.3615639368664111
Malignant,Stroma,LGALS3BP,CD74,0.4311740024610568
Malignant,Macrophage,LGALS3BP,CD81,0
Malignant,Stroma,LGALS3BP,CD81,0.3370485920976797
Malignant,Macrophage,LGALS3BP,CD9,0
Malignant,Macrophage,LGALS3BP,ENO1,0
Malignant,Macrophage,LGALS3BP,FLOT1,0
Malignant,Stroma,LGALS3BP,FLOT1,0
Malignant,Macrophage,LGALS3BP,IL2RG,0.09064745071659623
Malignant,Stroma,LGALS3BP,IL6ST,0
Malignant,Macrophage,LGALS3BP,ITGB2,0.1848490204525831
Malignant,Stroma,LGALS3BP,ITGB5,0
Malignant,Stroma,LGALS3BP,LAMP2,0
Malignant,Macrophage,LGALS3BP,TYROBP,0.2169113923661833
Stroma,Malignant,LTBP1,ADORA2A,0
Stroma,Malignant,LTBP1,AMFR,0
Stroma,Malignant,LTBP1,ATP6AP2,0
Stroma,Malignant,LTBP1,BAMBI,0
Stroma,Malignant,LTBP1,CD151,0
Stroma,Macrophage,LTBP1,CD163,0
Stroma,Malignant,LTBP1,CD163,0
Stroma,Malignant,LTBP1,CD44,0
Stroma,Malignant,LTBP1,CD47,0
Stroma,Malignant,LTBP1,CD55,0
Stroma,Macrophage,LTBP1,CD63,0
Stroma,Malignant,LTBP1,CD63,0
Stroma,Bcell,LTBP1,CD74,0
Stroma,Macrophage,LTBP1,CD74,0
Stroma,Malignant,LTBP1,CD74,0
Stroma,Macrophage,LTBP1,CD81,0
Stroma,Macrophage,LTBP1,CD9,0
Stroma,Malignant,LTBP1,CD9,0
Stroma,Macrophage,LTBP1,ENO1,0
Stroma,Malignant,LTBP1,ENO1,0
Stroma,Malignant,LTBP1,ERBB2,0
Stroma,Macrophage,LTBP1,FLOT1,0
Stroma,Malignant,LTBP1,FLOT1,0
Stroma,Malignant,LTBP1,FPR3,0
Stroma,Malignant,LTBP1,GFRA1,0
Stroma,Malignant,LTBP1,IFITM1,0
Stroma,Malignant,LTBP1,IL13RA1,0
Stroma,Macrophage,LTBP1,IL2RG,0
Stroma,Malignant,LTBP1,IL6ST,0
Stroma,Macrophage,LTBP1,ITGB2,0
Stroma,Malignant,LTBP1,ITGB5,0
Stroma,Malignant,LTBP1,LDLR,0
Stroma,Malignant,LTBP1,MAGED1,0
Stroma,Malignant,LTBP1,MRC2,0
Stroma,Malignant,LTBP1,PLXNA3,0
Stroma,Malignant,LTBP1,PLXNB2,0
Stroma,Malignant,LTBP1,PRLR,0
Stroma,Malignant,LTBP1,SDC1,0
Stroma,Malignant,LTBP1,TREM2,0
Stroma,Macrophage,LTBP1,TYROBP,0
Stroma,Malignant,LTBP1,TYROBP,0
Malignant,Stroma,LTF,CAP1,0.007767490321802614
Malignant,Macrophage,LTF,CD163,0.00468330031281436
Malignant,Macrophage,LTF,CD63,0.013592543147144275
Malignant,Bcell,LTF,CD74,0.00866569684377179
Malignant,Macrophage,LTF,CD74,0.023421631544137702
Malignant,Stroma,LTF,CD74,0.026844876279940384
Malignant,Macrophage,LTF,CD81,0.014165107947547377
Malignant,Stroma,LTF,CD81,0.017844243288518136
Malignant,Macrophage,LTF,CD9,0
Malignant,Macrophage,LTF,ENO1,0.010545180963683091
Malignant,Macrophage,LTF,FLOT1,0
Malignant,Stroma,LTF,FLOT1,0.011226542871446457
Malignant,Macrophage,LTF,IL2RG,0.0035398973825340836
Malignant,Stroma,LTF,IL6ST,0
Malignant,Macrophage,LTF,ITGB2,0.008375181662204417
Malignant,Stroma,LTF,ITGB5,0.009578298999833812
Malignant,Stroma,LTF,LAMP2,0
Malignant,Macrophage,LTF,TYROBP,0.010394736009537928
Macrophage,Malignant,LYZ,ADORA2A,0.16647536903651658
Macrophage,Malignant,LYZ,AMFR,0.1869256687642475
Macrophage,Malignant,LYZ,ATP6AP2,0.18632005525398734
Macrophage,Malignant,LYZ,BAMBI,0.2804782976817855
Macrophage,Stroma,LYZ,CAP1,0.14146624092679422
Macrophage,Malignant,LYZ,CD151,0.2291558986078031
Macrophage,Malignant,LYZ,CD163,0.05037717318914712
Macrophage,Malignant,LYZ,CD44,0.14780243804704316
Macrophage,Malignant,LYZ,CD47,0.1358395302863352
Macrophage,Malignant,LYZ,CD55,0.19327579201889625
Macrophage,Malignant,LYZ,CD63,0.27539476695162446
Macrophage,Bcell,LYZ,CD74,0.12035555769001646
Macrophage,Malignant,LYZ,CD74,0.3329422255796985
Macrophage,Stroma,LYZ,CD74,0.333702499596558
Macrophage,Stroma,LYZ,CD81,0.26089383297784696
Macrophage,Malignant,LYZ,CD9,0.2713413628977112
Macrophage,Malignant,LYZ,ENO1,0.2340034906920431
Macrophage,Malignant,LYZ,ERBB2,0.23082201290177767
Macrophage,Malignant,LYZ,FLOT1,0.21124960096550263
Macrophage,Stroma,LYZ,FLOT1,0.18856227203290588
Macrophage,Malignant,LYZ,FPR3,0.032860318732139626
Macrophage,Malignant,LYZ,GFRA1,0.20484651550278582
Macrophage,Malignant,LYZ,IFITM1,0.19715304547083098
Macrophage,Malignant,LYZ,IL13RA1,0.1144030405832507
Macrophage,Malignant,LYZ,IL6ST,0.2566283965454199
Macrophage,Stroma,LYZ,IL6ST,0.22153463838709428
Macrophage,Malignant,LYZ,ITGB5,0.18023411477289147
Macrophage,Stroma,LYZ,ITGB5,0.16706981231361678
Macrophage,Stroma,LYZ,LAMP2,0.14631684991496632
Macrophage,Malignant,LYZ,LDLR,0.04897811470936357
Macrophage,Malignant,LYZ,MAGED1,0.13750041014499248
Macrophage,Malignant,LYZ,MRC2,0.057784931332597905
Macrophage,Malignant,LYZ,PLXNA3,0.0746958560210404
Macrophage,Malignant,LYZ,PLXNB2,0.20650543587467352
Macrophage,Malignant,LYZ,PRLR,0.1727883918945546
Macrophage,Malignant,LYZ,SDC1,0.20461225098388916
Macrophage,Malignant,LYZ,TREM2,0.032833487834368076
Macrophage,Malignant,LYZ,TYROBP,0.15490167138488686
Malignant,Stroma,MIF,CAP1,0
Malignant,Macrophage,MIF,CD163,0.14596424083901988
Malignant,Macrophage,MIF,CD63,0
Malignant,Bcell,MIF,CD74,0.14896587420434362
Malignant,Macrophage,MIF,CD74,0.4142011410625839
Malignant,Macrophage,MIF,CD81,0
Malignant,Stroma,MIF,CD81,0.40003860996982243
Malignant,Macrophage,MIF,CD9,0
Malignant,Macrophage,MIF,ENO1,0
Malignant,Macrophage,MIF,FLOT1,0
Malignant,Stroma,MIF,FLOT1,0
Malignant,Macrophage,MIF,IL2RG,0.11571073303780319
Malignant,Stroma,MIF,IL6ST,0
Malignant,Macrophage,MIF,ITGB2,0.22694086540100158
Malignant,Stroma,MIF,ITGB5,0
Malignant,Stroma,MIF,LAMP2,0
Malignant,Macrophage,MIF,TYROBP,0.2628847434563238
Malignant,Stroma,MMP7,CAP1,0
Malignant,Macrophage,MMP7,CD163,0.011883315981941412
Malignant,Macrophage,MMP7,CD63,0
Malignant,Bcell,MMP7,CD74,0.021113335385296503
Malignant,Macrophage,MMP7,CD74,0.05720694262268315
Malignant,Stroma,MMP7,CD74,0.0658238767257548
Malignant,Macrophage,MMP7,CD81,0
Malignant,Stroma,MMP7,CD81,0
Malignant,Macrophage,MMP7,CD9,0
Malignant,Macrophage,MMP7,ENO1,0
Malignant,Macrophage,MMP7,FLOT1,0
Malignant,Stroma,MMP7,FLOT1,0
Malignant,Macrophage,MMP7,IL2RG,0.0090034125393199
Malignant,Stroma,MMP7,IL6ST,0
Malignant,Macrophage,MMP7,ITGB2,0.021089585759316378
Malignant,Stroma,MMP7,ITGB5,0
Malignant,Stroma,MMP7,LAMP2,0
Malignant,Macrophage,MMP7,TYROBP,0.026066712027534408
Malignant,Stroma,PODXL2,CAP1,0.04216810776924605
Malignant,Macrophage,PODXL2,CD163,0.02565973345108785
Malignant,Macrophage,PODXL2,CD63,0.07066999400743987
Malignant,Bcell,PODXL2,CD74,0.04236504459085785
Malignant,Macrophage,PODXL2,CD74,0.1152780529976544
Malignant,Stroma,PODXL2,CD74,0.1335372468848604
Malignant,Macrophage,PODXL2,CD81,0.07340593370790469
Malignant,Stroma,PODXL2,CD81,0.09241383201470832
Malignant,Macrophage,PODXL2,CD9,0
Malignant,Macrophage,PODXL2,ENO1,0
Malignant,Macrophage,PODXL2,FLOT1,0
Malignant,Stroma,PODXL2,FLOT1,0.059953608906812034
Malignant,Macrophage,PODXL2,IL2RG,0.019529939001600015
Malignant,Stroma,PODXL2,IL6ST,0
Malignant,Macrophage,PODXL2,ITGB2,0.04488645239451961
Malignant,Stroma,PODXL2,ITGB5,0.051551639166516984
Malignant,Stroma,PODXL2,LAMP2,0
Malignant,Macrophage,PODXL2,TYROBP,0.05505319757600296
Macrophage,Malignant,PSAP,ADORA2A,0.1960773025598417
Macrophage,Malignant,PSAP,AMFR,0.21879146567490004
Macrophage,Malignant,PSAP,ATP6AP2,0.21812288025776708
Macrophage,Malignant,PSAP,BAMBI,0.3191894477191652
Macrophage,Stroma,PSAP,CAP1,0.16765667158475586
Macrophage,Malignant,PSAP,CD151,0.2648117607056804
Macrophage,Malignant,PSAP,CD163,0
Macrophage,Malignant,PSAP,CD44,0.17508692554735533
Macrophage,Malignant,PSAP,CD47,0.1615117597766885
Macrophage,Malignant,PSAP,CD55,0.22578704089011586
Macrophage,Malignant,PSAP,CD63,0.31387721474824637
Macrophage,Bcell,PSAP,CD74,0.13335650190009277
Macrophage,Malignant,PSAP,CD74,0.3730928827419564
Macrophage,Stroma,PSAP,CD74,0.37261177639536297
Macrophage,Stroma,PSAP,CD81,0.297837248037587
Macrophage,Malignant,PSAP,CD9,0.30962995074891986
Macrophage,Malignant,PSAP,ENO1,0.27001967294919993
Macrophage,Malignant,PSAP,ERBB2,0.2666034298627563
Macrophage,Malignant,PSAP,FLOT1,0.24544203941719986
Macrophage,Stroma,PSAP,FLOT1,0.22016117556100864
Macrophage,Malignant,PSAP,FPR3,0
Macrophage,Malignant,PSAP,GFRA1,0.23846460148520135
Macrophage,Malignant,PSAP,IFITM1,0.2300451184138224
Macrophage,Malignant,PSAP,IL13RA1,0.13693297461105094
Macrophage,Malignant,PSAP,IL6ST,0.2941269555892165
Macrophage,Stroma,PSAP,IL6ST,0
Macrophage,Malignant,PSAP,ITGB5,0.21139038820470857
Macrophage,Stroma,PSAP,ITGB5,0.19639482980177675
Macrophage,Stroma,PSAP,LAMP2,0
Macrophage,Malignant,PSAP,LDLR,0.05984413292384585
Macrophage,Malignant,PSAP,MAGED1,0.16340248822617506
Macrophage,Malignant,PSAP,MRC2,0
Macrophage,Malignant,PSAP,PLXNA3,0.09052660566844042
Macrophage,Malignant,PSAP,PLXNB2,0.24027492474725654
Macrophage,Malignant,PSAP,PRLR,0.20311953105676928
Macrophage,Malignant,PSAP,SDC1,0.2382088098534507
Macrophage,Malignant,PSAP,TREM2,0.040324919653628936
Macrophage,Malignant,PSAP,TYROBP,0.18309565831820032
Macrophage,Malignant,SELPLG,ADORA2A,0.03235098007643841
Macrophage,Malignant,SELPLG,AMFR,0.03738775252494248
Macrophage,Malignant,SELPLG,ATP6AP2,0.03723436322022104
Macrophage,Malignant,SELPLG,BAMBI,0.06476745914814994
Macrophage,Stroma,SELPLG,CAP1,0.026742596727686495
Macrophage,Malignant,SELPLG,CD151,0.04878136863808822
Macrophage,Malignant,SELPLG,CD163,0.008429533275171467
Macrophage,Malignant,SELPLG,CD44,0.027995714114939396
Macrophage,Malignant,SELPLG,CD47,0.025319446585585912
Macrophage,Malignant,SELPLG,CD55,0.03901225721488001
Macrophage,Malignant,SELPLG,CD63,0.06306410716996436
Macrophage,Bcell,SELPLG,CD74,0.0327298096645586
Macrophage,Malignant,SELPLG,CD74,0.08417598260656341
Macrophage,Stroma,SELPLG,CD74,0.08628072364209775
Macrophage,Stroma,SELPLG,CD81,0.05920899218445754
Macrophage,Malignant,SELPLG,CD9,0.06172611314191129
Macrophage,Malignant,SELPLG,ENO1,0.05018367835673126
Macrophage,Malignant,SELPLG,ERBB2,0.04926100104666501
Macrophage,Malignant,SELPLG,FLOT1,0.04377612793104422
Macrophage,Stroma,SELPLG,FLOT1,0.038159102535331835
Macrophage,Malignant,SELPLG,FPR3,0.0053855649282589764
Macrophage,Malignant,SELPLG,GFRA1,0.04205019101073332
Macrophage,Malignant,SELPLG,IFITM1,0.04001887351597119
Macrophage,Malignant,SELPLG,IL13RA1,0.020731402305851052
Macrophage,Malignant,SELPLG,IL6ST,0.057014310239065176
Macrophage,Stroma,SELPLG,IL6ST,0.04715986139074421
Macrophage,Malignant,SELPLG,ITGB5,0.035707536676560035
Macrophage,Stroma,SELPLG,ITGB5,0.03275563773660489
Macrophage,Stroma,SELPLG,LAMP2,0.02784847913650195
Macrophage,Malignant,SELPLG,LDLR,0.00818173198178651
Macrophage,Malignant,SELPLG,MAGED1,0.025685894058085783
Macrophage,Malignant,SELPLG,MRC2,0.009755548114590206
Macrophage,Malignant,SELPLG,PLXNA3,0.012873404596172127
Macrophage,Malignant,SELPLG,PLXNB2,0.04249422698710176
Macrophage,Malignant,SELPLG,PRLR,0.033875013578148594
Macrophage,Malignant,SELPLG,SDC1,0.04198766067865536
Macrophage,Malignant,SELPLG,TREM2,0.005380998303617637
Macrophage,Malignant,SELPLG,TYROBP,0.029625322166895132
Malignant,Stroma,TFF3,CAP1,0
Malignant,Macrophage,TFF3,CD163,0.12487661600878357
Malignant,Macrophage,TFF3,CD63,0
Malignant,Bcell,TFF3,CD74,0.13658705436072605
Malignant,Macrophage,TFF3,CD74,0.37882069452045164
Malignant,Stroma,TFF3,CD74,0.4526877205886349
Malignant,Macrophage,TFF3,CD81,0.28437249598012654
Malignant,Stroma,TFF3,CD81,0.3572108145460586
Malignant,Macrophage,TFF3,CD9,0
Malignant,Macrophage,TFF3,ENO1,0
Malignant,Macrophage,TFF3,FLOT1,0
Malignant,Stroma,TFF3,FLOT1,0
Malignant,Macrophage,TFF3,IL2RG,0.09827816745621362
Malignant,Stroma,TFF3,IL6ST,0
Malignant,Macrophage,TFF3,ITGB2,0.19801416056770296
Malignant,Stroma,TFF3,ITGB5,0
Malignant,Stroma,TFF3,LAMP2,0
Malignant,Macrophage,TFF3,TYROBP,0.23141857132157115
Stroma,Malignant,THBS1,ADORA2A,0.11803425046238045
Stroma,Malignant,THBS1,AMFR,0.134588936430974
Stroma,Malignant,THBS1,ATP6AP2,0.1340913141623025
Stroma,Malignant,THBS1,BAMBI,0.21736647393224837
Stroma,Malignant,THBS1,CD151,0.17045308022991723
Stroma,Macrophage,THBS1,CD163,0.061117438359876916
Stroma,Malignant,THBS1,CD163,0
Stroma,Malignant,THBS1,CD44,0.10335383514952871
Stroma,Malignant,THBS1,CD47,0.09415907208448766
Stroma,Malignant,THBS1,CD55,0.13983437553698
Stroma,Macrophage,THBS1,CD63,0.15422073842382258
Stroma,Malignant,THBS1,CD63,0.2125450333478793
Stroma,Bcell,THBS1,CD74,0.08395906410599167
Stroma,Macrophage,THBS1,CD74,0.23227854296771897
Stroma,Malignant,THBS1,CD74,0.2695669788837488
Stroma,Macrophage,THBS1,CD81,0.1593795356396648
Stroma,Macrophage,THBS1,CD9,0
Stroma,Malignant,THBS1,CD9,0.20872906389642032
Stroma,Macrophage,THBS1,ENO1,0.1252391984273011
Stroma,Malignant,THBS1,ENO1,0.17472230162974905
Stroma,Malignant,THBS1,ERBB2,0.17191674748285962
Stroma,Macrophage,THBS1,FLOT1,0
Stroma,Malignant,THBS1,FLOT1,0.15496037802829504
Stroma,Malignant,THBS1,FPR3,0.02118513354437691
Stroma,Malignant,THBS1,GFRA1,0.1495238848119241
Stroma,Malignant,THBS1,IFITM1,0.14306216174087205
Stroma,Malignant,THBS1,IL13RA1,0.07807835083128419
Stroma,Macrophage,THBS1,IL2RG,0.04710390227494221
Stroma,Malignant,THBS1,IL6ST,0.19508601653954702
Stroma,Macrophage,THBS1,ITGB2,0.10289287891459213
Stroma,Malignant,THBS1,ITGB5,0.1291158445623962
Stroma,Malignant,THBS1,LDLR,0.03192566486152932
Stroma,Malignant,THBS1,MAGED1,0.09542602314608216
Stroma,Malignant,THBS1,MRC2,0
Stroma,Malignant,THBS1,PLXNA3,0.049564362571937165
Stroma,Malignant,THBS1,PLXNB2,0.15092723628182234
Stroma,Malignant,THBS1,PRLR,0.12309049619781545
Stroma,Malignant,THBS1,SDC1,0.14932599880108577
Stroma,Malignant,THBS1,TREM2,0.021167450014788144
Stroma,Macrophage,THBS1,TYROBP,0.1237380530010566
Stroma,Malignant,THBS1,TYROBP,0.10888734309121305
Stroma,Malignant,TIMP3,ADORA2A,0.130495684020403
Stroma,Malignant,TIMP3,AMFR,0.1484795881082798
Stroma,Malignant,TIMP3,ATP6AP2,0.1479401270793917
Stroma,Malignant,TIMP3,BAMBI,0.23726073235080336
Stroma,Malignant,TIMP3,CD151,0.1871771241061609
Stroma,Macrophage,TIMP3,CD163,0.06791315338172796
Stroma,Malignant,TIMP3,CD163,0.03674488011373335
Stroma,Malignant,TIMP3,CD44,0.11448318595627811
Stroma,Malignant,TIMP3,CD47,0.10442297513660534
Stroma,Malignant,TIMP3,CD55,0.1541618296060441
Stroma,Macrophage,TIMP3,CD63,0.16872295440328142
Stroma,Malignant,TIMP3,CD63,0.23214121575460886
