Sender,Receiver,Ligand,Receptor,LRscore,all
Malignant,Macrophage,UBA52,CD9,24.34116256068894,Malignant_UBA52_Macrophage_CD9
Stroma,Malignant,COMP,MAGED1,8.010562666988095,Stroma_COMP_Malignant_MAGED1
Macrophage,Malignant,ITGB2,TYROBP,10.138902483911037,Macrophage_ITGB2_Malignant_TYROBP
Malignant,Stroma,PTDSS1,SCARB1,5.083397597745488,Malignant_PTDSS1_Stroma_SCARB1
Macrophage,Malignant,APOE,TYROBP,21.28147362050408,Macrophage_APOE_Malignant_TYROBP
Endothelial,Stroma,ESAM,ESAM,2.1269680065038976,Endothelial_ESAM_Stroma_ESAM
Malignant,Macrophage,COPA,CD163,6.135555157142182,Malignant_COPA_Macrophage_CD163
Macrophage,Malignant,C1QB,TYROBP,14.859333029078947,Macrophage_C1QB_Malignant_TYROBP
Malignant,Stroma,LAMA5,ITGB4,4.858128494137358,Malignant_LAMA5_Stroma_ITGB4
Stroma,Macrophage,COMP,FLOT1,11.489701337976642,Stroma_COMP_Macrophage_FLOT1
Stroma,Malignant,COMP,FLOT1,11.53920114729837,Stroma_COMP_Malignant_FLOT1
Macrophage,Malignant,APOE,ADORA2A,19.55979583124721,Macrophage_APOE_Malignant_ADORA2A
Stroma,Malignant,THBS1,CD55,12.415360063311278,Stroma_THBS1_Malignant_CD55
Stroma,Malignant,COMP,ITGB5,10.380082400042719,Stroma_COMP_Malignant_ITGB5
Stroma,Malignant,LTBP1,ITGB5,3.694803456932584,Stroma_LTBP1_Malignant_ITGB5
Macrophage,Malignant,HLA-DRA,PLXNA3,9.242830084157962,Macrophage_HLA-DRA_Malignant_PLXNA3
Malignant,Macrophage,AZGP1,CD163,7.906501462928402,Malignant_AZGP1_Macrophage_CD163
Malignant,Stroma,JAM3,CAP1,3.313039894990505,Malignant_JAM3_Stroma_CAP1
Stroma,Malignant,COMP,BAMBI,14.469218431272425,Stroma_COMP_Malignant_BAMBI
Stroma,Malignant,LTBP1,MAGED1,2.907592128951348,Stroma_LTBP1_Malignant_MAGED1
Malignant,Macrophage,CD44,CD163,5.661585343470565,Malignant_CD44_Macrophage_CD163
Stroma,Malignant,LTBP1,CD44,3.186686795227141,Stroma_LTBP1_Malignant_CD44
Stroma,Macrophage,THBS1,ITGB2,9.856074927276556,Stroma_THBS1_Macrophage_ITGB2
Macrophage,Malignant,VIM,ADORA2A,14.262197917441663,Macrophage_VIM_Malignant_ADORA2A
Malignant,Stroma,CGA,SIRPA,3.862874379256046,Malignant_CGA_Stroma_SIRPA
Malignant,Macrophage,HSPA1A,CD163,8.975659371661578,Malignant_HSPA1A_Macrophage_CD163
Malignant,Stroma,THBS3,ITGAV,4.735322841841743,Malignant_THBS3_Stroma_ITGAV
Stroma,Malignant,COMP,ERBB2,12.292099893309821,Stroma_COMP_Malignant_ERBB2
Malignant,Macrophage,CD24,CD163,9.551572442138143,Malignant_CD24_Macrophage_CD163
Stroma,Malignant,THBS1,IL13RA1,8.4241817982306,Stroma_THBS1_Malignant_IL13RA1
Malignant,Macrophage,TNFSF10,CD163,7.949755150515275,Malignant_TNFSF10_Macrophage_CD163
Malignant,Stroma,PODXL2,ITGB5,6.773192236916831,Malignant_PODXL2_Stroma_ITGB5
Malignant,Endothelial,CDH1,LRP5,2.731624574107733,Malignant_CDH1_Endothelial_LRP5
Malignant,Stroma,CDH1,LRP5,3.361740528245825,Malignant_CDH1_Stroma_LRP5
Stroma,Malignant,LTBP1,IL13RA1,2.604977947530092,Stroma_LTBP1_Malignant_IL13RA1
Macrophage,Malignant,LYZ,GFRA1,16.298458788540756,Macrophage_LYZ_Malignant_GFRA1
Macrophage,Bcell,PSAP,CD74,40.22988938325378,Macrophage_PSAP_Bcell_CD74
Macrophage,Malignant,PSAP,CD74,36.73216634076902,Macrophage_PSAP_Malignant_CD74
Macrophage,Stroma,PSAP,CD74,38.188553072654656,Macrophage_PSAP_Stroma_CD74
Malignant,Stroma,JAM3,LAMP2,3.4534524425032096,Malignant_JAM3_Stroma_LAMP2
Malignant,Stroma,LAMA5,ITGA1,3.2083121332565017,Malignant_LAMA5_Stroma_ITGA1
Macrophage,Bcell,HLA-DMA,CD74,23.949710266369845,Macrophage_HLA-DMA_Bcell_CD74
Macrophage,Malignant,HLA-DMA,CD74,20.486565967475006,Macrophage_HLA-DMA_Malignant_CD74
Macrophage,Stroma,HLA-DMA,CD74,21.80334784786514,Macrophage_HLA-DMA_Stroma_CD74
Malignant,Macrophage,HSPA1A,CD81,22.905589132203186,Malignant_HSPA1A_Macrophage_CD81
Malignant,Stroma,HSPA1A,CD81,24.037200177189135,Malignant_HSPA1A_Stroma_CD81
Malignant,Macrophage,PODXL2,ITGB2,5.578477070412324,Malignant_PODXL2_Macrophage_ITGB2
Malignant,Stroma,TFF3,CXCR4,9.95669954040179,Malignant_TFF3_Stroma_CXCR4
Stroma,Malignant,COMP,IL6ST,13.223804194336651,Stroma_COMP_Malignant_IL6ST
Stroma,Malignant,COMP,SDC1,12.030980279816195,Stroma_COMP_Malignant_SDC1
Malignant,Macrophage,EFNA1,CD9,20.640789387861282,Malignant_EFNA1_Macrophage_CD9
Stroma,Malignant,FN1,ADORA2A,17.274483757351362,Stroma_FN1_Malignant_ADORA2A
Macrophage,Malignant,ANXA2,PLXNA3,6.320553210774016,Macrophage_ANXA2_Malignant_PLXNA3
Macrophage,Malignant,C1QA,LDLR,5.467938800925858,Macrophage_C1QA_Malignant_LDLR
Stroma,Malignant,TIMP3,PLXNA3,6.345132491198292,Stroma_TIMP3_Malignant_PLXNA3
Malignant,Macrophage,CD9,CD63,22.799122303438022,Malignant_CD9_Macrophage_CD63
Malignant,Stroma,SEMA3C,PLXNA1,3.9926596406168486,Malignant_SEMA3C_Stroma_PLXNA1
Malignant,Stroma,CCL5,SDC4,9.494907855086032,Malignant_CCL5_Stroma_SDC4
Malignant,Macrophage,CD24,CD81,25.15511735886352,Malignant_CD24_Macrophage_CD81
Malignant,Stroma,CD24,CD81,25.356139010183988,Malignant_CD24_Stroma_CD81
Stroma,Malignant,LTBP1,PRLR,3.2515593921655133,Stroma_LTBP1_Malignant_PRLR
Stroma,Malignant,LTBP1,SDC1,4.224692129942554,Stroma_LTBP1_Malignant_SDC1
Malignant,Macrophage,PODXL2,FLOT1,7.430111032834557,Malignant_PODXL2_Macrophage_FLOT1
Malignant,Stroma,PODXL2,FLOT1,7.710013703334631,Malignant_PODXL2_Stroma_FLOT1
Stroma,Malignant,LTBP1,ATP6AP2,3.7085356630922877,Stroma_LTBP1_Malignant_ATP6AP2
Macrophage,Malignant,HLA-DMA,LDLR,4.145746547404758,Macrophage_HLA-DMA_Malignant_LDLR
Malignant,Stroma,SEMA4A,PLXNA3,1.688463593003123,Malignant_SEMA4A_Stroma_PLXNA3
Malignant,Stroma,YBX1,NOTCH1,4.502962201884849,Malignant_YBX1_Stroma_NOTCH1
Malignant,Macrophage,LGALS3BP,CD163,10.061532723166394,Malignant_LGALS3BP_Macrophage_CD163
Stroma,Macrophage,LTBP1,ITGB2,3.1335636550828374,Stroma_LTBP1_Macrophage_ITGB2
Macrophage,Malignant,C1QA,TYROBP,14.956875764665751,Macrophage_C1QA_Malignant_TYROBP
Malignant,Macrophage,JAM3,TYROBP,3.5932072155290347,Malignant_JAM3_Macrophage_TYROBP
Malignant,Stroma,ZG16B,CXCR4,3.77485979929717,Malignant_ZG16B_Stroma_CXCR4
Malignant,Stroma,SEMA3C,PLXNA3,3.7753533552605516,Malignant_SEMA3C_Stroma_PLXNA3
Malignant,Macrophage,EFNA1,CD163,8.114341094040686,Malignant_EFNA1_Macrophage_CD163
Stroma,Malignant,THBS1,SDC1,13.681977164685678,Stroma_THBS1_Malignant_SDC1
Malignant,Macrophage,TNFSF10,CD9,20.34042808394,Malignant_TNFSF10_Macrophage_CD9
Malignant,Bcell,PODXL2,CD74,10.97479249912973,Malignant_PODXL2_Bcell_CD74
Malignant,Macrophage,PODXL2,CD74,12.638065339037318,Malignant_PODXL2_Macrophage_CD74
Malignant,Stroma,PODXL2,CD74,12.913928224194635,Malignant_PODXL2_Stroma_CD74
Macrophage,Malignant,ITGB2,PLXNA3,4.786695996354061,Macrophage_ITGB2_Malignant_PLXNA3
Macrophage,Malignant,PSAP,PLXNA3,9.875499484438926,Macrophage_PSAP_Malignant_PLXNA3
Malignant,Stroma,RTN4,S1PR2,2.348499412065902,Malignant_RTN4_Stroma_S1PR2
Malignant,Stroma,CCL5,SDC1,8.404830760062469,Malignant_CCL5_Stroma_SDC1
Malignant,Macrophage,PODXL2,TYROBP,6.748634883019964,Malignant_PODXL2_Macrophage_TYROBP
Malignant,Macrophage,UBA52,CD163,10.242151325093626,Malignant_UBA52_Macrophage_CD163
Macrophage,Malignant,GRN,CD163,8.901661256481471,Macrophage_GRN_Malignant_CD163
Stroma,Malignant,COMP,CD55,10.689506191658108,Stroma_COMP_Malignant_CD55
Stroma,Malignant,COMP,IL13RA1,7.294438391543116,Stroma_COMP_Malignant_IL13RA1
Macrophage,Malignant,C1QB,PLXNA3,7.021869070791783,Macrophage_C1QB_Malignant_PLXNA3
Malignant,Macrophage,ECM1,ITGB2,5.26208398247673,Malignant_ECM1_Macrophage_ITGB2
Endothelial,Macrophage,JAM3,ITGB2,3.2861681708861443,Endothelial_JAM3_Macrophage_ITGB2
Malignant,Macrophage,JAM3,ITGB2,2.9211555623619336,Malignant_JAM3_Macrophage_ITGB2
Malignant,Stroma,JAM3,ITGB2,2.9418595527130447,Malignant_JAM3_Stroma_ITGB2
Malignant,Stroma,MIF,CXCR4,11.742638402032096,Malignant_MIF_Stroma_CXCR4
Macrophage,Bcell,C1QB,CD74,32.09188524645555,Macrophage_C1QB_Bcell_CD74
Macrophage,Malignant,C1QB,CD74,27.246274325992246,Macrophage_C1QB_Malignant_CD74
Macrophage,Stroma,C1QB,CD74,29.428452323211015,Macrophage_C1QB_Stroma_CD74
Malignant,Stroma,JAG2,NOTCH2,3.3989493566538447,Malignant_JAG2_Stroma_NOTCH2
Malignant,Stroma,JAG2,NOTCH3,4.201474882734739,Malignant_JAG2_Stroma_NOTCH3
Stroma,Malignant,LTBP1,CD55,3.951692794107385,Stroma_LTBP1_Malignant_CD55
Malignant,Macrophage,HLA-C,CD163,11.072845670313757,Malignant_HLA-C_Macrophage_CD163
Malignant,Stroma,VEGFA,ITGAV,5.174597986573417,Malignant_VEGFA_Stroma_ITGAV
Macrophage,Malignant,HLA-DRA,TYROBP,19.584085812350907,Macrophage_HLA-DRA_Malignant_TYROBP
Malignant,Stroma,VEGFA,SIRPA,3.166725206301207,Malignant_VEGFA_Stroma_SIRPA
Malignant,Stroma,ADAM17,NOTCH1,1.3454599454602936,Malignant_ADAM17_Stroma_NOTCH1
Stroma,Malignant,TIMP3,GFRA1,13.454498220732328,Stroma_TIMP3_Malignant_GFRA1
Macrophage,Malignant,LYZ,AMFR,15.770091347256631,Macrophage_LYZ_Malignant_AMFR
Macrophage,Malignant,C1QB,GFRA1,15.256930018574772,Macrophage_C1QB_Malignant_GFRA1
Malignant,Bcell,HLA-C,CD74,37.147532885177085,Malignant_HLA-C_Bcell_CD74
Malignant,Macrophage,HLA-C,CD74,36.22510323929899,Malignant_HLA-C_Macrophage_CD74
Malignant,Stroma,HLA-C,CD74,35.11797890309207,Malignant_HLA-C_Stroma_CD74
Malignant,Macrophage,TNFSF10,CD81,21.159075820074566,Malignant_TNFSF10_Macrophage_CD81
Malignant,Stroma,TNFSF10,CD81,21.562017588719623,Malignant_TNFSF10_Stroma_CD81
Malignant,Macrophage,PODXL2,CD81,9.693777820665696,Malignant_PODXL2_Macrophage_CD81
Malignant,Stroma,PODXL2,CD81,10.221501597828976,Malignant_PODXL2_Stroma_CD81
Malignant,Macrophage,PODXL2,CD9,9.163175839899115,Malignant_PODXL2_Macrophage_CD9
Stroma,Malignant,COMP,IFITM1,10.87013184466049,Stroma_COMP_Malignant_IFITM1
Macrophage,Malignant,HLA-DMA,MRC2,5.634241813925565,Macrophage_HLA-DMA_Malignant_MRC2
Malignant,Macrophage,GNAS,CD163,9.526236610681154,Malignant_GNAS_Macrophage_CD163
Stroma,Malignant,THBS1,IFITM1,12.672494362644352,Stroma_THBS1_Malignant_IFITM1
Malignant,Macrophage,HLA-B,CD163,12.69237118494843,Malignant_HLA-B_Macrophage_CD163
Malignant,Macrophage,MIF,CD163,12.188693201916598,Malignant_MIF_Macrophage_CD163
Malignant,Macrophage,TFF3,CD163,10.587372496310364,Malignant_TFF3_Macrophage_CD163
Macrophage,Malignant,ANXA2,LDLR,5.094173572476305,Macrophage_ANXA2_Malignant_LDLR
Stroma,Malignant,TIMP3,LDLR,4.399703568560109,Stroma_TIMP3_Malignant_LDLR
Malignant,Macrophage,BST2,CD9,21.780204608614355,Malignant_BST2_Macrophage_CD9
Malignant,Stroma,PODXL2,IL6ST,9.150364776799965,Malignant_PODXL2_Stroma_IL6ST
Stroma,Malignant,LTBP1,CD47,2.881603698777234,Stroma_LTBP1_Malignant_CD47
Macrophage,Malignant,C1QA,GFRA1,15.249852417921685,Macrophage_C1QA_Malignant_GFRA1
Macrophage,Stroma,CXCL10,LAMP2,5.833899749878066,Macrophage_CXCL10_Stroma_LAMP2
Macrophage,Malignant,C1QB,MRC2,7.6895559827449205,Macrophage_C1QB_Malignant_MRC2
Malignant,Macrophage,IGFBP4,CD9,22.45586545208137,Malignant_IGFBP4_Macrophage_CD9
Stroma,Macrophage,THBS1,CD9,15.090207169801024,Stroma_THBS1_Macrophage_CD9
Stroma,Malignant,THBS1,CD9,16.79660078614039,Stroma_THBS1_Malignant_CD9
Macrophage,Malignant,CXCL10,AMFR,7.162799693028937,Macrophage_CXCL10_Malignant_AMFR
Malignant,Macrophage,PODXL2,ENO1,8.182383374769946,Malignant_PODXL2_Macrophage_ENO1
Macrophage,Malignant,CXCL10,IL13RA1,4.903347786984967,Macrophage_CXCL10_Malignant_IL13RA1
Macrophage,Malignant,CXCL10,MAGED1,5.4616312836508625,Macrophage_CXCL10_Malignant_MAGED1
Stroma,Macrophage,COMP,CD9,13.874895634354944,Stroma_COMP_Macrophage_CD9
Stroma,Malignant,COMP,CD9,14.798260468354135,Stroma_COMP_Malignant_CD9
Malignant,Stroma,PSEN1,NOTCH1,3.180930406086806,Malignant_PSEN1_Stroma_NOTCH1
Malignant,Macrophage,TFF3,FLOT1,21.391933404934864,Malignant_TFF3_Macrophage_FLOT1
Malignant,Stroma,TFF3,FLOT1,22.000402114897504,Malignant_TFF3_Stroma_FLOT1
Macrophage,Malignant,APOE,CD9,27.9155959072253,Macrophage_APOE_Malignant_CD9
Macrophage,Malignant,C1QA,PLXNA3,7.045485738126424,Macrophage_C1QA_Malignant_PLXNA3
Macrophage,Malignant,GRN,PLXNA3,8.365574708154588,Macrophage_GRN_Malignant_PLXNA3
Stroma,Malignant,LTBP1,ADORA2A,3.521749638835396,Stroma_LTBP1_Malignant_ADORA2A
Stroma,Malignant,LTBP1,AMFR,3.5639524183861804,Stroma_LTBP1_Malignant_AMFR
Macrophage,Malignant,C1QA,MRC2,7.688692227405906,Macrophage_C1QA_Malignant_MRC2
Endothelial,Macrophage,VWF,ITGAV,5.787686611344203,Endothelial_VWF_Macrophage_ITGAV
Malignant,Macrophage,HLA-A,CD163,12.478485077569227,Malignant_HLA-A_Macrophage_CD163
Macrophage,Malignant,HLA-DRA,MRC2,10.30125286745905,Macrophage_HLA-DRA_Malignant_MRC2
Stroma,Macrophage,LTBP1,TYROBP,3.844685003190242,Stroma_LTBP1_Macrophage_TYROBP
Stroma,Malignant,LTBP1,TYROBP,3.6794010492208424,Stroma_LTBP1_Malignant_TYROBP
Stroma,Macrophage,THBS1,TYROBP,11.503207548900914,Stroma_THBS1_Macrophage_TYROBP
Stroma,Malignant,THBS1,TYROBP,11.379198030983298,Stroma_THBS1_Malignant_TYROBP
Macrophage,Malignant,CXCL10,CD44,6.448736535488364,Macrophage_CXCL10_Malignant_CD44
Stroma,Macrophage,FN1,CD163,10.694003429722216,Stroma_FN1_Macrophage_CD163
Stroma,Malignant,FN1,CD163,8.983384377810266,Stroma_FN1_Malignant_CD163
Macrophage,Malignant,LYZ,MRC2,8.455828371460592,Macrophage_LYZ_Malignant_MRC2
Macrophage,Stroma,CXCL10,CAP1,5.677879876347634,Macrophage_CXCL10_Stroma_CAP1
Macrophage,Malignant,VIM,LDLR,6.047915146723738,Macrophage_VIM_Malignant_LDLR
Macrophage,Malignant,APOE,PLXNA3,10.478143969907187,Macrophage_APOE_Malignant_PLXNA3
Macrophage,Malignant,CXCL10,ATP6AP2,7.149158919731011,Macrophage_CXCL10_Malignant_ATP6AP2
Macrophage,Malignant,CXCL10,PRLR,6.6915063477167465,Macrophage_CXCL10_Malignant_PRLR
Malignant,Bcell,HLA-DRB1,CD74,33.70031645316608,Malignant_HLA-DRB1_Bcell_CD74
Malignant,Macrophage,HLA-DRB1,CD74,31.508551500115633,Malignant_HLA-DRB1_Macrophage_CD74
Malignant,Stroma,HLA-DRB1,CD74,30.734921559735486,Malignant_HLA-DRB1_Stroma_CD74
Macrophage,Malignant,CXCL10,CD47,5.755995997898406,Macrophage_CXCL10_Malignant_CD47
Malignant,Macrophage,PODXL2,CD63,9.686143247293607,Malignant_PODXL2_Macrophage_CD63
Malignant,Macrophage,BST2,CD163,9.029062783651867,Malignant_BST2_Macrophage_CD163
Malignant,Macrophage,ARF1,CD81,23.554618384227084,Malignant_ARF1_Macrophage_CD81
Malignant,Stroma,ARF1,CD81,24.29314090104877,Malignant_ARF1_Stroma_CD81
Macrophage,Malignant,CXCL10,ITGB5,6.822544087066922,Macrophage_CXCL10_Malignant_ITGB5
Macrophage,Stroma,CXCL10,ITGB5,6.1357761032374345,Macrophage_CXCL10_Stroma_ITGB5
Malignant,Macrophage,B2M,CD163,13.601545526042285,Malignant_B2M_Macrophage_CD163
Malignant,Macrophage,TNFSF10,CD63,21.341544684167935,Malignant_TNFSF10_Macrophage_CD63
Malignant,Macrophage,CD24,CD63,24.907371773967707,Malignant_CD24_Macrophage_CD63
Macrophage,Malignant,SELPLG,ADORA2A,3.6714434592933536,Macrophage_SELPLG_Malignant_ADORA2A
Stroma,Malignant,COMP,PLXNB2,12.017899182262665,Stroma_COMP_Malignant_PLXNB2
Malignant,Stroma,ECM1,CAP1,6.327084796869723,Malignant_ECM1_Stroma_CAP1
Macrophage,Malignant,PSAP,CD163,11.129352163835305,Macrophage_PSAP_Malignant_CD163
Malignant,Macrophage,AZGP1,CD63,21.493062118133697,Malignant_AZGP1_Macrophage_CD63
Macrophage,Malignant,ITGB2,CD163,5.468667818705406,Macrophage_ITGB2_Malignant_CD163
Endothelial,Macrophage,VCAM1,ITGB2,3.9209052426987725,Endothelial_VCAM1_Macrophage_ITGB2
Tcell,Bcell,VCAM1,ITGB2,10.047771799714313,Tcell_VCAM1_Bcell_ITGB2
Macrophage,Malignant,C1QB,CD163,8.126855534620487,Macrophage_C1QB_Malignant_CD163
Macrophage,Malignant,CXCL10,ADORA2A,6.502812139384021,Macrophage_CXCL10_Malignant_ADORA2A
Stroma,Macrophage,COMP,ITGB2,9.946827874054962,Stroma_COMP_Macrophage_ITGB2
Macrophage,Malignant,CXCL10,CD55,7.172761153385021,Macrophage_CXCL10_Malignant_CD55
Stroma,Malignant,COMP,ADORA2A,9.969463377646216,Stroma_COMP_Malignant_ADORA2A
Malignant,Macrophage,TFF3,CD81,27.21493133753707,Malignant_TFF3_Macrophage_CD81
Malignant,Stroma,TFF3,CD81,27.72332219920146,Malignant_TFF3_Stroma_CD81
Macrophage,Malignant,GRN,BAMBI,23.21479254074129,Macrophage_GRN_Malignant_BAMBI
Malignant,Stroma,FARP2,PLXNA1,1.7103464510303348,Malignant_FARP2_Stroma_PLXNA1
Stroma,Malignant,THBS1,LDLR,4.504747653197811,Stroma_THBS1_Malignant_LDLR
Malignant,Stroma,TGM2,SDC4,12.056636410720683,Malignant_TGM2_Stroma_SDC4
Malignant,Macrophage,IGFBP4,CD163,9.413123794641887,Malignant_IGFBP4_Macrophage_CD163
Endothelial,Macrophage,PDGFB,ITGAV,2.0300658660605198,Endothelial_PDGFB_Macrophage_ITGAV
Malignant,Stroma,PDGFB,ITGAV,2.6002894438706865,Malignant_PDGFB_Stroma_ITGAV
Macrophage,Malignant,HLA-DMA,CD163,5.948260839022843,Macrophage_HLA-DMA_Malignant_CD163
Stroma,Malignant,COMP,FPR3,3.8364547719807063,Stroma_COMP_Malignant_FPR3
Malignant,Macrophage,CXCL14,ITGB2,12.038812490520964,Malignant_CXCL14_Macrophage_ITGB2
Malignant,Bcell,LGALS3BP,CD74,31.742634838249355,Malignant_LGALS3BP_Bcell_CD74
Malignant,Macrophage,LGALS3BP,CD74,32.98893539299845,Malignant_LGALS3BP_Macrophage_CD74
Malignant,Stroma,LGALS3BP,CD74,33.20465027710695,Malignant_LGALS3BP_Stroma_CD74
Stroma,Macrophage,LTBP1,CD163,2.199027600965566,Stroma_LTBP1_Macrophage_CD163
Stroma,Malignant,LTBP1,CD163,1.8331426699197289,Stroma_LTBP1_Malignant_CD163
Macrophage,Malignant,ANXA2,MRC2,6.981123484067173,Macrophage_ANXA2_Malignant_MRC2
Macrophage,Malignant,C1QB,BAMBI,20.631350381224227,Macrophage_C1QB_Malignant_BAMBI
Malignant,Macrophage,LGALS3BP,CD81,25.64826573923506,Malignant_LGALS3BP_Macrophage_CD81
Malignant,Stroma,LGALS3BP,CD81,26.013165239991977,Malignant_LGALS3BP_Stroma_CD81
Macrophage,Malignant,VIM,PLXNA3,7.901211831851675,Macrophage_VIM_Malignant_PLXNA3
Macrophage,Malignant,ITGB2,MRC2,5.218372249765113,Macrophage_ITGB2_Malignant_MRC2
Stroma,Malignant,TIMP3,MRC2,7.184817412672814,Stroma_TIMP3_Malignant_MRC2
Macrophage,Malignant,CXCL10,ERBB2,8.780046143778083,Macrophage_CXCL10_Malignant_ERBB2
Macrophage,Malignant,APOE,MRC2,11.309929627380967,Macrophage_APOE_Malignant_MRC2
Macrophage,Bcell,LYZ,CD74,35.65325598418088,Macrophage_LYZ_Bcell_CD74
Macrophage,Malignant,LYZ,CD74,30.62411918370743,Macrophage_LYZ_Malignant_CD74
Macrophage,Stroma,LYZ,CD74,31.847410491110413,Macrophage_LYZ_Stroma_CD74
Macrophage,Malignant,VIM,TYROBP,15.762632969350324,Macrophage_VIM_Malignant_TYROBP
Bcell,Macrophage,LGALS9,HAVCR2,2.824272507357777,Bcell_LGALS9_Macrophage_HAVCR2
Macrophage,Malignant,ANXA2,CD163,7.145927973295153,Macrophage_ANXA2_Malignant_CD163
Malignant,Stroma,COL9A2,ITGA1,3.2537344064457794,Malignant_COL9A2_Stroma_ITGA1
Malignant,Stroma,ANG,PLXNB2,5.434890793310148,Malignant_ANG_Stroma_PLXNB2
Malignant,Stroma,ECM1,LAMP2,6.76593241978067,Malignant_ECM1_Stroma_LAMP2
Macrophage,Malignant,PSAP,LDLR,8.264015450206614,Macrophage_PSAP_Malignant_LDLR
Stroma,Malignant,THBS1,ADORA2A,11.80480780247614,Stroma_THBS1_Malignant_ADORA2A
Stroma,Macrophage,COMP,TYROBP,11.851463590607889,Stroma_COMP_Macrophage_TYROBP
Stroma,Malignant,COMP,TYROBP,10.464170605641238,Stroma_COMP_Malignant_TYROBP
Macrophage,Malignant,PSAP,MRC2,10.92578984846051,Macrophage_PSAP_Malignant_MRC2
Macrophage,Malignant,LYZ,TYROBP,16.450491302142538,Macrophage_LYZ_Malignant_TYROBP
Macrophage,Malignant,SELPLG,PRLR,3.7626735502289796,Macrophage_SELPLG_Malignant_PRLR
Malignant,Macrophage,TFF3,CD9,26.269020678812645,Malignant_TFF3_Macrophage_CD9
Stroma,Malignant,FN1,LDLR,7.097983121116557,Stroma_FN1_Malignant_LDLR
Macrophage,Malignant,GRN,MRC2,8.917367658357184,Macrophage_GRN_Malignant_MRC2
Macrophage,Malignant,LYZ,LDLR,6.465593610463426,Macrophage_LYZ_Malignant_LDLR
Malignant,Stroma,ROBO1,ROBO1,0.7556576645657043,Malignant_ROBO1_Stroma_ROBO1
Macrophage,Malignant,GRN,LDLR,6.733993810439847,Macrophage_GRN_Malignant_LDLR
Malignant,Stroma,LAMB2,ITGA1,4.749179161955244,Malignant_LAMB2_Stroma_ITGA1
Malignant,Stroma,VEGFA,NRP2,2.1729677307320174,Malignant_VEGFA_Stroma_NRP2
Macrophage,Malignant,LYZ,BAMBI,23.249533110501527,Macrophage_LYZ_Malignant_BAMBI
Macrophage,Malignant,CXCL10,SDC1,8.008647627450442,Macrophage_CXCL10_Malignant_SDC1
Macrophage,Malignant,ITGB2,LDLR,3.9700202390218218,Macrophage_ITGB2_Malignant_LDLR
Macrophage,Malignant,LYZ,CD9,21.240986009103075,Macrophage_LYZ_Malignant_CD9
Stroma,Malignant,COMP,LDLR,3.953505480356252,Stroma_COMP_Malignant_LDLR
Malignant,Macrophage,GNAS,CD81,24.607746259097702,Malignant_GNAS_Macrophage_CD81
Malignant,Stroma,GNAS,CD81,24.997449367635014,Malignant_GNAS_Stroma_CD81
Endothelial,Macrophage,ICAM1,ITGB2,5.023062619126249,Endothelial_ICAM1_Macrophage_ITGB2
Macrophage,Malignant,CXCL10,PLXNA3,3.540007097754451,Macrophage_CXCL10_Malignant_PLXNA3
Stroma,Malignant,COMP,CD151,13.532622393821494,Stroma_COMP_Malignant_CD151
Malignant,Stroma,F11R,ITGAL,3.1714140889084477,Malignant_F11R_Stroma_ITGAL
Stroma,Macrophage,TIMP3,CD163,7.3383729385672956,Stroma_TIMP3_Macrophage_CD163
Stroma,Malignant,TIMP3,CD163,5.951555490835136,Stroma_TIMP3_Malignant_CD163
Macrophage,Malignant,SELPLG,AMFR,3.984304786914515,Macrophage_SELPLG_Malignant_AMFR
Macrophage,Malignant,VIM,MRC2,8.38958137396691,Macrophage_VIM_Malignant_MRC2
Stroma,Malignant,THBS1,PLXNA3,6.8421246872960575,Stroma_THBS1_Malignant_PLXNA3
Macrophage,Malignant,APOE,CD163,11.78573026409943,Macrophage_APOE_Malignant_CD163
Malignant,Macrophage,ARF1,CD63,23.86085517956397,Malignant_ARF1_Macrophage_CD63
Macrophage,Malignant,CXCL10,CD9,10.244224299367197,Macrophage_CXCL10_Malignant_CD9
Macrophage,Malignant,CXCL10,FLOT1,8.312062279663044,Macrophage_CXCL10_Malignant_FLOT1
Macrophage,Stroma,CXCL10,FLOT1,7.487070308935797,Macrophage_CXCL10_Stroma_FLOT1
Stroma,Malignant,LTBP1,FPR3,1.3015721469137123,Stroma_LTBP1_Malignant_FPR3
Bcell,Macrophage,ICAM3,ITGAL,3.6631155082557645,Bcell_ICAM3_Macrophage_ITGAL
Endothelial,Macrophage,ICAM3,ITGAL,2.3012949441801536,Endothelial_ICAM3_Macrophage_ITGAL
Malignant,Stroma,ICAM3,ITGAL,1.7686739683056805,Malignant_ICAM3_Stroma_ITGAL
Macrophage,Stroma,APOE,CD81,29.874709545609438,Macrophage_APOE_Stroma_CD81
Stroma,Malignant,FN1,PLXNA3,10.471009003211696,Stroma_FN1_Malignant_PLXNA3
Stroma,Malignant,LTBP1,MRC2,2.2599570106880873,Stroma_LTBP1_Malignant_MRC2
Stroma,Malignant,THBS1,PLXNB2,13.993685566242112,Stroma_THBS1_Malignant_PLXNB2
Malignant,Bcell,TNFSF10,CD74,26.714919259882183,Malignant_TNFSF10_Bcell_CD74
Malignant,Macrophage,TNFSF10,CD74,27.681970929268335,Malignant_TNFSF10_Macrophage_CD74
Malignant,Stroma,TNFSF10,CD74,26.93557204853782,Malignant_TNFSF10_Stroma_CD74
Macrophage,Malignant,HLA-DRA,BAMBI,27.590314845677387,Macrophage_HLA-DRA_Malignant_BAMBI
