pair,ligand_gene,receptor_gene,sender_cluster,receiver_cluster,n_sender,n_receiver,mean_score_recv
SIRPG__Malignant|ITGAL__Stroma,SIRPG,ITGAL,Malignant,Stroma,2624,768,8.7413886e-05
LGALS9__Bcell|CD9__Endothelial,LGALS9,CD9,Bcell,Endothelial,20,62,8.740038e-05
ADAM12__Tcell|CD151__Stroma,ADAM12,CD151,Tcell,Stroma,9,768,8.7379776e-05
KLRB1__Macrophage|SCARB1__Stroma,KLRB1,SCARB1,Macrophage,Stroma,315,768,8.73349e-05
JAM2__Endothelial|PLXNA3__Stroma,JAM2,PLXNA3,Endothelial,Stroma,62,768,8.732794e-05
VCAM1__Tcell|MRC2__Malignant,VCAM1,MRC2,Tcell,Malignant,9,2624,8.732139e-05
ICAM3__Endothelial|CDH1__Stroma,ICAM3,CDH1,Endothelial,Stroma,62,768,8.732114e-05
ICAM3__Bcell|CDH1__Stroma,ICAM3,CDH1,Bcell,Stroma,20,768,8.731476e-05
EDN1__Malignant|LRP5__Endothelial,EDN1,LRP5,Malignant,Endothelial,2624,62,8.731197e-05
LGALS9__Endothelial|VANGL1__Stroma,LGALS9,VANGL1,Endothelial,Stroma,62,768,8.723138e-05
TFPI__Endothelial|CD47__Stroma,TFPI,CD47,Endothelial,Stroma,62,768,8.722643e-05
VCAM1__Tcell|SDC1__Stroma,VCAM1,SDC1,Tcell,Stroma,9,768,8.711922e-05
SEMA7A__Bcell|SDC4__Stroma,SEMA7A,SDC4,Bcell,Stroma,20,768,8.70876e-05
TNFSF15__Malignant|ACVR2A__Stroma,TNFSF15,ACVR2A,Malignant,Stroma,2624,768,8.706969e-05
SIRPG__Malignant|LAG3__Macrophage,SIRPG,LAG3,Malignant,Macrophage,2624,315,8.7031745e-05
ICAM3__Endothelial|CAV1__Stroma,ICAM3,CAV1,Endothelial,Stroma,62,768,8.695344e-05
IL16__Bcell|NRP1__Stroma,IL16,NRP1,Bcell,Stroma,20,768,8.6882545e-05
FASLG__Macrophage|CDH1__Stroma,FASLG,CDH1,Macrophage,Stroma,315,768,8.688084e-05
ICAM2__Endothelial|PLXNB1__Stroma,ICAM2,PLXNB1,Endothelial,Stroma,62,768,8.68498e-05
DUSP18__Tcell|AMFR__Malignant,DUSP18,AMFR,Tcell,Malignant,9,2624,8.681116e-05
SELE__Endothelial|NRP2__Macrophage,SELE,NRP2,Endothelial,Macrophage,62,315,8.680879e-05
ICAM1__Endothelial|ITGAV__Macrophage,ICAM1,ITGAV,Endothelial,Macrophage,62,315,8.6709595e-05
ANG__Malignant|TRAF3__Bcell,ANG,TRAF3,Malignant,Bcell,2624,20,8.667553e-05
FASLG__Tcell|CD47__Malignant,FASLG,CD47,Tcell,Malignant,9,2624,8.666726e-05
CFH__Tcell|ITGB1__Stroma,CFH,ITGB1,Tcell,Stroma,9,768,8.6666376e-05
TIGIT__Tcell|IL2RG__Macrophage,TIGIT,IL2RG,Tcell,Macrophage,9,315,8.660821e-05
PTN__Malignant|PTPRM__Endothelial,PTN,PTPRM,Malignant,Endothelial,2624,62,8.656813e-05
TIMP3__Stroma|SDC4__Bcell,TIMP3,SDC4,Stroma,Bcell,768,20,8.656488e-05
PDGFB__Malignant|LTBR__Bcell,PDGFB,LTBR,Malignant,Bcell,2624,20,8.6553635e-05
PLA2G2A__Bcell|IL6ST__Malignant,PLA2G2A,IL6ST,Bcell,Malignant,20,2624,8.646363e-05
PTDSS1__Malignant|CD4__Bcell,PTDSS1,CD4,Malignant,Bcell,2624,20,8.646284e-05
CXCL10__Macrophage|ITGB7__Bcell,CXCL10,ITGB7,Macrophage,Bcell,315,20,8.6457636e-05
LAMA1__Bcell|IFITM1__Malignant,LAMA1,IFITM1,Bcell,Malignant,20,2624,8.6449945e-05
EFNB1__Endothelial|LAMP2__Stroma,EFNB1,LAMP2,Endothelial,Stroma,62,768,8.6446846e-05
SEMA3E__Malignant|CAV1__Endothelial,SEMA3E,CAV1,Malignant,Endothelial,2624,62,8.6446664e-05
PTPRC__Tcell|ITGA5__Macrophage,PTPRC,ITGA5,Tcell,Macrophage,9,315,8.6441396e-05
SELPLG__Macrophage|ITGB2__Bcell,SELPLG,ITGB2,Macrophage,Bcell,315,20,8.634584e-05
TNN__Bcell|PLXNA3__Malignant,TNN,PLXNA3,Bcell,Malignant,20,2624,8.630703e-05
CTSG__Malignant|S1PR1__Stroma,CTSG,S1PR1,Malignant,Stroma,2624,768,8.626648e-05
TNFSF14__Tcell|ITGB5__Malignant,TNFSF14,ITGB5,Tcell,Malignant,9,2624,8.6257765e-05
GDF11__Malignant|CLEC2D__Endothelial,GDF11,CLEC2D,Malignant,Endothelial,2624,62,8.618164e-05
F13A1__Bcell|IL6ST__Stroma,F13A1,IL6ST,Bcell,Stroma,20,768,8.61511e-05
ITGB2__Macrophage|IGF2R__Bcell,ITGB2,IGF2R,Macrophage,Bcell,315,20,8.6147986e-05
JAM2__Endothelial|F2RL2__Stroma,JAM2,F2RL2,Endothelial,Stroma,62,768,8.6135144e-05
VCAM1__Bcell|GLG1__Stroma,VCAM1,GLG1,Bcell,Stroma,20,768,8.608619e-05
LGALS9__Bcell|PLXNB1__Stroma,LGALS9,PLXNB1,Bcell,Stroma,20,768,8.599721e-05
PTPRC__Tcell|CD9__Endothelial,PTPRC,CD9,Tcell,Endothelial,9,62,8.5992666e-05
SEMA7A__Bcell|FLOT1__Macrophage,SEMA7A,FLOT1,Bcell,Macrophage,20,315,8.594714e-05
VCAM1__Endothelial|CDH1__Stroma,VCAM1,CDH1,Endothelial,Stroma,62,768,8.5926884e-05
VCAM1__Endothelial|APP__Macrophage,VCAM1,APP,Endothelial,Macrophage,62,315,8.5834574e-05
FREM1__Bcell|AMFR__Malignant,FREM1,AMFR,Bcell,Malignant,20,2624,8.582281e-05
MMP7__Malignant|FAS__Bcell,MMP7,FAS,Malignant,Bcell,2624,20,8.58033e-05
KLRB1__Macrophage|PLXNA3__Stroma,KLRB1,PLXNA3,Macrophage,Stroma,315,768,8.57741e-05
CD14__Bcell|ERBB3__Stroma,CD14,ERBB3,Bcell,Stroma,20,768,8.57636e-05
TIMP3__Stroma|CADM1__Bcell,TIMP3,CADM1,Stroma,Bcell,768,20,8.574697e-05
TGFB1__Tcell|CD44__Macrophage,TGFB1,CD44,Tcell,Macrophage,9,315,8.5681735e-05
SPN__Malignant|TGFBR2__Bcell,SPN,TGFBR2,Malignant,Bcell,2624,20,8.565247e-05
CCL19__Bcell|CAV1__Endothelial,CCL19,CAV1,Bcell,Endothelial,20,62,8.561487e-05
ADAM17__Malignant|TFRC__Bcell,ADAM17,TFRC,Malignant,Bcell,2624,20,8.560416e-05
LTA__Malignant|NRP2__Macrophage,LTA,NRP2,Malignant,Macrophage,2624,315,8.555783e-05
SLIT2__Tcell|ATP6AP2__Malignant,SLIT2,ATP6AP2,Tcell,Malignant,9,2624,8.5546766e-05
TNXB__Endothelial|CD82__Stroma,TNXB,CD82,Endothelial,Stroma,62,768,8.554065e-05
ADAM12__Tcell|ITGB1__Stroma,ADAM12,ITGB1,Tcell,Stroma,9,768,8.5529806e-05
ICAM2__Endothelial|ITGA5__Macrophage,ICAM2,ITGA5,Endothelial,Macrophage,62,315,8.550437e-05
VCAM1__Endothelial|IL2RG__Macrophage,VCAM1,IL2RG,Endothelial,Macrophage,62,315,8.5491345e-05
ICAM2__Tcell|CD151__Stroma,ICAM2,CD151,Tcell,Stroma,9,768,8.54424e-05
ANG__Malignant|MRC1__Bcell,ANG,MRC1,Malignant,Bcell,2624,20,8.5431464e-05
ICAM3__Bcell|CAV1__Stroma,ICAM3,CAV1,Bcell,Stroma,20,768,8.542628e-05
TNXB__Endothelial|PLXNA1__Macrophage,TNXB,PLXNA1,Endothelial,Macrophage,62,315,8.5306114e-05
LAMA1__Bcell|PLXNB2__Malignant,LAMA1,PLXNB2,Bcell,Malignant,20,2624,8.5305044e-05
LTF__Malignant|ITGAM__Bcell,LTF,ITGAM,Malignant,Bcell,2624,20,8.5277454e-05
EPHA4__Tcell|CD9__Macrophage,EPHA4,CD9,Tcell,Macrophage,9,315,8.5243715e-05
IL6__Endothelial|CD151__Stroma,IL6,CD151,Endothelial,Stroma,62,768,8.522697e-05
CCL19__Bcell|TNFRSF6B__Macrophage,CCL19,TNFRSF6B,Bcell,Macrophage,20,315,8.516754e-05
FASLG__Macrophage|PLXNA1__Stroma,FASLG,PLXNA1,Macrophage,Stroma,315,768,8.516401e-05
FARP2__Malignant|TFRC__Bcell,FARP2,TFRC,Malignant,Bcell,2624,20,8.514132e-05
CCL19__Bcell|ITGAL__Stroma,CCL19,ITGAL,Bcell,Stroma,20,768,8.513449e-05
GPC3__Malignant|ITGB4__Bcell,GPC3,ITGB4,Malignant,Bcell,2624,20,8.510735e-05
LTB__Tcell|ITGAM__Macrophage,LTB,ITGAM,Tcell,Macrophage,9,315,8.50811e-05
ECM1__Malignant|TRAF3__Bcell,ECM1,TRAF3,Malignant,Bcell,2624,20,8.504896e-05
JAM3__Malignant|ITGB7__Bcell,JAM3,ITGB7,Malignant,Bcell,2624,20,8.501871e-05
CADM1__Malignant|TFRC__Bcell,CADM1,TFRC,Malignant,Bcell,2624,20,8.5004685e-05
LTA__Malignant|CADM1__Stroma,LTA,CADM1,Malignant,Stroma,2624,768,8.4991785e-05
ANXA2__Macrophage|ITGA6__Bcell,ANXA2,ITGA6,Macrophage,Bcell,315,20,8.4972846e-05
ANGPT2__Endothelial|IL6ST__Macrophage,ANGPT2,IL6ST,Endothelial,Macrophage,62,315,8.4956315e-05
PTN__Malignant|CD44__Bcell,PTN,CD44,Malignant,Bcell,2624,20,8.494846e-05
ANGPTL1__Bcell|IFITM1__Malignant,ANGPTL1,IFITM1,Bcell,Malignant,20,2624,8.491459e-05
LAMA1__Bcell|FLOT1__Malignant,LAMA1,FLOT1,Bcell,Malignant,20,2624,8.4884035e-05
NID1__Bcell|TREM2__Malignant,NID1,TREM2,Bcell,Malignant,20,2624,8.48731e-05
PTPRC__Tcell|ITGA1__Stroma,PTPRC,ITGA1,Tcell,Stroma,9,768,8.483431e-05
SEMA4D__Bcell|ERBB3__Stroma,SEMA4D,ERBB3,Bcell,Stroma,20,768,8.482113e-05
LGALS9__Endothelial|ERBB2__Macrophage,LGALS9,ERBB2,Endothelial,Macrophage,62,315,8.481032e-05
NAMPT__Malignant|BMPR1A__Bcell,NAMPT,BMPR1A,Malignant,Bcell,2624,20,8.473786e-05
CD96__Tcell|ITGAV__Stroma,CD96,ITGAV,Tcell,Stroma,9,768,8.4702144e-05
CD14__Bcell|ITGAL__Macrophage,CD14,ITGAL,Bcell,Macrophage,20,315,8.47007e-05
CXCL10__Macrophage|F11R__Bcell,CXCL10,F11R,Macrophage,Bcell,315,20,8.467566e-05
ESAM__Endothelial|NOTCH1__Stroma,ESAM,NOTCH1,Endothelial,Stroma,62,768,8.464892e-05
ESAM__Endothelial|SDC2__Macrophage,ESAM,SDC2,Endothelial,Macrophage,62,315,8.4526975e-05
HLA-DMA__Macrophage|TRAF3__Bcell,HLA-DMA,TRAF3,Macrophage,Bcell,315,20,8.451297e-05
ICAM3__Malignant|MRC1__Bcell,ICAM3,MRC1,Malignant,Bcell,2624,20,8.450031e-05
CD14__Bcell|CAV1__Stroma,CD14,CAV1,Bcell,Stroma,20,768,8.4397514e-05
TIMP3__Stroma|ACVR1B__Bcell,TIMP3,ACVR1B,Stroma,Bcell,768,20,8.439269e-05
ANGPTL1__Bcell|CD55__Malignant,ANGPTL1,CD55,Bcell,Malignant,20,2624,8.432819e-05
LAMA1__Bcell|CD55__Malignant,LAMA1,CD55,Bcell,Malignant,20,2624,8.423585e-05
PDGFB__Endothelial|AMFR__Stroma,PDGFB,AMFR,Endothelial,Stroma,62,768,8.422453e-05
SEMA4D__Bcell|ITGAL__Macrophage,SEMA4D,ITGAL,Bcell,Macrophage,20,315,8.420354e-05
ICAM3__Endothelial|PLXNA1__Stroma,ICAM3,PLXNA1,Endothelial,Stroma,62,768,8.416675e-05
ADAM17__Bcell|ITGB5__Stroma,ADAM17,ITGB5,Bcell,Stroma,20,768,8.412116e-05
JAM2__Bcell|CD9__Macrophage,JAM2,CD9,Bcell,Macrophage,20,315,8.411101e-05
PGF__Endothelial|TREM2__Malignant,PGF,TREM2,Endothelial,Malignant,62,2624,8.40647e-05
JAM3__Malignant|F11R__Bcell,JAM3,F11R,Malignant,Bcell,2624,20,8.400617e-05
VCAM1__Endothelial|PLXNA1__Stroma,VCAM1,PLXNA1,Endothelial,Stroma,62,768,8.3990366e-05
CD226__Malignant|ACVR2A__Stroma,CD226,ACVR2A,Malignant,Stroma,2624,768,8.398582e-05
JAM2__Endothelial|ITGAV__Macrophage,JAM2,ITGAV,Endothelial,Macrophage,62,315,8.397621e-05
NPNT__Malignant|PVR__Bcell,NPNT,PVR,Malignant,Bcell,2624,20,8.3906896e-05
TNXB__Endothelial|RGMB__Stroma,TNXB,RGMB,Endothelial,Stroma,62,768,8.390126e-05
DUSP18__Endothelial|IL6ST__Stroma,DUSP18,IL6ST,Endothelial,Stroma,62,768,8.3882995e-05
LAMA1__Bcell|GFRA1__Malignant,LAMA1,GFRA1,Bcell,Malignant,20,2624,8.386653e-05
F11R__Malignant|TNFRSF25__Bcell,F11R,TNFRSF25,Malignant,Bcell,2624,20,8.386504e-05
KLRB1__Macrophage|TNFRSF6B__Stroma,KLRB1,TNFRSF6B,Macrophage,Stroma,315,768,8.381092e-05
LTB__Tcell|EDNRA__Stroma,LTB,EDNRA,Tcell,Stroma,9,768,8.371515e-05
SEMA3C__Malignant|PVR__Bcell,SEMA3C,PVR,Malignant,Bcell,2624,20,8.369859e-05
IL15__Endothelial|ITGB2__Stroma,IL15,ITGB2,Endothelial,Stroma,62,768,8.3687424e-05
ICAM2__Tcell|ITGB1__Stroma,ICAM2,ITGB1,Tcell,Stroma,9,768,8.3669634e-05
WNT5A__Malignant|S1PR1__Macrophage,WNT5A,S1PR1,Malignant,Macrophage,2624,315,8.361697e-05
TIGIT__Tcell|NCSTN__Stroma,TIGIT,NCSTN,Tcell,Stroma,9,768,8.359742e-05
SELE__Endothelial|ERBB2__Macrophage,SELE,ERBB2,Endothelial,Macrophage,62,315,8.352792e-05
PLAT__Malignant|IGF2R__Bcell,PLAT,IGF2R,Malignant,Bcell,2624,20,8.352191e-05
CCL13__Bcell|ADORA2A__Malignant,CCL13,ADORA2A,Bcell,Malignant,20,2624,8.351817e-05
LTB__Tcell|SDC3__Stroma,LTB,SDC3,Tcell,Stroma,9,768,8.33723e-05
ROBO1__Malignant|CDH1__Endothelial,ROBO1,CDH1,Malignant,Endothelial,2624,62,8.332411e-05
SFRP1__Malignant|IL27RA__Macrophage,SFRP1,IL27RA,Malignant,Macrophage,2624,315,8.331401e-05
IL16__Tcell|ITGA5__Stroma,IL16,ITGA5,Tcell,Stroma,9,768,8.3295454e-05
MMP7__Malignant|SDC2__Bcell,MMP7,SDC2,Malignant,Bcell,2624,20,8.3291925e-05
ICAM3__Bcell|ERBB3__Stroma,ICAM3,ERBB3,Bcell,Stroma,20,768,8.3224026e-05
ICAM1__Endothelial|FZD2__Stroma,ICAM1,FZD2,Endothelial,Stroma,62,768,8.321782e-05
COL4A2__Endothelial|ITGB1__Bcell,COL4A2,ITGB1,Endothelial,Bcell,62,20,8.321028e-05
ADAM9__Malignant|ITGA6__Bcell,ADAM9,ITGA6,Malignant,Bcell,2624,20,8.3196275e-05
TNF__Tcell|CD47__Malignant,TNF,CD47,Tcell,Malignant,9,2624,8.3180836e-05
MMP7__Malignant|BMPR1A__Bcell,MMP7,BMPR1A,Malignant,Bcell,2624,20,8.3166415e-05
SEMA3E__Malignant|TNFRSF6B__Macrophage,SEMA3E,TNFRSF6B,Malignant,Macrophage,2624,315,8.312554e-05
CTSG__Malignant|ROBO1__Stroma,CTSG,ROBO1,Malignant,Stroma,2624,768,8.3124316e-05
TGFB1__Tcell|NOTCH3__Stroma,TGFB1,NOTCH3,Tcell,Stroma,9,768,8.307586e-05
KLRB1__Macrophage|F2RL2__Stroma,KLRB1,F2RL2,Macrophage,Stroma,315,768,8.306378e-05
PGF__Endothelial|APLP2__Stroma,PGF,APLP2,Endothelial,Stroma,62,768,8.305367e-05
F10__Bcell|IFITM1__Malignant,F10,IFITM1,Bcell,Malignant,20,2624,8.3024155e-05
F13A1__Bcell|TYROBP__Macrophage,F13A1,TYROBP,Bcell,Macrophage,20,315,8.301923e-05
IL15__Endothelial|ITGB1__Macrophage,IL15,ITGB1,Endothelial,Macrophage,62,315,8.300691e-05
DUSP18__Tcell|ADORA2A__Malignant,DUSP18,ADORA2A,Tcell,Malignant,9,2624,8.297875e-05
SELPLG__Macrophage|ITGB1__Bcell,SELPLG,ITGB1,Macrophage,Bcell,315,20,8.296027e-05
IL16__Bcell|PLXNA1__Stroma,IL16,PLXNA1,Bcell,Stroma,20,768,8.295014e-05
ANGPT2__Endothelial|MRC2__Malignant,ANGPT2,MRC2,Endothelial,Malignant,62,2624,8.2927254e-05
KLRB1__Macrophage|ITGA11__Stroma,KLRB1,ITGA11,Macrophage,Stroma,315,768,8.292706e-05
IL16__Bcell|CDH1__Stroma,IL16,CDH1,Bcell,Stroma,20,768,8.2917955e-05
ADAM17__Bcell|TREM2__Malignant,ADAM17,TREM2,Bcell,Malignant,20,2624,8.2892126e-05
IL15__Endothelial|ITGAV__Stroma,IL15,ITGAV,Endothelial,Stroma,62,768,8.287498e-05
TGM2__Malignant|CD4__Bcell,TGM2,CD4,Malignant,Bcell,2624,20,8.285009e-05
EFNB1__Endothelial|GLG1__Stroma,EFNB1,GLG1,Endothelial,Stroma,62,768,8.283869e-05
ANGPT1__Bcell|IFITM1__Malignant,ANGPT1,IFITM1,Bcell,Malignant,20,2624,8.2828075e-05
SERTAD1__Malignant|ITGA6__Bcell,SERTAD1,ITGA6,Malignant,Bcell,2624,20,8.271303e-05
FASLG__Macrophage|CAV1__Stroma,FASLG,CAV1,Macrophage,Stroma,315,768,8.26936e-05
VEGFC__Tcell|BAMBI__Malignant,VEGFC,BAMBI,Tcell,Malignant,9,2624,8.268804e-05
LAMA2__Tcell|SDC1__Malignant,LAMA2,SDC1,Tcell,Malignant,9,2624,8.268309e-05
LAMC3__Bcell|CD55__Malignant,LAMC3,CD55,Bcell,Malignant,20,2624,8.2666484e-05
TIMP3__Stroma|ROBO1__Bcell,TIMP3,ROBO1,Stroma,Bcell,768,20,8.2634e-05
PGF__Endothelial|CD44__Macrophage,PGF,CD44,Endothelial,Macrophage,62,315,8.262992e-05
SORBS1__Malignant|CDH1__Endothelial,SORBS1,CDH1,Malignant,Endothelial,2624,62,8.2582024e-05
JAM2__Endothelial|ITGA11__Stroma,JAM2,ITGA11,Endothelial,Stroma,62,768,8.255841e-05
FASLG__Macrophage|ERBB3__Stroma,FASLG,ERBB3,Macrophage,Stroma,315,768,8.2515944e-05
NPNT__Malignant|EFNB1__Bcell,NPNT,EFNB1,Malignant,Bcell,2624,20,8.246229e-05
IL16__Tcell|HLA-F__Stroma,IL16,HLA-F,Tcell,Stroma,9,768,8.2438855e-05
F10__Bcell|CD55__Malignant,F10,CD55,Bcell,Malignant,20,2624,8.23518e-05
TIGIT__Tcell|AMFR__Stroma,TIGIT,AMFR,Tcell,Stroma,9,768,8.232033e-05
VWF__Endothelial|ITGAL__Bcell,VWF,ITGAL,Endothelial,Bcell,62,20,8.2305196e-05
BMP2__Tcell|CD63__Malignant,BMP2,CD63,Tcell,Malignant,9,2624,8.2199425e-05
ICAM2__Endothelial|SCARB1__Stroma,ICAM2,SCARB1,Endothelial,Stroma,62,768,8.2158534e-05
ICAM3__Malignant|IGF2R__Bcell,ICAM3,IGF2R,Malignant,Bcell,2624,20,8.214847e-05
SFRP1__Malignant|CD72__Macrophage,SFRP1,CD72,Malignant,Macrophage,2624,315,8.211152e-05
THBS3__Malignant|EFNB1__Bcell,THBS3,EFNB1,Malignant,Bcell,2624,20,8.209487e-05
SNCA__Endothelial|FLOT1__Stroma,SNCA,FLOT1,Endothelial,Stroma,62,768,8.208636e-05
LTBP3__Malignant|TNFRSF25__Bcell,LTBP3,TNFRSF25,Malignant,Bcell,2624,20,8.20812e-05
PDGFB__Endothelial|NCSTN__Stroma,PDGFB,NCSTN,Endothelial,Stroma,62,768,8.207739e-05
SEMA7A__Bcell|TREM2__Malignant,SEMA7A,TREM2,Bcell,Malignant,20,2624,8.206811e-05
HBEGF__Endothelial|CD163__Macrophage,HBEGF,CD163,Endothelial,Macrophage,62,315,8.20226e-05
ITGB2__Macrophage|MRC1__Bcell,ITGB2,MRC1,Macrophage,Bcell,315,20,8.2021485e-05
PDGFB__Endothelial|CD47__Stroma,PDGFB,CD47,Endothelial,Stroma,62,768,8.1999446e-05
LAMB3__Malignant|CD44__Bcell,LAMB3,CD44,Malignant,Bcell,2624,20,8.19757e-05
ICAM2__Endothelial|TNFRSF6B__Stroma,ICAM2,TNFRSF6B,Endothelial,Stroma,62,768,8.195594e-05
JAM2__Bcell|LDLR__Malignant,JAM2,LDLR,Bcell,Malignant,20,2624,8.191332e-05
CTSG__Malignant|LRP5__Stroma,CTSG,LRP5,Malignant,Stroma,2624,768,8.1874015e-05
COL4A3__Bcell|CD47__Malignant,COL4A3,CD47,Bcell,Malignant,20,2624,8.183821e-05
PIP__Malignant|SDC2__Bcell,PIP,SDC2,Malignant,Bcell,2624,20,8.1827864e-05
COL9A3__Malignant|S1PR1__Macrophage,COL9A3,S1PR1,Malignant,Macrophage,2624,315,8.179984e-05
WNT3__Malignant|ITGB7__Bcell,WNT3,ITGB7,Malignant,Bcell,2624,20,8.177328e-05
TIGIT__Tcell|LAMA4__Stroma,TIGIT,LAMA4,Tcell,Stroma,9,768,8.1741215e-05
WNT3__Malignant|F11R__Bcell,WNT3,F11R,Malignant,Bcell,2624,20,8.1736114e-05
IL6__Endothelial|TYROBP__Macrophage,IL6,TYROBP,Endothelial,Macrophage,62,315,8.1673774e-05
TNXB__Endothelial|SORT1__Stroma,TNXB,SORT1,Endothelial,Stroma,62,768,8.166462e-05
PTPRC__Tcell|PLXNB1__Stroma,PTPRC,PLXNB1,Tcell,Stroma,9,768,8.164998e-05
ICAM3__Endothelial|ERBB3__Stroma,ICAM3,ERBB3,Endothelial,Stroma,62,768,8.164157e-05
TFPI__Endothelial|NOTCH2__Stroma,TFPI,NOTCH2,Endothelial,Stroma,62,768,8.159547e-05
HBEGF__Endothelial|ITGAV__Stroma,HBEGF,ITGAV,Endothelial,Stroma,62,768,8.1591665e-05
COL9A3__Malignant|CXCR4__Stroma,COL9A3,CXCR4,Malignant,Stroma,2624,768,8.154018e-05
TIMP3__Stroma|EFNB1__Bcell,TIMP3,EFNB1,Stroma,Bcell,768,20,8.151938e-05
CCL13__Bcell|ATP6AP2__Malignant,CCL13,ATP6AP2,Bcell,Malignant,20,2624,8.145865e-05
JAM2__Bcell|ENO1__Macrophage,JAM2,ENO1,Bcell,Macrophage,20,315,8.145739e-05
VCAM1__Tcell|PLXNB2__Stroma,VCAM1,PLXNB2,Tcell,Stroma,9,768,8.141803e-05
BMP2__Tcell|CD74__Macrophage,BMP2,CD74,Tcell,Macrophage,9,315,8.141515e-05
ANGPT2__Bcell|ADORA2A__Malignant,ANGPT2,ADORA2A,Bcell,Malignant,20,2624,8.141063e-05
BMP2__Tcell|IL6ST__Malignant,BMP2,IL6ST,Tcell,Malignant,9,2624,8.138322e-05
SELPLG__Tcell|GLG1__Stroma,SELPLG,GLG1,Tcell,Stroma,9,768,8.137218e-05
IL16__Bcell|CAV1__Stroma,IL16,CAV1,Bcell,Stroma,20,768,8.136504e-05
PSEN1__Malignant|PVR__Bcell,PSEN1,PVR,Malignant,Bcell,2624,20,8.136194e-05
WNT5A__Malignant|CXCR4__Stroma,WNT5A,CXCR4,Malignant,Stroma,2624,768,8.135824e-05
SEMA4C__Malignant|ITGA6__Bcell,SEMA4C,ITGA6,Malignant,Bcell,2624,20,8.135252e-05
ICAM2__Bcell|CD44__Macrophage,ICAM2,CD44,Bcell,Macrophage,20,315,8.134934e-05
EFNB1__Endothelial|CAP1__Stroma,EFNB1,CAP1,Endothelial,Stroma,62,768,8.132575e-05
ANGPT2__Endothelial|FLOT1__Stroma,ANGPT2,FLOT1,Endothelial,Stroma,62,768,8.127322e-05
SEMA4A__Malignant|CD40__Bcell,SEMA4A,CD40,Malignant,Bcell,2624,20,8.127303e-05
GRN__Macrophage|ROR2__Bcell,GRN,ROR2,Macrophage,Bcell,315,20,8.1260354e-05
ICAM2__Bcell|APLP2__Stroma,ICAM2,APLP2,Bcell,Stroma,20,768,8.1224505e-05
VCAM1__Tcell|FLOT1__Macrophage,VCAM1,FLOT1,Tcell,Macrophage,9,315,8.122102e-05
SEMA4D__Bcell|CAV1__Stroma,SEMA4D,CAV1,Bcell,Stroma,20,768,8.120282e-05
ANGPT1__Bcell|CD55__Malignant,ANGPT1,CD55,Bcell,Malignant,20,2624,8.111655e-05
CCL19__Bcell|ITGA6__Macrophage,CCL19,ITGA6,Bcell,Macrophage,20,315,8.11163e-05
SELPLG__Bcell|ITGAV__Stroma,SELPLG,ITGAV,Bcell,Stroma,20,768,8.1091515e-05
SEMA3C__Malignant|CD4__Bcell,SEMA3C,CD4,Malignant,Bcell,2624,20,8.108892e-05
VCAM1__Endothelial|ERBB3__Stroma,VCAM1,ERBB3,Endothelial,Stroma,62,768,8.10861e-05
TIGIT__Tcell|NOTCH2__Stroma,TIGIT,NOTCH2,Tcell,Stroma,9,768,8.108286e-05
LTA__Malignant|SDC2__Macrophage,LTA,SDC2,Malignant,Macrophage,2624,315,8.10572e-05
SLIT2__Bcell|TYROBP__Macrophage,SLIT2,TYROBP,Bcell,Macrophage,20,315,8.105096e-05
SIRPG__Malignant|TNFRSF6B__Macrophage,SIRPG,TNFRSF6B,Malignant,Macrophage,2624,315,8.104841e-05
COMP__Stroma|BMPR1A__Bcell,COMP,BMPR1A,Stroma,Bcell,768,20,8.104074e-05
JAM2__Tcell|ITGB5__Malignant,JAM2,ITGB5,Tcell,Malignant,9,2624,8.103765e-05
COL4A5__Malignant|CLEC2D__Endothelial,COL4A5,CLEC2D,Malignant,Endothelial,2624,62,8.09952e-05
ITGB2__Macrophage|TRAF3__Bcell,ITGB2,TRAF3,Macrophage,Bcell,315,20,8.096359e-05
SELPLG__Tcell|CD163__Macrophage,SELPLG,CD163,Tcell,Macrophage,9,315,8.096065e-05
ICAM1__Endothelial|NRP1__Macrophage,ICAM1,NRP1,Endothelial,Macrophage,62,315,8.095076e-05
LTA__Malignant|ERBB2__Macrophage,LTA,ERBB2,Malignant,Macrophage,2624,315,8.09354e-05
SEMA5A__Malignant|CLEC2D__Endothelial,SEMA5A,CLEC2D,Malignant,Endothelial,2624,62,8.076988e-05
VCAM1__Tcell|TREM2__Malignant,VCAM1,TREM2,Tcell,Malignant,9,2624,8.069731e-05
PTPRC__Tcell|ITGA11__Stroma,PTPRC,ITGA11,Tcell,Stroma,9,768,8.059267e-05
FREM1__Bcell|ADORA2A__Malignant,FREM1,ADORA2A,Bcell,Malignant,20,2624,8.057855e-05
EFNB1__Endothelial|PLXND1__Stroma,EFNB1,PLXND1,Endothelial,Stroma,62,768,8.053752e-05
WNT5A__Malignant|SDC1__Macrophage,WNT5A,SDC1,Malignant,Macrophage,2624,315,8.051861e-05
SEMA7A__Bcell|ITGB5__Stroma,SEMA7A,ITGB5,Bcell,Stroma,20,768,8.051415e-05
PTN__Malignant|ITGB2__Bcell,PTN,ITGB2,Malignant,Bcell,2624,20,8.051311e-05
SFRP1__Malignant|CXCR4__Stroma,SFRP1,CXCR4,Malignant,Stroma,2624,768,8.0474514e-05
