Sender,Receiver,Ligand,Receptor,LRscore,all
Tcell,Malignant,HLA-F,ERBB3,2.559407038963831,Tcell_HLA-F_Malignant_ERBB3
Stroma,Malignant,COL4A2,NPTN,8.465043728236266,Stroma_COL4A2_Malignant_NPTN
Tcell,Malignant,HLA-F,APLP2,3.2327797032836902,Tcell_HLA-F_Malignant_APLP2
Tcell,Malignant,HLA-F,GFRA1,3.1287155242138116,Tcell_HLA-F_Malignant_GFRA1
Macrophage,Malignant,CXCL12,CDH1,6.135892410533451,Macrophage_CXCL12_Malignant_CDH1
Macrophage,Malignant,SERPING1,PRLR,7.442921654192585,Macrophage_SERPING1_Malignant_PRLR
Malignant,Macrophage,SEMA3C,TYROBP,2.2578789849336025,Malignant_SEMA3C_Macrophage_TYROBP
Tcell,Malignant,HLA-F,NPTN,2.717360281098541,Tcell_HLA-F_Malignant_NPTN
Bcell,Macrophage,SEMA4A,PLXNA3,4.176700879937713,Bcell_SEMA4A_Macrophage_PLXNA3
Bcell,Malignant,SEMA4A,PLXNA3,4.941499642399442,Bcell_SEMA4A_Malignant_PLXNA3
Bcell,Stroma,SEMA4A,PLXNA3,4.59456371913411,Bcell_SEMA4A_Stroma_PLXNA3
Macrophage,Malignant,CXCL12,CD55,5.1550888739078475,Macrophage_CXCL12_Malignant_CD55
Macrophage,Malignant,SERPING1,AMFR,6.445748181882612,Macrophage_SERPING1_Malignant_AMFR
Stroma,Tcell,FBN1,ITGA5,4.99370657207395,Stroma_FBN1_Tcell_ITGA5
Macrophage,Malignant,CXCL12,NPTN,7.799549879061024,Macrophage_CXCL12_Malignant_NPTN
Macrophage,Malignant,CXCL12,DAG1,7.18767771584697,Macrophage_CXCL12_Malignant_DAG1
Tcell,Malignant,HLA-F,CD55,1.7546903095599227,Tcell_HLA-F_Malignant_CD55
Tcell,Malignant,HLA-F,PRLR,2.2940521625801633,Tcell_HLA-F_Malignant_PRLR
Stroma,Malignant,LAMA4,CD55,3.742690138290278,Stroma_LAMA4_Malignant_CD55
Stroma,Malignant,LAMA4,SDC1,5.592057558044092,Stroma_LAMA4_Malignant_SDC1
Tcell,Malignant,HLA-F,CDH1,2.5220649643308333,Tcell_HLA-F_Malignant_CDH1
Tcell,Malignant,HLA-F,DAG1,2.3200708626750157,Tcell_HLA-F_Malignant_DAG1
Macrophage,Malignant,CXCL12,SDC1,8.36285403424315,Macrophage_CXCL12_Malignant_SDC1
Stroma,Tcell,SPON2,ITGB2,3.5429784456191844,Stroma_SPON2_Tcell_ITGB2
Stroma,Malignant,LAMA4,ATP6AP2,4.922776933433779,Stroma_LAMA4_Malignant_ATP6AP2
Stroma,Malignant,LAMA4,DAG1,3.9871592486033647,Stroma_LAMA4_Malignant_DAG1
Stroma,Malignant,COL4A2,PRLR,6.815390462099265,Stroma_COL4A2_Malignant_PRLR
Tcell,Macrophage,HLA-F,TYROBP,2.2612266832514365,Tcell_HLA-F_Macrophage_TYROBP
Bcell,Endothelial,TGFB1,TGFBR1,1.2717258187887404,Bcell_TGFB1_Endothelial_TGFBR1
Bcell,Macrophage,TGFB1,TGFBR1,2.0451205792857086,Bcell_TGFB1_Macrophage_TGFBR1
Stroma,Tcell,TGFB1,TGFBR1,1.5757726237257745,Stroma_TGFB1_Tcell_TGFBR1
Macrophage,Malignant,CXCL12,PRLR,6.446909730602179,Macrophage_CXCL12_Malignant_PRLR
Stroma,Malignant,LAMA4,GFRA1,5.945825160685579,Stroma_LAMA4_Malignant_GFRA1
Stroma,Tcell,COMP,ITGA5,6.221426650218788,Stroma_COMP_Tcell_ITGA5
Endothelial,Malignant,NAMPT,ITGA5,2.002629800278628,Endothelial_NAMPT_Malignant_ITGA5
Endothelial,Stroma,NAMPT,ITGA5,2.7648636697832747,Endothelial_NAMPT_Stroma_ITGA5
Stroma,Tcell,TGFB3,ENG,3.566175928508746,Stroma_TGFB3_Tcell_ENG
Tcell,Malignant,TGFB3,ENG,4.725089477469698,Tcell_TGFB3_Malignant_ENG
Tcell,Stroma,TGFB3,ENG,3.3567202989776757,Tcell_TGFB3_Stroma_ENG
Stroma,Malignant,COL4A2,AMFR,5.668647377464604,Stroma_COL4A2_Malignant_AMFR
Endothelial,Malignant,NAMPT,INSR,2.93452712829438,Endothelial_NAMPT_Malignant_INSR
Malignant,Stroma,UBA52,NOTCH1,5.685098232316433,Malignant_UBA52_Stroma_NOTCH1
Malignant,Macrophage,COL9A2,TYROBP,6.483561218577059,Malignant_COL9A2_Macrophage_TYROBP
Stroma,Malignant,COL1A1,RAMP1,7.419509486941789,Stroma_COL1A1_Malignant_RAMP1
Stroma,Malignant,COL6A3,RAMP1,4.202854607278885,Stroma_COL6A3_Malignant_RAMP1
Stroma,Malignant,THY1,AMFR,7.670324282650545,Stroma_THY1_Malignant_AMFR
Macrophage,Malignant,GAS6,RAMP1,1.9108606461527775,Macrophage_GAS6_Malignant_RAMP1
Stroma,Malignant,COL4A2,DAG1,8.019076028995551,Stroma_COL4A2_Malignant_DAG1
Stroma,Malignant,THY1,RAMP1,3.4980782169585987,Stroma_THY1_Malignant_RAMP1
Stroma,Malignant,LAMA4,PRLR,3.6600571949370866,Stroma_LAMA4_Malignant_PRLR
Stroma,Malignant,COL4A1,RAMP1,3.015864237307961,Stroma_COL4A1_Malignant_RAMP1
Macrophage,Malignant,SERPING1,RAMP1,2.9408039253228084,Macrophage_SERPING1_Malignant_RAMP1
Macrophage,Malignant,CXCL12,AMFR,5.656687815837063,Macrophage_CXCL12_Malignant_AMFR
Endothelial,Malignant,ADAM17,ITGB1,3.686680739833684,Endothelial_ADAM17_Malignant_ITGB1
Endothelial,Stroma,ADAM17,ITGB1,3.756787029071569,Endothelial_ADAM17_Stroma_ITGB1
Stroma,Malignant,LAMA4,AMFR,3.1519483128249415,Stroma_LAMA4_Malignant_AMFR
Stroma,Tcell,FN1,ITGA6,6.170885176072781,Stroma_FN1_Tcell_ITGA6
Stroma,Tcell,COL6A1,ITGA6,4.631007413343495,Stroma_COL6A1_Tcell_ITGA6
Endothelial,Malignant,VWF,CD63,6.298273237032756,Endothelial_VWF_Malignant_CD63
Stroma,Tcell,C3,NRP1,3.1966655360359026,Stroma_C3_Tcell_NRP1
Tcell,Macrophage,C3,NRP1,5.146732965436442,Tcell_C3_Macrophage_NRP1
Tcell,Stroma,C3,NRP1,4.277891378388222,Tcell_C3_Stroma_NRP1
Endothelial,Bcell,VWF,CD74,7.08335028640526,Endothelial_VWF_Bcell_CD74
Endothelial,Macrophage,VWF,CD74,8.08474936714264,Endothelial_VWF_Macrophage_CD74
Endothelial,Malignant,VWF,CD74,6.451810824143626,Endothelial_VWF_Malignant_CD74
Endothelial,Tcell,VWF,CD74,7.864535475623516,Endothelial_VWF_Tcell_CD74
Stroma,Tcell,THBS1,ITGA6,3.3295326082595937,Stroma_THBS1_Tcell_ITGA6
Endothelial,Malignant,LAMC1,ITGA6,3.3177856818955775,Endothelial_LAMC1_Malignant_ITGA6
Stroma,Tcell,LAMC1,ITGA6,2.653108613105147,Stroma_LAMC1_Tcell_ITGA6
Stroma,Tcell,THBS2,ITGA6,2.6367662562705463,Stroma_THBS2_Tcell_ITGA6
Tcell,Malignant,HLA-F,AMFR,1.0974156195940643,Tcell_HLA-F_Malignant_AMFR
Stroma,Tcell,PDGFB,ITGAV,2.41258942043815,Stroma_PDGFB_Tcell_ITGAV
Stroma,Tcell,TGFB3,TGFBR1,1.5014761629254127,Stroma_TGFB3_Tcell_TGFBR1
Bcell,Macrophage,SEMA4A,PLXNA1,2.025079381467686,Bcell_SEMA4A_Macrophage_PLXNA1
Bcell,Malignant,SEMA4A,PLXNA1,2.1278564300326512,Bcell_SEMA4A_Malignant_PLXNA1
Bcell,Stroma,SEMA4A,PLXNA1,1.8598350186181836,Bcell_SEMA4A_Stroma_PLXNA1
Stroma,Malignant,COL4A2,RAMP1,2.944942708384791,Stroma_COL4A2_Malignant_RAMP1
Endothelial,Malignant,CXCL12,CXCR4,0.6254348725784249,Endothelial_CXCL12_Malignant_CXCR4
Stroma,Tcell,CXCL12,CXCR4,1.187906332273346,Stroma_CXCL12_Tcell_CXCR4
Bcell,Macrophage,TGFB1,CXCR4,2.110402506454157,Bcell_TGFB1_Macrophage_CXCR4
Bcell,Malignant,TGFB1,CXCR4,1.736832689764107,Bcell_TGFB1_Malignant_CXCR4
Stroma,Tcell,TGFB1,CXCR4,0.8338942659570235,Stroma_TGFB1_Tcell_CXCR4
Stroma,Tcell,ADAM12,ITGB1,5.915767256275266,Stroma_ADAM12_Tcell_ITGB1
Bcell,Macrophage,ICAM3,ITGB2,1.2807642173947722,Bcell_ICAM3_Macrophage_ITGB2
Bcell,Malignant,ICAM3,ITGB2,1.6262065960374417,Bcell_ICAM3_Malignant_ITGB2
Bcell,Stroma,ICAM3,ITGB2,1.6028835476332803,Bcell_ICAM3_Stroma_ITGB2
Tcell,Stroma,ICAM3,ITGB2,1.5745634650060036,Tcell_ICAM3_Stroma_ITGB2
Endothelial,Malignant,CXCL12,ITGA5,5.083235911151328,Endothelial_CXCL12_Malignant_ITGA5
Endothelial,Stroma,CXCL12,ITGA5,3.7133137761817463,Endothelial_CXCL12_Stroma_ITGA5
Macrophage,Endothelial,CXCL12,ITGA5,4.322339917816813,Macrophage_CXCL12_Endothelial_ITGA5
Stroma,Tcell,CXCL12,ITGA5,3.94611130325808,Stroma_CXCL12_Tcell_ITGA5
Tcell,Malignant,CXCL12,ITGA5,5.13561108828376,Tcell_CXCL12_Malignant_ITGA5
Tcell,Stroma,CXCL12,ITGA5,3.746062431152678,Tcell_CXCL12_Stroma_ITGA5
Bcell,Macrophage,VEGFB,NRP1,4.065366015059023,Bcell_VEGFB_Macrophage_NRP1
Bcell,Malignant,VEGFB,NRP1,5.575065517522997,Bcell_VEGFB_Malignant_NRP1
Bcell,Stroma,VEGFB,NRP1,2.916127340667205,Bcell_VEGFB_Stroma_NRP1
Stroma,Tcell,VEGFB,NRP1,2.7729074432656327,Stroma_VEGFB_Tcell_NRP1
Stroma,Tcell,PLAU,ITGB1,6.304899500379366,Stroma_PLAU_Tcell_ITGB1
Endothelial,Malignant,VWF,CD9,4.800426357194541,Endothelial_VWF_Malignant_CD9
Endothelial,Malignant,LAMB1,ITGA6,2.03164826842289,Endothelial_LAMB1_Malignant_ITGA6
Stroma,Tcell,LAMB1,ITGA6,1.384588537253904,Stroma_LAMB1_Tcell_ITGA6
Endothelial,Malignant,VWF,CD151,6.941124616629261,Endothelial_VWF_Malignant_CD151
Bcell,Macrophage,TGFB1,ACVR1,2.169153232457783,Bcell_TGFB1_Macrophage_ACVR1
Tcell,Stroma,TGFB1,ACVR1,1.7903282501860718,Tcell_TGFB1_Stroma_ACVR1
Endothelial,Malignant,VWF,PLXNB2,5.322122109815774,Endothelial_VWF_Malignant_PLXNB2
Endothelial,Malignant,VWF,APP,4.422494204565653,Endothelial_VWF_Malignant_APP
Endothelial,Malignant,LAMA4,ITGA6,0.8814487226963211,Endothelial_LAMA4_Malignant_ITGA6
Stroma,Tcell,LAMA4,ITGA6,0.9236709628542764,Stroma_LAMA4_Tcell_ITGA6
Endothelial,Malignant,VWF,APLP2,4.234304107901098,Endothelial_VWF_Malignant_APLP2
Bcell,Endothelial,TGFB1,TGFBR2,1.8112351971964251,Bcell_TGFB1_Endothelial_TGFBR2
Bcell,Macrophage,TGFB1,TGFBR2,1.962192093714706,Bcell_TGFB1_Macrophage_TGFBR2
Stroma,Tcell,TGFB1,TGFBR2,1.3687157327333184,Stroma_TGFB1_Tcell_TGFBR2
Stroma,Tcell,COL1A2,ITGA1,5.709273903885983,Stroma_COL1A2_Tcell_ITGA1
Macrophage,Malignant,LGALS9,RAMP1,1.683242577607901,Macrophage_LGALS9_Malignant_RAMP1
Stroma,Tcell,COL1A1,ITGA1,5.621704692910598,Stroma_COL1A1_Tcell_ITGA1
Endothelial,Malignant,VWF,PTPRF,4.732071462096495,Endothelial_VWF_Malignant_PTPRF
Stroma,Tcell,PLAU,ITGAV,4.997273280084411,Stroma_PLAU_Tcell_ITGAV
Stroma,Tcell,COL6A2,ITGA1,4.745845500350539,Stroma_COL6A2_Tcell_ITGA1
Endothelial,Malignant,VWF,FLOT1,4.361254855619455,Endothelial_VWF_Malignant_FLOT1
Stroma,Tcell,COL7A1,ITGB1,3.0270035501138186,Stroma_COL7A1_Tcell_ITGB1
Macrophage,Endothelial,PLAU,ITGB5,7.440312309299261,Macrophage_PLAU_Endothelial_ITGB5
Stroma,Tcell,PLAU,ITGB5,5.524464999066149,Stroma_PLAU_Tcell_ITGB5
Stroma,Tcell,SORBS1,ITGB5,3.203496971553975,Stroma_SORBS1_Tcell_ITGB5
Macrophage,Malignant,CXCL12,RAMP1,2.655863804229431,Macrophage_CXCL12_Malignant_RAMP1
Stroma,Tcell,THBS4,ITGAV,3.034854994932644,Stroma_THBS4_Tcell_ITGAV
Endothelial,Malignant,VWF,CD44,4.880423812032701,Endothelial_VWF_Malignant_CD44
Endothelial,Malignant,ADAM17,ITGA5,1.4763131092177628,Endothelial_ADAM17_Malignant_ITGA5
Endothelial,Stroma,ADAM17,ITGA5,1.6371365225222996,Endothelial_ADAM17_Stroma_ITGA5
Endothelial,Malignant,VWF,ERBB3,2.9675463126513817,Endothelial_VWF_Malignant_ERBB3
Stroma,Tcell,GAS6,AXL,1.79198229307946,Stroma_GAS6_Tcell_AXL
Tcell,Malignant,GAS6,AXL,2.9220893650358555,Tcell_GAS6_Malignant_AXL
Tcell,Stroma,GAS6,AXL,2.0114216275715147,Tcell_GAS6_Stroma_AXL
Stroma,Tcell,PLAU,MRC2,3.7430466609336586,Stroma_PLAU_Tcell_MRC2
Stroma,Tcell,COL5A2,ITGA1,3.70900037297747,Stroma_COL5A2_Tcell_ITGA1
Bcell,Endothelial,TGFB1,CAV1,1.062401519941574,Bcell_TGFB1_Endothelial_CAV1
Bcell,Macrophage,TGFB1,CAV1,2.689612367416327,Bcell_TGFB1_Macrophage_CAV1
Bcell,Stroma,TGFB1,CAV1,1.654179890188846,Bcell_TGFB1_Stroma_CAV1
Stroma,Tcell,CSPG4,ITGB1,3.3338001352136803,Stroma_CSPG4_Tcell_ITGB1
Endothelial,Malignant,VWF,ITGAV,4.662466564542783,Endothelial_VWF_Malignant_ITGAV
Endothelial,Stroma,VWF,ITGAV,4.372299790552482,Endothelial_VWF_Stroma_ITGAV
Stroma,Tcell,COL6A3,ITGA1,3.594732361305248,Stroma_COL6A3_Tcell_ITGA1
Stroma,Tcell,THBS4,ITGB1,4.572899331810172,Stroma_THBS4_Tcell_ITGB1
Stroma,Macrophage,LAMA4,TYROBP,2.8726774577977747,Stroma_LAMA4_Macrophage_TYROBP
Endothelial,Stroma,LAMC1,ITGA1,2.836808085952225,Endothelial_LAMC1_Stroma_ITGA1
Stroma,Tcell,LAMC1,ITGA1,2.4756180122767004,Stroma_LAMC1_Tcell_ITGA1
Endothelial,Malignant,VWF,IL6ST,4.846612937118658,Endothelial_VWF_Malignant_IL6ST
Malignant,Stroma,PSEN1,NOTCH1,2.241855038217717,Malignant_PSEN1_Stroma_NOTCH1
Endothelial,Malignant,VWF,ERBB2,4.872737730555209,Endothelial_VWF_Malignant_ERBB2
Stroma,Tcell,THBS4,SDC1,4.301615002005217,Stroma_THBS4_Tcell_SDC1
Bcell,Macrophage,SEMA4A,NRP1,3.2068533898796785,Bcell_SEMA4A_Macrophage_NRP1
Bcell,Malignant,SEMA4A,NRP1,5.7164150967054725,Bcell_SEMA4A_Malignant_NRP1
Bcell,Stroma,SEMA4A,NRP1,2.3504709736895775,Bcell_SEMA4A_Stroma_NRP1
Stroma,Tcell,TNC,ITGB1,3.537526559414529,Stroma_TNC_Tcell_ITGB1
Tcell,Stroma,TGFB3,ACVR1,1.2916266133760388,Tcell_TGFB3_Stroma_ACVR1
Stroma,Malignant,LAMA4,RAMP1,1.4044970837065198,Stroma_LAMA4_Malignant_RAMP1
Endothelial,Malignant,VWF,GFRA1,3.74065286801335,Endothelial_VWF_Malignant_GFRA1
Stroma,Tcell,COL5A1,ITGA1,3.660588831443492,Stroma_COL5A1_Tcell_ITGA1
Stroma,Tcell,COL6A1,ITGA1,4.329157539147645,Stroma_COL6A1_Tcell_ITGA1
Tcell,Stroma,CSF1,CSF1R,1.3652106716910066,Tcell_CSF1_Stroma_CSF1R
Stroma,Tcell,TGFB3,TGFBR2,1.1082401722562403,Stroma_TGFB3_Tcell_TGFBR2
Endothelial,Malignant,EFNB1,ERBB2,3.114451824303867,Endothelial_EFNB1_Malignant_ERBB2
Endothelial,Stroma,EFNB1,ERBB2,3.381894760672663,Endothelial_EFNB1_Stroma_ERBB2
Stroma,Tcell,EFNB1,ERBB2,3.364825510619262,Stroma_EFNB1_Tcell_ERBB2
Endothelial,Malignant,VWF,ALCAM,4.509653755157127,Endothelial_VWF_Malignant_ALCAM
Stroma,Tcell,SPON1,APP,3.987201063967632,Stroma_SPON1_Tcell_APP
Endothelial,Malignant,ANGPTL2,ITGB1,4.284610054120533,Endothelial_ANGPTL2_Malignant_ITGB1
Endothelial,Stroma,ANGPTL2,ITGB1,3.740797381980563,Endothelial_ANGPTL2_Stroma_ITGB1
Stroma,Tcell,ANGPTL2,ITGB1,3.6426583393603638,Stroma_ANGPTL2_Tcell_ITGB1
Macrophage,Endothelial,PLAU,ITGA5,3.6814259253777597,Macrophage_PLAU_Endothelial_ITGA5
Stroma,Tcell,PLAU,ITGA5,3.006599323806026,Stroma_PLAU_Tcell_ITGA5
Endothelial,Malignant,VWF,NPTN,4.327135609791111,Endothelial_VWF_Malignant_NPTN
Endothelial,Malignant,JAG2,NOTCH1,1.4726226042160153,Endothelial_JAG2_Malignant_NOTCH1
Endothelial,Stroma,JAG2,NOTCH1,2.1369572405317188,Endothelial_JAG2_Stroma_NOTCH1
Malignant,Stroma,JAG2,NOTCH1,1.4877468058371606,Malignant_JAG2_Stroma_NOTCH1
Endothelial,Malignant,VWF,ITGB1,7.180291783731565,Endothelial_VWF_Malignant_ITGB1
Endothelial,Malignant,VWF,SDC4,5.548707672568494,Endothelial_VWF_Malignant_SDC4
Endothelial,Malignant,VWF,CDH1,3.438266679660968,Endothelial_VWF_Malignant_CDH1
Endothelial,Malignant,VWF,PRLR,1.9020476232309065,Endothelial_VWF_Malignant_PRLR
Macrophage,Endothelial,C3,IFITM1,3.876458616471933,Macrophage_C3_Endothelial_IFITM1
Stroma,Tcell,C3,IFITM1,4.689459016049239,Stroma_C3_Tcell_IFITM1
Tcell,Malignant,C3,IFITM1,2.940142280701135,Tcell_C3_Malignant_IFITM1
Tcell,Stroma,C3,IFITM1,4.409985700822421,Tcell_C3_Stroma_IFITM1
Endothelial,Stroma,LAMB1,ITGA1,1.7018130367729156,Endothelial_LAMB1_Stroma_ITGA1
Stroma,Tcell,LAMB1,ITGA1,1.786013029287977,Stroma_LAMB1_Tcell_ITGA1
Tcell,Malignant,HLA-F,RAMP1,0.8136494356166911,Tcell_HLA-F_Malignant_RAMP1
Endothelial,Malignant,VWF,CD55,3.619083965953456,Endothelial_VWF_Malignant_CD55
Stroma,Tcell,PLAU,ITGB2,2.432304538719052,Stroma_PLAU_Tcell_ITGB2
Endothelial,Malignant,VWF,ATP6AP2,3.1963844521120555,Endothelial_VWF_Malignant_ATP6AP2
Stroma,Tcell,F13A1,ITGB1,3.7634966469468973,Stroma_F13A1_Tcell_ITGB1
Tcell,Malignant,CLCF1,IL6ST,5.446255973351253,Tcell_CLCF1_Malignant_IL6ST
Tcell,Stroma,CLCF1,IL6ST,4.186255278700837,Tcell_CLCF1_Stroma_IL6ST
Endothelial,Malignant,VWF,CD99,6.681807390032646,Endothelial_VWF_Malignant_CD99
Endothelial,Malignant,VWF,LAMP1,6.034443359261484,Endothelial_VWF_Malignant_LAMP1
Endothelial,Malignant,PLEKHO2,PDGFRB,1.5206522172412005,Endothelial_PLEKHO2_Malignant_PDGFRB
Tcell,Stroma,PLEKHO2,PDGFRB,1.5603691352569127,Tcell_PLEKHO2_Stroma_PDGFRB
Stroma,Tcell,COL4A2,ITGA1,2.570137807670163,Stroma_COL4A2_Tcell_ITGA1
Stroma,Tcell,COL4A1,ITGA1,3.1838971179894617,Stroma_COL4A1_Tcell_ITGA1
Stroma,Tcell,SERPINE1,ITGB5,2.420881371166244,Stroma_SERPINE1_Tcell_ITGB5
Endothelial,Malignant,VWF,SDC1,7.214701957947041,Endothelial_VWF_Malignant_SDC1
Endothelial,Macrophage,VWF,CD81,8.87832355569286,Endothelial_VWF_Macrophage_CD81
Endothelial,Malignant,VWF,CD81,8.506446228317921,Endothelial_VWF_Malignant_CD81
Endothelial,Stroma,VWF,CD81,7.540040157288604,Endothelial_VWF_Stroma_CD81
Endothelial,Malignant,VWF,ENO1,7.452766798771126,Endothelial_VWF_Malignant_ENO1
Stroma,Tcell,SERPINE1,ITGAV,1.896746960432646,Stroma_SERPINE1_Tcell_ITGAV
Endothelial,Malignant,VWF,DAG1,3.0175414811429917,Endothelial_VWF_Malignant_DAG1
Endothelial,Malignant,ANGPTL2,ITGA5,5.564990164888342,Endothelial_ANGPTL2_Malignant_ITGA5
Endothelial,Stroma,ANGPTL2,ITGA5,1.8389812876834288,Endothelial_ANGPTL2_Stroma_ITGA5
Macrophage,Endothelial,ANGPTL2,ITGA5,1.5166252518773855,Macrophage_ANGPTL2_Endothelial_ITGA5
Stroma,Tcell,ANGPTL2,ITGA5,1.809138969660546,Stroma_ANGPTL2_Tcell_ITGA5
Stroma,Tcell,TNC,SDC1,3.88407679711452,Stroma_TNC_Tcell_SDC1
Endothelial,Malignant,ADAM17,NOTCH1,1.2170807338559493,Endothelial_ADAM17_Malignant_NOTCH1
Endothelial,Stroma,ADAM17,NOTCH1,1.4539518374914915,Endothelial_ADAM17_Stroma_NOTCH1
Malignant,Stroma,ADAM17,NOTCH1,0.9126781783752171,Malignant_ADAM17_Stroma_NOTCH1
Endothelial,Macrophage,VWF,TYROBP,3.9337109914946535,Endothelial_VWF_Macrophage_TYROBP
Bcell,Macrophage,ICAM3,ITGAL,0.7898604555611565,Bcell_ICAM3_Macrophage_ITGAL
Bcell,Malignant,ICAM3,ITGAL,0.7054468964396743,Bcell_ICAM3_Malignant_ITGAL
Tcell,Malignant,ICAM3,ITGAL,1.413185445727044,Tcell_ICAM3_Malignant_ITGAL
Endothelial,Malignant,JAG1,NOTCH1,1.6560453658042735,Endothelial_JAG1_Malignant_NOTCH1
Endothelial,Stroma,JAG1,NOTCH1,1.9458560233234112,Endothelial_JAG1_Stroma_NOTCH1
Endothelial,Stroma,LAMA4,ITGA1,1.2432503589570087,Endothelial_LAMA4_Stroma_ITGA1
Stroma,Tcell,LAMA4,ITGA1,1.472264159134015,Stroma_LAMA4_Tcell_ITGA1
Stroma,Tcell,TNC,ITGAV,6.068389302462086,Stroma_TNC_Tcell_ITGAV
Stroma,Tcell,COL8A1,ITGA1,2.302455533689175,Stroma_COL8A1_Tcell_ITGA1
Macrophage,Endothelial,LYZ,ITGAL,0.7075381498367511,Macrophage_LYZ_Endothelial_ITGAL
Stroma,Tcell,C3,ITGAM,2.2148535781081318,Stroma_C3_Tcell_ITGAM
Stroma,Tcell,THY1,ITGAM,1.9456531328961595,Stroma_THY1_Tcell_ITGAM
Stroma,Tcell,SPON2,ITGAM,1.9287479921039716,Stroma_SPON2_Tcell_ITGAM
Endothelial,Malignant,VWF,AMFR,4.080990196241414,Endothelial_VWF_Malignant_AMFR
Stroma,Malignant,MMP9,SDC1,7.734376450640619,Stroma_MMP9_Malignant_SDC1
Bcell,Macrophage,ITGAL,ICAM1,1.3171017676927146,Bcell_ITGAL_Macrophage_ICAM1
Bcell,Malignant,ITGAL,ICAM1,1.0249339876299999,Bcell_ITGAL_Malignant_ICAM1
Bcell,Stroma,ITGAL,ICAM1,1.6134232270265116,Bcell_ITGAL_Stroma_ICAM1
Tcell,Stroma,ITGAL,ICAM1,1.1494325974806854,Tcell_ITGAL_Stroma_ICAM1
Stroma,Malignant,MMP9,CD55,5.2455062361108284,Stroma_MMP9_Malignant_CD55
Stroma,Malignant,MMP9,ENO1,9.060129236118243,Stroma_MMP9_Malignant_ENO1
Bcell,Macrophage,SEMA4D,PLXNB2,3.7095608453059907,Bcell_SEMA4D_Macrophage_PLXNB2
Bcell,Malignant,SEMA4D,PLXNB2,3.4687427230887313,Bcell_SEMA4D_Malignant_PLXNB2
Bcell,Stroma,SEMA4D,PLXNB2,4.20757353563618,Bcell_SEMA4D_Stroma_PLXNB2
Tcell,Stroma,SEMA4D,PLXNB2,3.476645150219999,Tcell_SEMA4D_Stroma_PLXNB2
Bcell,Macrophage,SEMA4D,ERBB2,3.253057278587573,Bcell_SEMA4D_Macrophage_ERBB2
Bcell,Malignant,SEMA4D,ERBB2,3.155739150485322,Bcell_SEMA4D_Malignant_ERBB2
Bcell,Stroma,SEMA4D,ERBB2,3.6880443672036676,Bcell_SEMA4D_Stroma_ERBB2
Tcell,Stroma,SEMA4D,ERBB2,3.4196251616836695,Tcell_SEMA4D_Stroma_ERBB2
Stroma,Malignant,MMP9,ERBB3,7.035429663620681,Stroma_MMP9_Malignant_ERBB3
Stroma,Malignant,MMP9,ALCAM,5.714824949043423,Stroma_MMP9_Malignant_ALCAM
Stroma,Malignant,MMP9,APP,7.698261022892716,Stroma_MMP9_Malignant_APP
Stroma,Malignant,MMP9,CD44,7.9512435236032735,Stroma_MMP9_Malignant_CD44
Stroma,Malignant,MMP9,DAG1,5.689774051824561,Stroma_MMP9_Malignant_DAG1
Bcell,Macrophage,SEMA4D,PLXNB1,2.2299491616139506,Bcell_SEMA4D_Macrophage_PLXNB1
Bcell,Malignant,SEMA4D,PLXNB1,2.390946413777654,Bcell_SEMA4D_Malignant_PLXNB1
Bcell,Stroma,SEMA4D,PLXNB1,2.7887433921658156,Bcell_SEMA4D_Stroma_PLXNB1
Tcell,Stroma,SEMA4D,PLXNB1,2.5264391810248075,Tcell_SEMA4D_Stroma_PLXNB1
Stroma,Malignant,MMP9,ITGB1,7.5034599999997535,Stroma_MMP9_Malignant_ITGB1
Stroma,Malignant,MMP9,LAMP1,7.940850760733529,Stroma_MMP9_Malignant_LAMP1
Stroma,Malignant,MMP9,PTPRF,8.132612810620046,Stroma_MMP9_Malignant_PTPRF
Stroma,Malignant,MMP9,ERBB2,8.259841568357947,Stroma_MMP9_Malignant_ERBB2
Stroma,Malignant,MMP9,IL6ST,9.25971944251997,Stroma_MMP9_Malignant_IL6ST
Endothelial,Stroma,EFNB1,EPHB4,0.9225338611580133,Endothelial_EFNB1_Stroma_EPHB4
Stroma,Malignant,MMP9,APLP2,7.10274859387255,Stroma_MMP9_Malignant_APLP2
Stroma,Malignant,MMP9,CDH1,5.727254196679546,Stroma_MMP9_Malignant_CDH1
Stroma,Malignant,MMP9,ATP6AP2,6.699798703339468,Stroma_MMP9_Malignant_ATP6AP2
Stroma,Malignant,MMP9,NPTN,6.5838962596899995,Stroma_MMP9_Malignant_NPTN
Stroma,Malignant,MMP9,SDC4,7.374573716575458,Stroma_MMP9_Malignant_SDC4
Stroma,Malignant,MMP9,CD99,7.917697346839394,Stroma_MMP9_Malignant_CD99
Endothelial,Stroma,EFNB1,EPHB3,0.9751870504501694,Endothelial_EFNB1_Stroma_EPHB3
Tcell,Stroma,SELPLG,ITGB2,1.6832620418097926,Tcell_SELPLG_Stroma_ITGB2
Stroma,Malignant,MMP9,AMFR,4.246423029798344,Stroma_MMP9_Malignant_AMFR
Stroma,Malignant,MMP9,CD9,9.127208839055921,Stroma_MMP9_Malignant_CD9
Stroma,Malignant,MMP9,PRLR,5.157645294108937,Stroma_MMP9_Malignant_PRLR
Stroma,Macrophage,MMP9,CD81,9.502700111730306,Stroma_MMP9_Macrophage_CD81
