Sender,Receiver,Ligand,Receptor,LRscore,all
astrocytes,Lhx6_iNeuron,LAMC1,SV2A,16.498599432556897,astrocytes_LAMC1_Lhx6_iNeuron_SV2A
endothelial,Adarb2_iNeuron,LAMC1,SV2A,16.498599432556897,endothelial_LAMC1_Adarb2_iNeuron_SV2A
endothelial,L2_L3_eNeuron,LAMC1,SV2A,16.498599432556897,endothelial_LAMC1_L2_L3_eNeuron_SV2A
endothelial,L4_eNeuron,LAMC1,SV2A,16.498599432556897,endothelial_LAMC1_L4_eNeuron_SV2A
endothelial,L6_eNeuron,LAMC1,SV2A,16.498599432556897,endothelial_LAMC1_L6_eNeuron_SV2A
endothelial,Lhx6_iNeuron,LAMC1,SV2A,16.498599432556897,endothelial_LAMC1_Lhx6_iNeuron_SV2A
mural,Adarb2_iNeuron,LAMC1,SV2A,16.498599432556897,mural_LAMC1_Adarb2_iNeuron_SV2A
mural,L2_L3_eNeuron,LAMC1,SV2A,16.498599432556897,mural_LAMC1_L2_L3_eNeuron_SV2A
mural,L4_eNeuron,LAMC1,SV2A,16.498599432556897,mural_LAMC1_L4_eNeuron_SV2A
mural,L6_eNeuron,LAMC1,SV2A,16.498599432556897,mural_LAMC1_L6_eNeuron_SV2A
mural,Lhx6_iNeuron,LAMC1,SV2A,16.498599432556897,mural_LAMC1_Lhx6_iNeuron_SV2A
Lhx6_iNeuron,Adarb2_iNeuron,LGI2,ADAM11,9.037987514688822,Lhx6_iNeuron_LGI2_Adarb2_iNeuron_ADAM11
Lhx6_iNeuron,L2_L3_eNeuron,LGI2,ADAM11,9.037987514688822,Lhx6_iNeuron_LGI2_L2_L3_eNeuron_ADAM11
Lhx6_iNeuron,L4_eNeuron,LGI2,ADAM11,9.037987514688822,Lhx6_iNeuron_LGI2_L4_eNeuron_ADAM11
Lhx6_iNeuron,L6_eNeuron,LGI2,ADAM11,9.037987514688822,Lhx6_iNeuron_LGI2_L6_eNeuron_ADAM11
Olig,Adarb2_iNeuron,LGI3,FLOT1,13.42940757436827,Olig_LGI3_Adarb2_iNeuron_FLOT1
Olig,L4_eNeuron,LGI3,FLOT1,13.42940757436827,Olig_LGI3_L4_eNeuron_FLOT1
Olig,L6_eNeuron,LGI3,FLOT1,13.42940757436827,Olig_LGI3_L6_eNeuron_FLOT1
Olig,L6_eNeuron,LGI3,STX1A,17.392705832726854,Olig_LGI3_L6_eNeuron_STX1A
astrocytes,Adarb2_iNeuron,LGI4,ADAM11,7.870486963512602,astrocytes_LGI4_Adarb2_iNeuron_ADAM11
astrocytes,L2_L3_eNeuron,LGI4,ADAM11,7.870486963512602,astrocytes_LGI4_L2_L3_eNeuron_ADAM11
astrocytes,L4_eNeuron,LGI4,ADAM11,7.870486963512602,astrocytes_LGI4_L4_eNeuron_ADAM11
astrocytes,L6_eNeuron,LGI4,ADAM11,7.870486963512602,astrocytes_LGI4_L6_eNeuron_ADAM11
OPC,Adarb2_iNeuron,NFASC,CNTNAP1,11.618456968048193,OPC_NFASC_Adarb2_iNeuron_CNTNAP1
OPC,L2_L3_eNeuron,NFASC,CNTNAP1,11.618456968048193,OPC_NFASC_L2_L3_eNeuron_CNTNAP1
OPC,L4_eNeuron,NFASC,CNTNAP1,11.618456968048193,OPC_NFASC_L4_eNeuron_CNTNAP1
OPC,L6_eNeuron,NFASC,CNTNAP1,11.618456968048193,OPC_NFASC_L6_eNeuron_CNTNAP1
OPC,Lhx6_iNeuron,NFASC,CNTNAP1,11.618456968048193,OPC_NFASC_Lhx6_iNeuron_CNTNAP1
Olig,Adarb2_iNeuron,NFASC,CNTNAP1,11.618456968048193,Olig_NFASC_Adarb2_iNeuron_CNTNAP1
Olig,L2_L3_eNeuron,NFASC,CNTNAP1,11.618456968048193,Olig_NFASC_L2_L3_eNeuron_CNTNAP1
Olig,L4_eNeuron,NFASC,CNTNAP1,11.618456968048193,Olig_NFASC_L4_eNeuron_CNTNAP1
Olig,L6_eNeuron,NFASC,CNTNAP1,11.618456968048193,Olig_NFASC_L6_eNeuron_CNTNAP1
Olig,Lhx6_iNeuron,NFASC,CNTNAP1,11.618456968048193,Olig_NFASC_Lhx6_iNeuron_CNTNAP1
Olig,L2_L3_eNeuron,OMG,LINGO1,16.29790789044197,Olig_OMG_L2_L3_eNeuron_LINGO1
Olig,L4_eNeuron,OMG,LINGO1,16.29790789044197,Olig_OMG_L4_eNeuron_LINGO1
Olig,L6_eNeuron,OMG,LINGO1,16.29790789044197,Olig_OMG_L6_eNeuron_LINGO1
Olig,L2_L3_eNeuron,OMG,RTN4R,9.712705966037445,Olig_OMG_L2_L3_eNeuron_RTN4R
Olig,L4_eNeuron,OMG,RTN4R,9.712705966037445,Olig_OMG_L4_eNeuron_RTN4R
microglia,L2_L3_eNeuron,OMG,LINGO1,16.29790789044197,microglia_OMG_L2_L3_eNeuron_LINGO1
microglia,L4_eNeuron,OMG,LINGO1,16.29790789044197,microglia_OMG_L4_eNeuron_LINGO1
microglia,L6_eNeuron,OMG,LINGO1,16.29790789044197,microglia_OMG_L6_eNeuron_LINGO1
microglia,L2_L3_eNeuron,OMG,RTN4R,9.712705966037445,microglia_OMG_L2_L3_eNeuron_RTN4R
microglia,L4_eNeuron,OMG,RTN4R,9.712705966037445,microglia_OMG_L4_eNeuron_RTN4R
endothelial,L2_L3_eNeuron,PDGFB,LRP1,10.889884927360448,endothelial_PDGFB_L2_L3_eNeuron_LRP1
endothelial,L4_eNeuron,PDGFB,LRP1,10.889884927360448,endothelial_PDGFB_L4_eNeuron_LRP1
endothelial,L6_eNeuron,PDGFB,LRP1,10.889884927360448,endothelial_PDGFB_L6_eNeuron_LRP1
microglia,L2_L3_eNeuron,PDGFB,LRP1,10.889884927360448,microglia_PDGFB_L2_L3_eNeuron_LRP1
microglia,L4_eNeuron,PDGFB,LRP1,10.889884927360448,microglia_PDGFB_L4_eNeuron_LRP1
microglia,L6_eNeuron,PDGFB,LRP1,10.889884927360448,microglia_PDGFB_L6_eNeuron_LRP1
Adarb2_iNeuron,OPC,SEMA4D,PLXNB3,6.4329552265685015,Adarb2_iNeuron_SEMA4D_OPC_PLXNB3
Adarb2_iNeuron,Olig,SEMA4D,PLXNB3,6.4329552265685015,Adarb2_iNeuron_SEMA4D_Olig_PLXNB3
L6_eNeuron,OPC,SEMA5A,PLXNB3,6.739373369228682,L6_eNeuron_SEMA5A_OPC_PLXNB3
L6_eNeuron,Olig,SEMA5A,PLXNB3,6.739373369228682,L6_eNeuron_SEMA5A_Olig_PLXNB3
Adarb2_iNeuron,L4_eNeuron,SEMA6B,PLXNA4,15.249800902794904,Adarb2_iNeuron_SEMA6B_L4_eNeuron_PLXNA4
L5_eNeuron,L4_eNeuron,SEMA6B,PLXNA4,15.249800902794904,L5_eNeuron_SEMA6B_L4_eNeuron_PLXNA4
L6_eNeuron,L4_eNeuron,SEMA6B,PLXNA4,15.249800902794904,L6_eNeuron_SEMA6B_L4_eNeuron_PLXNA4
Lhx6_iNeuron,L4_eNeuron,SEMA6B,PLXNA4,15.249800902794904,Lhx6_iNeuron_SEMA6B_L4_eNeuron_PLXNA4
OPC,L4_eNeuron,SEMA6B,PLXNA4,15.249800902794904,OPC_SEMA6B_L4_eNeuron_PLXNA4
L2_L3_eNeuron,mural,SEMA7A,ITGA1,7.4549152556499,L2_L3_eNeuron_SEMA7A_mural_ITGA1
L2_L3_eNeuron,mural,SEMA7A,ITGB1,6.674110949195225,L2_L3_eNeuron_SEMA7A_mural_ITGB1
L4_eNeuron,mural,SEMA7A,ITGA1,7.4549152556499,L4_eNeuron_SEMA7A_mural_ITGA1
L4_eNeuron,mural,SEMA7A,ITGB1,6.674110949195225,L4_eNeuron_SEMA7A_mural_ITGB1
L5_eNeuron,mural,SEMA7A,ITGA1,7.4549152556499,L5_eNeuron_SEMA7A_mural_ITGA1
L5_eNeuron,mural,SEMA7A,ITGB1,6.674110949195225,L5_eNeuron_SEMA7A_mural_ITGB1
L6_eNeuron,mural,SEMA7A,ITGA1,7.4549152556499,L6_eNeuron_SEMA7A_mural_ITGA1
L6_eNeuron,mural,SEMA7A,ITGB1,6.674110949195225,L6_eNeuron_SEMA7A_mural_ITGB1
Olig,Adarb2_iNeuron,TGFA,EGFR,4.0955365685199325,Olig_TGFA_Adarb2_iNeuron_EGFR
Olig,Adarb2_iNeuron,TGFA,ERBB4,6.351204171267971,Olig_TGFA_Adarb2_iNeuron_ERBB4
Olig,Lhx6_iNeuron,TGFA,ERBB4,6.351204171267971,Olig_TGFA_Lhx6_iNeuron_ERBB4
microglia,L4_eNeuron,TGFB1,ACVR1B,9.511964293412703,microglia_TGFB1_L4_eNeuron_ACVR1B
mural,L4_eNeuron,TGFB1,ACVR1B,9.511964293412703,mural_TGFB1_L4_eNeuron_ACVR1B
OPC,Adarb2_iNeuron,VCAN,EGFR,3.9393120291197543,OPC_VCAN_Adarb2_iNeuron_EGFR
astrocytes,Adarb2_iNeuron,VEGFA,EGFR,5.88552829344467,astrocytes_VEGFA_Adarb2_iNeuron_EGFR
L6_eNeuron,L2_L3_eNeuron,CADM3,CADM3,22.246971976679074,L6_eNeuron_CADM3_L2_L3_eNeuron_CADM3
L2_L3_eNeuron,L5_eNeuron,BAG6,ADCY1,21.537483228483183,L2_L3_eNeuron_BAG6_L5_eNeuron_ADCY1
L2_L3_eNeuron,L6_eNeuron,BAG6,ADCY1,21.537483228483183,L2_L3_eNeuron_BAG6_L6_eNeuron_ADCY1
L2_L3_eNeuron,L5_eNeuron,BAG6,ADORA1,16.833735472338713,L2_L3_eNeuron_BAG6_L5_eNeuron_ADORA1
L2_L3_eNeuron,L5_eNeuron,BAG6,CADM3,20.624444013234832,L2_L3_eNeuron_BAG6_L5_eNeuron_CADM3
L2_L3_eNeuron,L5_eNeuron,BAG6,CAP1,0,L2_L3_eNeuron_BAG6_L5_eNeuron_CAP1
L2_L3_eNeuron,L5_eNeuron,BAG6,CNTNAP1,16.998433734682184,L2_L3_eNeuron_BAG6_L5_eNeuron_CNTNAP1
L2_L3_eNeuron,L6_eNeuron,BAG6,CNTNAP1,16.998433734682184,L2_L3_eNeuron_BAG6_L6_eNeuron_CNTNAP1
L2_L3_eNeuron,L5_eNeuron,BAG6,EPHB6,18.298582250898722,L2_L3_eNeuron_BAG6_L5_eNeuron_EPHB6
L2_L3_eNeuron,L6_eNeuron,BAG6,EPHB6,18.298582250898722,L2_L3_eNeuron_BAG6_L6_eNeuron_EPHB6
L2_L3_eNeuron,L5_eNeuron,BAG6,FLOT1,15.984055172767965,L2_L3_eNeuron_BAG6_L5_eNeuron_FLOT1
L2_L3_eNeuron,L5_eNeuron,BAG6,GABBR2,20.793539930274086,L2_L3_eNeuron_BAG6_L5_eNeuron_GABBR2
L2_L3_eNeuron,L6_eNeuron,BAG6,GABBR2,20.793539930274086,L2_L3_eNeuron_BAG6_L6_eNeuron_GABBR2
L2_L3_eNeuron,L5_eNeuron,BAG6,GLG1,19.613204982005314,L2_L3_eNeuron_BAG6_L5_eNeuron_GLG1
L2_L3_eNeuron,L5_eNeuron,BAG6,HRH3,0,L2_L3_eNeuron_BAG6_L5_eNeuron_HRH3
L2_L3_eNeuron,L4_eNeuron,BAG6,KCNJ4,20.427354391809793,L2_L3_eNeuron_BAG6_L4_eNeuron_KCNJ4
L2_L3_eNeuron,L5_eNeuron,BAG6,KCNJ4,20.427354391809793,L2_L3_eNeuron_BAG6_L5_eNeuron_KCNJ4
L2_L3_eNeuron,L4_eNeuron,BAG6,LINGO1,22.472406135413273,L2_L3_eNeuron_BAG6_L4_eNeuron_LINGO1
L2_L3_eNeuron,L5_eNeuron,BAG6,LINGO1,22.472406135413273,L2_L3_eNeuron_BAG6_L5_eNeuron_LINGO1
L2_L3_eNeuron,L6_eNeuron,BAG6,LINGO1,22.472406135413273,L2_L3_eNeuron_BAG6_L6_eNeuron_LINGO1
L2_L3_eNeuron,L5_eNeuron,BAG6,NLGN2,15.489620926205578,L2_L3_eNeuron_BAG6_L5_eNeuron_NLGN2
L2_L3_eNeuron,L4_eNeuron,BAG6,RTN4R,13.716321576096629,L2_L3_eNeuron_BAG6_L4_eNeuron_RTN4R
L2_L3_eNeuron,L5_eNeuron,BAG6,RTN4R,13.716321576096629,L2_L3_eNeuron_BAG6_L5_eNeuron_RTN4R
L2_L3_eNeuron,L4_eNeuron,BAG6,SLC17A7,28.589001167192915,L2_L3_eNeuron_BAG6_L4_eNeuron_SLC17A7
L2_L3_eNeuron,L5_eNeuron,BAG6,SLC17A7,28.589001167192915,L2_L3_eNeuron_BAG6_L5_eNeuron_SLC17A7
L2_L3_eNeuron,L6_eNeuron,BAG6,SLC17A7,28.589001167192915,L2_L3_eNeuron_BAG6_L6_eNeuron_SLC17A7
L2_L3_eNeuron,L5_eNeuron,BAG6,STX1A,19.50994691222574,L2_L3_eNeuron_BAG6_L5_eNeuron_STX1A
L2_L3_eNeuron,L6_eNeuron,BAG6,STX1A,19.50994691222574,L2_L3_eNeuron_BAG6_L6_eNeuron_STX1A
L2_L3_eNeuron,L5_eNeuron,BAG6,SV2A,21.862712437800965,L2_L3_eNeuron_BAG6_L5_eNeuron_SV2A
L2_L3_eNeuron,L6_eNeuron,BAG6,SV2A,21.862712437800965,L2_L3_eNeuron_BAG6_L6_eNeuron_SV2A
L2_L3_eNeuron,L5_eNeuron,CADM3,ADCY1,22.84649358725008,L2_L3_eNeuron_CADM3_L5_eNeuron_ADCY1
L2_L3_eNeuron,L6_eNeuron,CADM3,ADCY1,22.84649358725008,L2_L3_eNeuron_CADM3_L6_eNeuron_ADCY1
L2_L3_eNeuron,L5_eNeuron,CADM3,ADORA1,17.648574475158615,L2_L3_eNeuron_CADM3_L5_eNeuron_ADORA1
L2_L3_eNeuron,L5_eNeuron,CADM3,CADM3,22.246971976679074,L2_L3_eNeuron_CADM3_L5_eNeuron_CADM3
L2_L3_eNeuron,L5_eNeuron,CADM3,CAP1,0,L2_L3_eNeuron_CADM3_L5_eNeuron_CAP1
L2_L3_eNeuron,L5_eNeuron,CADM3,CNTNAP1,18.345244466089156,L2_L3_eNeuron_CADM3_L5_eNeuron_CNTNAP1
L2_L3_eNeuron,L6_eNeuron,CADM3,CNTNAP1,18.345244466089156,L2_L3_eNeuron_CADM3_L6_eNeuron_CNTNAP1
L2_L3_eNeuron,L5_eNeuron,CADM3,EPHB6,19.55408849705706,L2_L3_eNeuron_CADM3_L5_eNeuron_EPHB6
L2_L3_eNeuron,L6_eNeuron,CADM3,EPHB6,19.55408849705706,L2_L3_eNeuron_CADM3_L6_eNeuron_EPHB6
L2_L3_eNeuron,L5_eNeuron,CADM3,FLOT1,16.80306149206578,L2_L3_eNeuron_CADM3_L5_eNeuron_FLOT1
L2_L3_eNeuron,L5_eNeuron,CADM3,GABBR2,21.994458340518527,L2_L3_eNeuron_CADM3_L5_eNeuron_GABBR2
L2_L3_eNeuron,L6_eNeuron,CADM3,GABBR2,21.994458340518527,L2_L3_eNeuron_CADM3_L6_eNeuron_GABBR2
L2_L3_eNeuron,L5_eNeuron,CADM3,GLG1,20.506177133383968,L2_L3_eNeuron_CADM3_L5_eNeuron_GLG1
L2_L3_eNeuron,L5_eNeuron,CADM3,HRH3,0,L2_L3_eNeuron_CADM3_L5_eNeuron_HRH3
L2_L3_eNeuron,L4_eNeuron,CADM3,KCNJ4,21.847397427915944,L2_L3_eNeuron_CADM3_L4_eNeuron_KCNJ4
L2_L3_eNeuron,L5_eNeuron,CADM3,KCNJ4,21.847397427915944,L2_L3_eNeuron_CADM3_L5_eNeuron_KCNJ4
L2_L3_eNeuron,L4_eNeuron,CADM3,LINGO1,24.10058373571614,L2_L3_eNeuron_CADM3_L4_eNeuron_LINGO1
L2_L3_eNeuron,L5_eNeuron,CADM3,LINGO1,24.10058373571614,L2_L3_eNeuron_CADM3_L5_eNeuron_LINGO1
L2_L3_eNeuron,L6_eNeuron,CADM3,LINGO1,24.10058373571614,L2_L3_eNeuron_CADM3_L6_eNeuron_LINGO1
L2_L3_eNeuron,L5_eNeuron,CADM3,NLGN2,16.49780404229801,L2_L3_eNeuron_CADM3_L5_eNeuron_NLGN2
L2_L3_eNeuron,L4_eNeuron,CADM3,RTN4R,14.817315575972069,L2_L3_eNeuron_CADM3_L4_eNeuron_RTN4R
L2_L3_eNeuron,L5_eNeuron,CADM3,RTN4R,14.817315575972069,L2_L3_eNeuron_CADM3_L5_eNeuron_RTN4R
L2_L3_eNeuron,L4_eNeuron,CADM3,SLC17A7,30.6198115363018,L2_L3_eNeuron_CADM3_L4_eNeuron_SLC17A7
L2_L3_eNeuron,L5_eNeuron,CADM3,SLC17A7,30.6198115363018,L2_L3_eNeuron_CADM3_L5_eNeuron_SLC17A7
L2_L3_eNeuron,L6_eNeuron,CADM3,SLC17A7,30.6198115363018,L2_L3_eNeuron_CADM3_L6_eNeuron_SLC17A7
L2_L3_eNeuron,L5_eNeuron,CADM3,STX1A,20.994075248279767,L2_L3_eNeuron_CADM3_L5_eNeuron_STX1A
L2_L3_eNeuron,L6_eNeuron,CADM3,STX1A,20.994075248279767,L2_L3_eNeuron_CADM3_L6_eNeuron_STX1A
L2_L3_eNeuron,L5_eNeuron,CADM3,SV2A,23.265269492737957,L2_L3_eNeuron_CADM3_L5_eNeuron_SV2A
L2_L3_eNeuron,L6_eNeuron,CADM3,SV2A,23.265269492737957,L2_L3_eNeuron_CADM3_L6_eNeuron_SV2A
L6_eNeuron,L2_L3_eNeuron,CADM3,ADCY1,22.84649358725008,L6_eNeuron_CADM3_L2_L3_eNeuron_ADCY1
L6_eNeuron,L5_eNeuron,CADM3,ADCY1,22.84649358725008,L6_eNeuron_CADM3_L5_eNeuron_ADCY1
L6_eNeuron,L5_eNeuron,CADM3,ADORA1,17.648574475158615,L6_eNeuron_CADM3_L5_eNeuron_ADORA1
L6_eNeuron,L5_eNeuron,CADM3,CADM3,22.246971976679074,L6_eNeuron_CADM3_L5_eNeuron_CADM3
L6_eNeuron,L5_eNeuron,CADM3,CAP1,0,L6_eNeuron_CADM3_L5_eNeuron_CAP1
L6_eNeuron,L5_eNeuron,CADM3,CNTNAP1,18.345244466089156,L6_eNeuron_CADM3_L5_eNeuron_CNTNAP1
L6_eNeuron,L5_eNeuron,CADM3,EPHB6,19.55408849705706,L6_eNeuron_CADM3_L5_eNeuron_EPHB6
L6_eNeuron,L5_eNeuron,CADM3,FLOT1,16.80306149206578,L6_eNeuron_CADM3_L5_eNeuron_FLOT1
L6_eNeuron,L5_eNeuron,CADM3,GABBR2,21.994458340518527,L6_eNeuron_CADM3_L5_eNeuron_GABBR2
L6_eNeuron,L5_eNeuron,CADM3,GLG1,20.506177133383968,L6_eNeuron_CADM3_L5_eNeuron_GLG1
L6_eNeuron,L5_eNeuron,CADM3,HRH3,0,L6_eNeuron_CADM3_L5_eNeuron_HRH3
L6_eNeuron,L2_L3_eNeuron,CADM3,KCNJ4,21.847397427915944,L6_eNeuron_CADM3_L2_L3_eNeuron_KCNJ4
L6_eNeuron,L4_eNeuron,CADM3,KCNJ4,21.847397427915944,L6_eNeuron_CADM3_L4_eNeuron_KCNJ4
L6_eNeuron,L5_eNeuron,CADM3,KCNJ4,21.847397427915944,L6_eNeuron_CADM3_L5_eNeuron_KCNJ4
L6_eNeuron,L2_L3_eNeuron,CADM3,LINGO1,24.10058373571614,L6_eNeuron_CADM3_L2_L3_eNeuron_LINGO1
L6_eNeuron,L4_eNeuron,CADM3,LINGO1,24.10058373571614,L6_eNeuron_CADM3_L4_eNeuron_LINGO1
L6_eNeuron,L5_eNeuron,CADM3,LINGO1,24.10058373571614,L6_eNeuron_CADM3_L5_eNeuron_LINGO1
L6_eNeuron,L5_eNeuron,CADM3,NLGN2,16.49780404229801,L6_eNeuron_CADM3_L5_eNeuron_NLGN2
L6_eNeuron,L4_eNeuron,CADM3,RTN4R,14.817315575972069,L6_eNeuron_CADM3_L4_eNeuron_RTN4R
L6_eNeuron,L5_eNeuron,CADM3,RTN4R,14.817315575972069,L6_eNeuron_CADM3_L5_eNeuron_RTN4R
L6_eNeuron,L2_L3_eNeuron,CADM3,SLC17A7,30.6198115363018,L6_eNeuron_CADM3_L2_L3_eNeuron_SLC17A7
L6_eNeuron,L4_eNeuron,CADM3,SLC17A7,30.6198115363018,L6_eNeuron_CADM3_L4_eNeuron_SLC17A7
L6_eNeuron,L5_eNeuron,CADM3,SLC17A7,30.6198115363018,L6_eNeuron_CADM3_L5_eNeuron_SLC17A7
L6_eNeuron,L2_L3_eNeuron,CADM3,STX1A,20.994075248279767,L6_eNeuron_CADM3_L2_L3_eNeuron_STX1A
L6_eNeuron,L5_eNeuron,CADM3,STX1A,20.994075248279767,L6_eNeuron_CADM3_L5_eNeuron_STX1A
L6_eNeuron,L5_eNeuron,CADM3,SV2A,23.265269492737957,L6_eNeuron_CADM3_L5_eNeuron_SV2A
L5_eNeuron,L2_L3_eNeuron,GAS6,ADCY1,19.742078601866595,L5_eNeuron_GAS6_L2_L3_eNeuron_ADCY1
L5_eNeuron,L6_eNeuron,GAS6,ADCY1,19.742078601866595,L5_eNeuron_GAS6_L6_eNeuron_ADCY1
L5_eNeuron,L2_L3_eNeuron,GAS6,CADM3,18.89565178711002,L5_eNeuron_GAS6_L2_L3_eNeuron_CADM3
L5_eNeuron,L6_eNeuron,GAS6,CNTNAP1,15.663409544579416,L5_eNeuron_GAS6_L6_eNeuron_CNTNAP1
L5_eNeuron,L6_eNeuron,GAS6,EPHB6,16.639721937610666,L5_eNeuron_GAS6_L6_eNeuron_EPHB6
L5_eNeuron,L6_eNeuron,GAS6,GABBR2,19.038315146324102,L5_eNeuron_GAS6_L6_eNeuron_GABBR2
L5_eNeuron,L2_L3_eNeuron,GAS6,KCNJ4,18.851402128290427,L5_eNeuron_GAS6_L2_L3_eNeuron_KCNJ4
L5_eNeuron,L4_eNeuron,GAS6,KCNJ4,18.851402128290427,L5_eNeuron_GAS6_L4_eNeuron_KCNJ4
L5_eNeuron,L2_L3_eNeuron,GAS6,LINGO1,20.47483958464018,L5_eNeuron_GAS6_L2_L3_eNeuron_LINGO1
L5_eNeuron,L4_eNeuron,GAS6,LINGO1,20.47483958464018,L5_eNeuron_GAS6_L4_eNeuron_LINGO1
L5_eNeuron,L6_eNeuron,GAS6,LINGO1,20.47483958464018,L5_eNeuron_GAS6_L6_eNeuron_LINGO1
L5_eNeuron,L4_eNeuron,GAS6,RTN4R,12.544955362078976,L5_eNeuron_GAS6_L4_eNeuron_RTN4R
L5_eNeuron,L2_L3_eNeuron,GAS6,SLC17A7,25.96002775056195,L5_eNeuron_GAS6_L2_L3_eNeuron_SLC17A7
L5_eNeuron,L4_eNeuron,GAS6,SLC17A7,25.96002775056195,L5_eNeuron_GAS6_L4_eNeuron_SLC17A7
L5_eNeuron,L6_eNeuron,GAS6,SLC17A7,25.96002775056195,L5_eNeuron_GAS6_L6_eNeuron_SLC17A7
L5_eNeuron,L2_L3_eNeuron,GAS6,STX1A,17.72863227921424,L5_eNeuron_GAS6_L2_L3_eNeuron_STX1A
L5_eNeuron,L6_eNeuron,GAS6,STX1A,17.72863227921424,L5_eNeuron_GAS6_L6_eNeuron_STX1A
L5_eNeuron,L6_eNeuron,GAS6,SV2A,19.969767270676265,L5_eNeuron_GAS6_L6_eNeuron_SV2A
L6_eNeuron,L2_L3_eNeuron,GLG1,ADCY1,21.093582073496915,L6_eNeuron_GLG1_L2_L3_eNeuron_ADCY1
L6_eNeuron,L5_eNeuron,GLG1,ADCY1,21.093582073496915,L6_eNeuron_GLG1_L5_eNeuron_ADCY1
L6_eNeuron,L5_eNeuron,GLG1,ADORA1,16.531125519209564,L6_eNeuron_GLG1_L5_eNeuron_ADORA1
L6_eNeuron,L2_L3_eNeuron,GLG1,CADM3,19.9342473794569,L6_eNeuron_GLG1_L2_L3_eNeuron_CADM3
L6_eNeuron,L5_eNeuron,GLG1,CADM3,19.9342473794569,L6_eNeuron_GLG1_L5_eNeuron_CADM3
L6_eNeuron,L5_eNeuron,GLG1,CAP1,0,L6_eNeuron_GLG1_L5_eNeuron_CAP1
L6_eNeuron,L5_eNeuron,GLG1,CNTNAP1,16.53003839959643,L6_eNeuron_GLG1_L5_eNeuron_CNTNAP1
L6_eNeuron,L5_eNeuron,GLG1,EPHB6,17.969848114015672,L6_eNeuron_GLG1_L5_eNeuron_EPHB6
L6_eNeuron,L5_eNeuron,GLG1,FLOT1,15.503533271434902,L6_eNeuron_GLG1_L5_eNeuron_FLOT1
L6_eNeuron,L5_eNeuron,GLG1,GABBR2,20.031853353998113,L6_eNeuron_GLG1_L5_eNeuron_GABBR2
L6_eNeuron,L5_eNeuron,GLG1,GLG1,19.321338613741002,L6_eNeuron_GLG1_L5_eNeuron_GLG1
L6_eNeuron,L5_eNeuron,GLG1,HRH3,0,L6_eNeuron_GLG1_L5_eNeuron_HRH3
L6_eNeuron,L2_L3_eNeuron,GLG1,KCNJ4,19.763853741723135,L6_eNeuron_GLG1_L2_L3_eNeuron_KCNJ4
L6_eNeuron,L4_eNeuron,GLG1,KCNJ4,19.763853741723135,L6_eNeuron_GLG1_L4_eNeuron_KCNJ4
L6_eNeuron,L5_eNeuron,GLG1,KCNJ4,19.763853741723135,L6_eNeuron_GLG1_L5_eNeuron_KCNJ4
L6_eNeuron,L2_L3_eNeuron,GLG1,LINGO1,21.73886328762092,L6_eNeuron_GLG1_L2_L3_eNeuron_LINGO1
L6_eNeuron,L4_eNeuron,GLG1,LINGO1,21.73886328762092,L6_eNeuron_GLG1_L4_eNeuron_LINGO1
L6_eNeuron,L5_eNeuron,GLG1,LINGO1,21.73886328762092,L6_eNeuron_GLG1_L5_eNeuron_LINGO1
L6_eNeuron,L5_eNeuron,GLG1,NLGN2,15.01651636386621,L6_eNeuron_GLG1_L5_eNeuron_NLGN2
L6_eNeuron,L4_eNeuron,GLG1,RTN4R,13.14676648257516,L6_eNeuron_GLG1_L4_eNeuron_RTN4R
L6_eNeuron,L5_eNeuron,GLG1,RTN4R,13.14676648257516,L6_eNeuron_GLG1_L5_eNeuron_RTN4R
L6_eNeuron,L2_L3_eNeuron,GLG1,SLC17A7,27.853273556554395,L6_eNeuron_GLG1_L2_L3_eNeuron_SLC17A7
L6_eNeuron,L4_eNeuron,GLG1,SLC17A7,27.853273556554395,L6_eNeuron_GLG1_L4_eNeuron_SLC17A7
L6_eNeuron,L5_eNeuron,GLG1,SLC17A7,27.853273556554395,L6_eNeuron_GLG1_L5_eNeuron_SLC17A7
L6_eNeuron,L2_L3_eNeuron,GLG1,STX1A,18.918245515541855,L6_eNeuron_GLG1_L2_L3_eNeuron_STX1A
L6_eNeuron,L5_eNeuron,GLG1,STX1A,18.918245515541855,L6_eNeuron_GLG1_L5_eNeuron_STX1A
L6_eNeuron,L5_eNeuron,GLG1,SV2A,21.296750140979025,L6_eNeuron_GLG1_L5_eNeuron_SV2A
L2_L3_eNeuron,L5_eNeuron,ICAM5,ADCY1,20.259382613045073,L2_L3_eNeuron_ICAM5_L5_eNeuron_ADCY1
L2_L3_eNeuron,L6_eNeuron,ICAM5,ADCY1,20.259382613045073,L2_L3_eNeuron_ICAM5_L6_eNeuron_ADCY1
L2_L3_eNeuron,L5_eNeuron,ICAM5,ADORA1,15.556844094648296,L2_L3_eNeuron_ICAM5_L5_eNeuron_ADORA1
L2_L3_eNeuron,L5_eNeuron,ICAM5,CADM3,19.398295582552244,L2_L3_eNeuron_ICAM5_L5_eNeuron_CADM3
L2_L3_eNeuron,L5_eNeuron,ICAM5,CAP1,0,L2_L3_eNeuron_ICAM5_L5_eNeuron_CAP1
L2_L3_eNeuron,L5_eNeuron,ICAM5,CNTNAP1,16.248462064370997,L2_L3_eNeuron_ICAM5_L5_eNeuron_CNTNAP1
